A_1_ratio_scaled_AAG	A_2_ratio_scaled_AAG	A_3_ratio_scaled_AAG	A_4_ratio_scaled_AAG	A_5_ratio_scaled_AAG	A_6_ratio_scaled_AAG	S_1_ratio_scaled_AAG	S_2_ratio_scaled_AAG	S_3_ratio_scaled_AAG	S_4_ratio_scaled_AAG	S_5_ratio_scaled_AAG	L_1_ratio_scaled_AAG	L_2_ratio_scaled_AAG	L_3_ratio_scaled_AAG	L_4_ratio_scaled_AAG	L_5_ratio_scaled_AAG	V_1_ratio_scaled_AAG	V_2_ratio_scaled_AAG	V_3_ratio_scaled_AAG	V_4_ratio_scaled_AAG	V_5_ratio_scaled_AAG	K_1_ratio_scaled_AAG	K_2_ratio_scaled_AAG	K_3_ratio_scaled_AAG	K_4_ratio_scaled_AAG	K_5_ratio_scaled_AAG	LA_1_ratio_scaled_AAG	LA_2_ratio_scaled_AAG	LA_3_ratio_scaled_AAG	LA_4_ratio_scaled_AAG	LA_5_ratio_scaled_AAG	LB_1_ratio_scaled_AAG	LB_2_ratio_scaled_AAG	LB_3_ratio_scaled_AAG	LB_4_ratio_scaled_AAG	LB_5_ratio_scaled_AAG	A_AAG	V_AAG	S_AAG	L_AAG	group_AAG	FDR_active_A_AAG	FDR_active_S_AAG	FDR_active_L_AAG	FDR_active_V_AAG	FDR_active_K_AAG	FDR_active_LA_AAG	FDR_active_LB_AAG	A_mean_log_ratio_AAG	S_mean_log_ratio_AAG	L_mean_log_ratio_AAG	V_mean_log_ratio_AAG	K_mean_log_ratio_AAG	LA_mean_log_ratio_AAG	LB_mean_log_ratio_AAG	A_1_ratio_scaled_CCT	A_2_ratio_scaled_CCT	A_3_ratio_scaled_CCT	A_4_ratio_scaled_CCT	A_5_ratio_scaled_CCT	A_6_ratio_scaled_CCT	S_1_ratio_scaled_CCT	S_2_ratio_scaled_CCT	S_3_ratio_scaled_CCT	S_4_ratio_scaled_CCT	S_5_ratio_scaled_CCT	L_1_ratio_scaled_CCT	L_2_ratio_scaled_CCT	L_3_ratio_scaled_CCT	L_4_ratio_scaled_CCT	L_5_ratio_scaled_CCT	V_1_ratio_scaled_CCT	V_2_ratio_scaled_CCT	V_3_ratio_scaled_CCT	V_4_ratio_scaled_CCT	V_5_ratio_scaled_CCT	K_1_ratio_scaled_CCT	K_2_ratio_scaled_CCT	K_3_ratio_scaled_CCT	K_4_ratio_scaled_CCT	K_5_ratio_scaled_CCT	LA_1_ratio_scaled_CCT	LA_2_ratio_scaled_CCT	LA_3_ratio_scaled_CCT	LA_4_ratio_scaled_CCT	LA_5_ratio_scaled_CCT	LB_1_ratio_scaled_CCT	LB_2_ratio_scaled_CCT	LB_3_ratio_scaled_CCT	LB_4_ratio_scaled_CCT	LB_5_ratio_scaled_CCT	A_CCT	V_CCT	S_CCT	L_CCT	group_CCT	FDR_active_A_CCT	FDR_active_S_CCT	FDR_active_L_CCT	FDR_active_V_CCT	FDR_active_K_CCT	FDR_active_LA_CCT	FDR_active_LB_CCT	A_mean_log_ratio_CCT	S_mean_log_ratio_CCT	L_mean_log_ratio_CCT	V_mean_log_ratio_CCT	K_mean_log_ratio_CCT	LA_mean_log_ratio_CCT	LB_mean_log_ratio_CCT	A_CCT_activity	A_AAG_activity	A_fold	A_pvalue	A_qvalue	S_CCT_activity	S_AAG_activity	S_fold	S_pvalue	S_qvalue	L_CCT_activity	L_AAG_activity	L_fold	L_pvalue	L_qvalue	V_CCT_activity	V_AAG_activity	V_fold	V_pvalue	V_qvalue	K_CCT_activity	K_AAG_activity	K_fold	K_pvalue	K_qvalue	LA_CCT_activity	LA_AAG_activity	LA_fold	LA_pvalue	LA_qvalue	LB_CCT_activity	LB_AAG_activity	LB_fold	LB_pvalue	LB_qvalue	qvalue_0_05_A	fold_1_5_A	active_A	final_sig_A	qvalue_0_05_S	fold_1_5_S	active_S	final_sig_S	qvalue_0_05_L	fold_1_5_L	active_L	final_sig_L	qvalue_0_05_V	fold_1_5_V	active_V	final_sig_V	qvalue_0_05_K	fold_1_5_K	active_K	final_sig_K	qvalue_0_05_LA	fold_1_5_LA	active_LA	final_sig_LA	qvalue_0_05_LB	fold_1_5_LB	active_LB	final_sig_LB	group2
HSD17B6	-0.67261506694805	-0.446587549013642	-0.925552584915808	-1.07611822083827	-0.913185752324368	-1.15783643674575	-0.327029939433711	-0.0858729380133664	-0.130132347227032	-0.129898444337033	-1.5877793210973	-1.09640524911879	-1.02428216017331	-0.966291238336818	-0.891617931026278	-0.771425593101177	-0.531359071669216	-0.34663293043129	-0.630095881977389	-1.24541335768042	0.36563077282889	-1.17153957229697	-0.495865900096385	-6.76235415823815	-0.00750096884694032	-0.939847420798405	-1.09567196557749	-1.40683370231331	-1.09811553261238	-0.176856698313762	-1.62233044323029	0.223869926573874	-0.19503818376642	-0.617231753844624	-0.456032964496024	-2.21543188838366	0	0	0	1	promoter_candidate	0	1	0	1	0	0	0	-0.865315935130983	-0.452142598021689	-0.950004434351275	-0.477574093785885	-1.87542160405537	-1.07996166840945	-0.651972972783372	-1.20300014798379	-1.42988588923298	-0.934732066214267	-1.27709562531995	-0.948397478140758	-1.42905742426859	-0.88618773441064	-0.424083637315226	-1.06692523819587	-0.956985255504391	-1.21314278591758	-1.79439965295596	-1.79047206392642	-1.68433969589054	-1.59919673385417	-1.59988618343466	-2.01795032982355	-0.688467913409541	-1.0017373987732	-1.40646246200512	-0.545404132158586	-0.563164878807432	-1.42107318982146	-0.598493340664945	-0.719898293493064	-0.948936667208616	-1.42868566951189	-0.32664245055839	-1.60682054271955	-0.857184394517066	-1.32017725810734	-1.01756154618796	-0.661910659309643	-0.831870025051041	-1.31593238331251	-1.35351243504923	0	0	0	1	promoter_candidate	0	0	0	0	0	0	0	-1.20369477186006	-0.909464930268741	-1.69365886601235	-1.132004447234	-0.850313273999102	-1.10790206308285	-1.03615740978208	-1.20369477186006	-0.865315935130983	0.338378836729073	0.0739587150509755	0.115690439808654	-0.909464930268741	-0.452142598021689	0.457322332247052	0.120863555467772	0.260090358313244	-1.69365886601235	-0.950004434351275	0.743654431661078	6.71451943191607e-06	6.15365957348543e-05	-1.132004447234	-0.477574093785885	0.654430353448117	0.0543822599147639	0.133639686036596	-0.850313273999102	-1.87542160405537	-1.02510833005627	0.478538357217799	0.733821614709971	-1.10790206308285	-1.07996166840945	0.0279403946734014	0.935226198486893	0.959869840080751	-1.03615740978208	-0.651972972783372	0.384184436998706	0.342486847857106	0.726967995860178	0	0	0	0	0	0	1	0	1	2	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0_0_0_1
HSPB1	3.91665003374845	3.8552331531983	3.11940828839241	3.6622749106558	3.48209161829277	3.47636332356115	4.74916211946999	4.78893733892754	4.60630587207586	5.18358028543955	5.21797298445048	0.79059639213515	0.950976578768555	1.05342325537322	1.23579827605904	1.08427986205978	4.40156574841479	4.6125093244602	4.25479297585385	4.34377362617044	4.42778395840161	1.97641497782394	0.957705051598973	1.9078699475998	0.749823518201578	1.30774023223618	2.02520671540197	1.60909591512547	1.15515514253712	1.65475004433966	0.965634979835934	1.50627637172319	1.77708405026758	1.87113059219077	2.20322063274641	2.21802944678162	0	0	1	0	promoter_candidate	1	1	1	1	1	1	1	3.58533688797481	4.90919172007269	1.02301487287915	4.40808512666018	1.37991074549209	1.48196855944803	1.91514821874192	3.18989050989765	3.25377854262072	3.00052710985707	3.13565386954671	3.33961691309492	3.12602698625115	3.89590671914758	4.57334842492157	4.17052786674305	4.81457330716496	4.266578128155	0.241457061300358	0.230971165438215	0.194216315364868	0.346680106852915	0.341857689043865	3.57899288693852	3.92105308015166	3.70844405025421	3.92920493697056	3.76404098517203	0.975049247940862	0.681126469076446	1.07992056089273	0.808729797230339	1.52012446250301	1.28686457681146	1.1614666269069	0.605066866844716	1.11119128826868	1.13213399858736	1.92489404703921	1.74164953798436	0.627009194493725	1.87096326454863	1.33084044602277	0	0	1	0	promoter_candidate	1	1	1	1	1	1	1	3.17424898854471	4.34418688922643	0.271036467600044	3.78034718789739	1.01299010752868	1.05934467148382	1.49907129801774	3.17424898854471	3.58533688797481	0.411087899430108	0.00991290133192625	0.0286005560650761	4.34418688922643	4.90919172007269	0.565004830846255	0.0168444048048834	0.0917607786224069	0.271036467600044	1.02301487287915	0.751978405279104	0.000236778946412623	0.000428955347105658	3.78034718789739	4.40808512666018	0.627737938762784	0.000812195904802413	0.01917274575276	1.01299010752868	1.37991074549209	0.366920637963417	0.199162963545845	0.500477253555527	1.05934467148382	1.48196855944803	0.422623887964206	0.0522791032473971	0.168985151160673	1.49907129801774	1.91514821874192	0.416076920724178	0.232969163393002	0.639024571419539	1	0	1	0	0	0	1	0	1	2	1	2	1	2	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0_0_1_0
HSPB1_ATG	3.68354510875813	3.64433833128721	3.30546982096929	3.38293088996396	3.56839888507228	3.4786103294053	4.69334492196589	4.82903145602404	4.80573405568686	5.15572543103983	4.8189043017922	1.12237015997913	1.23224416605267	1.45848381249675	1.55340853772174	1.40947108963962	4.2827406535861	4.40635687034209	4.44714588508248	4.36466650207972	4.38356224169002	1.99325683995804	1.41013984204139	0.687190119065859	1.02858452269286	1.5507418327877	1.77715155711549	2.36084109541395	1.46090715129068	1.9834286606958	1.46691048752735	2.16909715186905	2.09041263707803	1.84568574750385	2.07325411685706	2.15634979747581	0	0	1	0	promoter_candidate	1	1	1	1	1	1	1	3.5105488942427	4.86054803330176	1.35519555317798	4.37689443055608	1.33398263130917	1.80984779040865	2.06695989015676	3.24771828744861	3.10434863235944	2.66290316428662	3.03424405653689	3.54961223017286	3.22857270688866	3.64723644105106	4.11110864092907	4.35363512048057	4.26270248817832	3.75959769364991	0.569173447039539	0.556284294921473	0.549523562915223	0.633930354085063	0.623130515162962	4.11743040982092	4.10641007767328	3.7051953917337	3.56495629112506	3.92583424669426	1.0001717232292	1.19747728085694	0.1497152332751	1.91057881977844	1.28404382785381	1.61102213170826	1.80005684775711	0.360628364212867	0.404349251474654	0.848933144966966	1.70254184749255	1.26212205304574	1.73954963002329	1.64030034394673	1.77530827396019	0	0	1	0	promoter_candidate	1	1	1	1	1	1	1	3.13789984628218	4.02685607685778	0.586408434824852	3.88396528340945	1.1083973769987	1.00499794802397	1.6239644296937	3.13789984628218	3.5105488942427	0.372649047960515	0.00919244051317714	0.0277554696114922	4.02685607685778	4.86054803330176	0.833691956443976	0.00184147208156594	0.0398474097649964	0.586408434824852	1.35519555317798	0.768787118353131	0.000388705504659328	0.00063613779018827	3.88396528340945	4.37689443055608	0.492929147146635	0.015972869152043	0.0719240755459048	1.1083973769987	1.33398263130917	0.225585254310475	0.506371193093303	0.751358398894635	1.00499794802397	1.80984779040865	0.804849842384683	0.0299131196478097	0.145639501285273	1.6239644296937	2.06695989015676	0.44299546046306	0.0184875909389642	0.300038194613607	1	0	1	0	1	2	1	2	1	2	1	2	0	0	1	0	0	0	1	0	0	2	1	0	0	0	1	0	0_0_1_0
HSPB3	1.05085070174391	0.934501181476893	1.03601997552203	0.916393460649617	1.19064673511639	1.05046337693566	0.156914246147775	-0.129370738125114	0.117358495732255	0.374937177396049	0.0324740574711182	-1.00373013341914	-0.9347089053089	-0.915865185944139	-0.698907039039933	-0.710374981497521	0.980739603608268	1.3684313900669	0.830221677826705	0.857438648172296	1.0878401098225	-2.30049883581223	-0.715496255329191	-1.12905532517051	-1.33755508802758	-0.613849491755617	-1.61572561480748	-1.7216472564499	-1.37364158023148	-0.945203061512416	-1.15088240804892	-0.945049293017455	-1.50963867000286	-2.62845969180068	-0.812333004021635	-0.870073602557218	1	0	0	0	promoter_candidate	1	1	0	1	0	0	0	1.02981257190742	0.110462647724417	-0.852717249041926	1.02493428589933	-1.21929099921903	-1.36141998421004	-1.35311085227997	0.843327859501792	0.799703423564963	0.647100672798879	0.820972689528619	0.820388122484258	0.838175550399705	-0.139955877518569	-0.827373124835906	-0.173493315052453	-0.119871016938424	-0.278329743795909	-1.85706799044694	-1.86720281514489	-1.78790683553962	-1.69002123288645	-1.74399391299951	1.0257908399715	0.810295419528421	0.131214386890752	0.478190173629308	0.611336315179312	-2.19066008532614	-1.68864252007114	-2.41860015990791	-1.97871659407137	-1.49490305312443	-2.55541212343032	-1.24959208516487	-1.63205684898897	-2.19344711980201	-1.39696773514319	-2.10349888536615	-2.21733470361077	-0.973165601613235	-1.30087338230537	-0.859317628703776	1	0	0	0	promoter_candidate	1	1	0	1	0	0	0	0.794944719713036	-0.307804615628252	-1.78923855740348	0.611365427039859	-1.9543044825002	-1.80549518250587	-1.49083804031986	0.794944719713036	1.02981257190742	0.234867852194381	0.00502159205914297	0.0195591010703619	-0.307804615628252	0.110462647724417	0.418267263352669	0.00626925489844784	0.0626121739216778	-1.78923855740348	-0.852717249041926	0.936521308361556	1.06745288986401e-05	7.29426141407073e-05	0.611365427039859	1.02493428589933	0.413568858859475	0.0304832614321693	0.0969243292067749	-1.9543044825002	-1.21929099921903	0.735013483281172	0.0354375256911178	0.29683690874603	-1.80549518250587	-1.36141998421004	0.444075198295833	0.213457593566047	0.371168449526676	-1.49083804031986	-1.35311085227997	0.13772718803989	0.791001943409275	0.932209552066301	1	0	1	0	0	0	1	0	1	2	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1_0_0_0
HSPB6	2.36660065611133	2.58336762388962	2.05322406740156	2.45829624322909	2.65107238414287	2.71849699834138	3.42752491687719	3.57702990975106	3.88445007289984	3.81737674423407	3.9647558747641	0.669734575875126	0.698924516921798	0.84364333683248	0.954055397173159	0.877091663060776	3.78398182836448	3.67835474082999	3.48091853633205	3.63251318784234	3.52151716755534	-0.104509131527775	-0.0114912627678067	-0.356319154852046	1.35113228157125	0.300592796130671	1.30069148416241	1.19951531989517	0.947073156005075	1.36112098622369	1.19255944137207	1.1150177180493	1.2466226399513	0.988914804957553	1.26157447613876	2.09226802767535	0	0	1	0	promoter_candidate	1	1	1	1	1	1	1	2.47184299551931	3.73422750370525	0.808689897972668	3.61945709218484	0.235881105710859	1.20019207753168	1.34087953335445	1.87009923745676	2.08945066521989	1.85156019541325	1.91430340107735	2.11607023772652	2.39775395599571	2.76001199937904	3.06289368964783	2.78402749938698	2.88667300880886	3.29607538017279	0.230553947668798	0.225393706336118	0.132462282922674	0.253440398169166	0.287510650303627	2.95156383551682	2.78015772667878	2.76927762193817	3.04925879187562	3.09802883180582	-0.294227857021441	0.113051308348756	-0.663380100215647	0.836679383278335	0.305018715884104	0.931284530554843	1.65630186217377	0.456034425137028	0.428597603952239	0.876063386861612	1.75119542843688	0.553304073215392	1.45145031306948	0.991284965376136	0.376336015318243	0	0	1	0	promoter_candidate	1	1	1	1	1	1	1	2.03987294881491	2.9579363154791	0.225872197080077	2.92965736156304	0.0594282900548213	0.869656361735899	1.02471415908323	2.03987294881491	2.47184299551931	0.431970046704396	0.000621344230956624	0.00590277019408793	2.9579363154791	3.73422750370525	0.776291188226151	0.0017931885959989	0.039911254750947	0.225872197080077	0.808689897972668	0.582817700892591	0.000485192785883126	0.00076356602061203	2.92965736156304	3.61945709218484	0.689799730621796	0.00128730376446196	0.021336375159912	0.0594282900548213	0.235881105710859	0.176452815656038	0.193016101265742	0.492982107822992	0.869656361735899	1.20019207753168	0.330535715795785	0.215237566504449	0.36931732226204	1.02471415908323	1.34087953335445	0.316165374271227	0.498502923384599	0.809028702742922	1	0	1	0	1	2	1	2	1	2	1	2	1	2	1	2	0	0	1	0	0	0	1	0	0	0	1	0	0_0_1_0
HSPB6_ATG	2.12255710502532	2.1587123159989	1.91074124677392	1.85569683189387	2.23082980710802	1.87875258160516	2.09765693144569	3.14037849050905	2.96549548252442	3.01534694874574	3.13691325480121	0.669913108192256	0.78198214733214	0.792246903952005	0.881532259709334	0.924195842013979	3.50592852914426	3.06861454032855	2.96653932196256	3.26533865944732	2.99249679985911	0.569577546670762	0.235095445944083	-0.176240758983986	1.33965684432838	0.461346733769677	0.807734687354356	1.23766478628514	1.06885824098465	1.19797226652103	0.852183400847601	0.494695773278556	0.503395802828507	2.1144229501636	1.84710281936977	1.00028648186525	0	0	1	0	promoter_candidate	1	1	1	1	1	1	1	2.02621498140087	2.87115822160522	0.809974052239943	3.15978357014836	0.485887162345784	1.03288267639856	1.19198076550114	1.80125825916254	1.91865375973848	1.68581804880179	1.80514137282135	1.97059658100712	1.96138706103053	1.92747484312815	2.48430777563728	1.72294675302806	2.16373853686618	1.99449358754447	0.309743655824417	0.29701327712099	0.237178365741798	0.287631220961499	0.393611204247549	2.82164759829855	3.12464876448484	2.55115673553922	2.61319335778794	2.96882758039256	0.487620627996266	-0.0160488136536897	-1.44136078277733	-0.597657262230839	-0.218749289513323	1.42380894236245	1.39817624551621	0.627700782695259	0.817797148105992	0.83032725129061	0.725837657363972	1.24894438812087	1.52880471701836	0.615724719527907	0.701614206172232	0	0	1	0	promoter_candidate	1	1	1	1	0	1	1	1.8571425137603	2.05859229924083	0.305035544779251	2.81589480730062	-0.357239104035784	1.0195620739941	0.964185137640669	1.8571425137603	2.02621498140087	0.169072467640565	0.0424371914842037	0.0751331185595333	2.05859229924083	2.87115822160522	0.81256592236439	0.0131969410646331	0.0815906118202318	0.305035544779251	0.809974052239943	0.504938507460692	0.000232890501350895	0.000422894406881929	2.81589480730062	3.15978357014836	0.343888762847735	0.0902787047787334	0.179405895465901	-0.357239104035784	0.485887162345784	0.843126266381568	0.0690006953167292	0.335947135323325	1.0195620739941	1.03288267639856	0.0133206024044514	0.948255235380888	0.969410535907758	0.964185137640669	1.19198076550114	0.227795627860467	0.538409755659272	0.827260748833478	0	0	1	0	0	2	1	0	1	0	1	0	0	0	1	0	0	2	1	0	0	0	1	0	0	0	1	0	0_0_1_0
HSPB8	1.48628819893305	1.28040043599123	1.26676898707725	1.21104206925726	1.49260872675352	1.38389094226096	2.05227807899789	1.60211142637664	1.90263248111935	2.10211912532515	2.31411166903628	0.455916491770161	0.631081429884697	0.763512681392867	0.843169406840264	0.751159403675776	1.55048565500887	1.88657447724153	1.62469604574644	1.45803250261726	1.71392778555076	1.35150981950845	1.41862984091643	1.11243655576682	0.288989854130648	0.392197826282465	0.589103684746046	0.794329202305103	0.5211083414097	0.724930396890043	0.694183683002343	1.44728025364962	1.00187273985059	0.465861456903373	0.909374592457963	1.17789493568426	0	0	1	0	promoter_candidate	1	1	1	1	1	1	1	1.35349989337888	1.99465055617106	0.688967882712753	1.64674329323297	0.91275277932096	0.664731061670647	1.00045679570916	1.07978684940704	1.1570566619188	0.145529752594297	1.52080311052438	1.2247499353819	1.44709651023833	1.72650004382449	2.53934205832189	1.78702710850117	1.80789610181885	1.5174544184538	-0.141914854753612	0.0318230177500444	-0.0585397734291408	-0.0187103308792542	-0.0256129273211422	1.02188517376315	1.58866317998618	1.53077213426311	1.29211594450254	1.27641613210129	0.41476893296657	0.288580305806498	0.38620125530631	-0.0354523717330316	0.369405298883391	0.677013687310947	0.549208315831374	1.02371840159434	0.272810096323113	-0.0385885158281748	0.632314451849276	1.3073123901975	-0.223097609438592	0.541495286862851	0.822538748388115	0	0	1	0	promoter_candidate	1	1	1	1	1	1	1	1.09583713667746	1.87564394618404	-0.042590973726621	1.34197051292325	0.284700684245947	0.49683239704632	0.616112653571829	1.09583713667746	1.35349989337888	0.25766275670142	0.255918690188283	0.311988512764746	1.87564394618404	1.99465055617106	0.11900660998702	0.699745865429122	0.782068908420783	-0.042590973726621	0.688967882712753	0.731558856439374	0.000197488590578238	0.000376145750759041	1.34197051292325	1.64674329323297	0.304772780309716	0.0197994983444092	0.0795041711870865	0.284700684245947	0.91275277932096	0.628052095075013	0.0358589457061767	0.297171475586294	0.49683239704632	0.664731061670647	0.167898664624328	0.477666874603696	0.613018937918087	0.616112653571829	1.00045679570916	0.384344142137332	0.119076473486697	0.498712757237295	0	0	1	0	0	0	1	0	1	2	1	2	0	0	1	0	0	2	1	0	0	0	1	0	0	0	1	0	0_0_1_0
HTRA3	1.31639093164259	2.24634107579776	-0.0737082606608174	1.0074345343373	1.7632978617757	1.17736072292038	0.222783485553833	2.67556171758047	1.79474088810325	2.66971103352843	2.39043085885589	1.31233585517277	1.47150963283786	1.79314694971895	1.83669854081724	1.76214198803245	2.57171313510989	2.46762878770166	2.03055663378808	2.92764485128285	2.30622364712944	2.81868825391306	2.45163674197689	-0.221811074510723	-2.01000816704723	0.517349477583603	2.19899918718035	1.65455042104821	2.04521157709728	0.829219064922956	1.84208568053208	-4.46909493807438	2.18263989927573	1.78090454048878	2.34651725151969	0.616772163559712	1	0	0	0	promoter_candidate	1	1	1	1	1	1	1	1.23951947763549	1.95064559672438	1.63516659331585	2.46075341100238	0.71117104638312	1.71401318615617	0.491547783353904	1.01455089748037	0.731529862623928	0.482429715464043	1.29929767115846	1.19702337298178	1.15361257330656	2.79170651258158	2.76929577268425	2.86091783878027	0.819438266120976	1.23710140871399	0.58996646943965	0.799418019675588	0.982618241399977	1.06066434442104	1.0574988590117	0.223002093651116	-0.208789818278477	2.09043889452592	2.01902814596834	1.15035487559141	0.00421928112036548	0.916564293145141	-4.93758963176969	-0.709276899328965	-4.92353209956341	1.17166197249262	0.860350241925851	1.61148043513117	1.7884311016889	1.62465589478205	-3.0387459730558	1.2596633835286	2.05773630309551	1.29218534810965	-3.24600329575499	1	0	0	0	promoter_candidate	1	1	1	1	0	1	1	0.979740682169189	2.09569195977621	0.898033186789592	1.05480683829166	-1.92992301127931	1.41131592920412	-0.335032846815407	0.979740682169189	1.23951947763549	0.259778795466297	0.425842951036719	0.486410056975959	2.09569195977621	1.95064559672438	-0.145046363051836	0.862775088455426	0.900940742502382	0.898033186789592	1.63516659331585	0.737133406526263	7.75791182753893e-06	6.4982938856482e-05	1.05480683829166	2.46075341100238	1.40594657271072	0.0476922614626552	0.121810726817733	-1.92992301127931	0.71117104638312	2.64109405766243	0.0930884713466012	0.360775717308469	1.41131592920412	1.71401318615617	0.302697256952058	0.430086061817978	0.569790888020756	-0.335032846815407	0.491547783353904	0.826580630169311	0.402176428405383	0.753114032999503	0	0	1	0	0	0	1	0	1	2	1	2	0	2	1	0	0	2	1	0	0	0	1	0	0	2	1	0	1_0_0_0
HYAL1	2.70830836570848	2.62121453596787	2.42363260032785	2.73870641026454	2.70033329586971	2.84964102671366	2.05809793380722	2.57262163008614	2.11289726996134	2.70930479939458	2.69898231078748	1.96798747912419	2.04592004919939	2.22261707566856	2.28180064953019	2.2302105603821	2.97756968583866	2.93471566106334	2.9565476656796	2.81470727688093	3.15337755563804	2.19432907778324	2.1161621027563	2.439412245609	2.55238053393611	2.62999001054339	2.43620465604723	2.60587248861201	2.22790182887265	2.55964089763474	2.41234917989945	2.68708759299661	2.25418663322783	3.03754137235326	2.52801722695172	2.1392371459895	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	2.67363937247535	2.43038078880735	2.14970716278089	2.96738356902011	2.38645479412561	2.44839381021322	2.52921399430378	2.34938376033489	2.00059171633127	1.69042497795151	2.06511117926288	2.10311761993053	1.9584499093026	2.00486718386542	2.03567829567044	1.56460129579427	1.78040703171036	1.66893606420044	1.67350841015621	1.70899298290014	1.68541028271632	1.70509080910548	1.75467745914347	2.61560527510871	2.38751940785772	2.35753993406444	2.13445121990989	2.52904688025158	2.06361387753325	1.35108924211725	2.82466521505639	2.22445065557031	1.99673057879773	1.95682103570395	2.23345184130903	1.8731361072551	1.80428588942196	2.20161431901493	2.0846901547977	1.63555933493923	3.09451287764336	2.27616531404688	2.19401722031533	0	0	0	1	promoter_candidate	1	1	1	1	1	1	1	2.02784652718561	1.81089797424819	1.70553598880433	2.40483254343847	2.09210991381499	2.01386183854099	2.2569889803485	2.02784652718561	2.67363937247535	0.645792845289738	0.000280333459112272	0.00436759529296919	1.81089797424819	2.43038078880735	0.619482814559166	0.0230419200036975	0.100840762263373	1.70553598880433	2.14970716278089	0.444171173976561	0.00130201723513452	0.00176702339053971	2.40483254343847	2.96738356902011	0.562551025581643	0.000498113435207203	0.0176377439102914	2.09210991381499	2.38645479412561	0.294344880310622	0.221133533505864	0.530040069541748	2.01386183854099	2.44839381021322	0.434531971672225	0.0087723469692185	0.100494974838547	2.2569889803485	2.52921399430378	0.272225013955286	0.141957005306167	0.531656284295693	1	2	1	2	0	2	1	0	1	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0_0_0_1
IDI2	-0.187956231601205	-0.00542337337388899	-0.679186038156948	-0.526744881637757	-1.77181766789924	-1.44145194018806	-0.128530011063592	-3.98572527413367	-2.81895536079871	-1.39765763903832	-0.792685230716013	-1.23638544271345	-0.909738213624103	-1.15595307825943	-0.839635451125564	-0.957609501868317	-1.39704303585428	-0.0617387782505372	-0.835660048218018	0.18522947017823	-2.24362133588817	-4.83378845301447	1.81615587495156	-4.42254863492651	-4.53494253937178	-6.36110124187554	-1.78629574199519	0.212041169289716	-2.33059113295037	-0.472538335019003	-2.21554078593825	-4.47631511536793	-3.12272858302302	-4.30930532554973	-4.55937586293269	-1.217495934385	0	0	1	0	promoter_candidate	0	0	0	0	0	0	0	-0.768763355476183	-1.82471070315006	-1.01986433751817	-0.870566745606555	-3.66724499884735	-1.31858496532262	-3.53704416425167	-1.17364421655088	-1.53430732340959	-1.47537733379056	-2.35316430481546	-1.43378960708042	-1.87228300019266	-1.6014733772663	-0.234239211965264	-1.28159014639884	0.901054881661707	-1.43248587403081	-2.34655481839513	-2.15693841071301	-2.2855704849031	-1.95748819307603	-1.9154153006909	-2.11288400247262	-0.7810207060329	-1.80576551329886	-3.2537640364553	-3.06504526311776	-5.18276591156902	-0.667253921608918	-5.48283144230473	-0.911405546374234	-0.832497317028463	-2.78520636982706	-1.59765130201977	-3.10299481679786	-1.56084805963186	-1.81008455910499	-2.53274706470909	-0.604915263226228	0.0732341373377285	-2.13953058459546	-1.18226891321103	0	0	1	0	promoter_candidate	0	0	0	0	0	0	0	-1.64042763097326	-0.729746745599901	-2.13239344155563	-2.20369590427549	-2.61535082777707	-2.17135702147631	-1.27724553768082	-1.64042763097326	-0.768763355476183	0.871664275497077	0.0404370242175272	0.0725816632844555	-0.729746745599901	-1.82471070315006	-1.09496395755016	0.316238217504546	0.467456492288504	-2.13239344155563	-1.01986433751817	1.11252910403746	1.74046606845197e-05	8.31793292836862e-05	-2.20369590427549	-0.870566745606555	1.33312915866893	0.0651829928785551	0.14847237266782	-2.61535082777707	-3.66724499884735	-1.05189417107028	0.524292116693292	0.761984251686706	-2.17135702147631	-1.31858496532262	0.852772056153689	0.0765424454518381	0.212194181519508	-1.27724553768082	-3.53704416425167	-2.25979862657086	0.0312634569517061	0.343017365709565	0	2	0	0	0	1	0	0	1	2	0	0	0	2	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0_0_1_0
