A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	K_1_L_ratio	K_2_L_ratio	K_3_L_ratio	K_4_L_ratio	K_5_L_ratio	LA_1_L_ratio	LA_2_L_ratio	LA_3_L_ratio	LA_4_L_ratio	LA_5_L_ratio	LB_1_L_ratio	LB_2_L_ratio	LB_3_L_ratio	LB_4_L_ratio	LB_5_L_ratio
TAT:::CCT	-1.65728389018978	-1.66695088519068	-1.88333253902844	-1.7990328025713	-1.67489479597076	-1.80613302934114	-0.788431084910947	-0.679053675011458	-1.04859361910404	-1.09123074075842	-1.55709634298075	-0.902958266689388	-1.04601823965562	-1.27213064678783	-1.24137879322958	-1.34610423164518	-0.218897799904259	-0.293159341830441	-0.434300120717469	-0.575339392926228	-0.283109438824928	-6.22192575207103	-5.62250891214114	-5.8197587591079	-6.29486129280376	-5.7018484712438	-3.66419919883769	-3.47220226488154	-3.84209805556389	-3.9322457600625	-4.11037756076889	-4.68563129428086	-3.46406069069526	-3.58759082558838	-4.08419655295597	-3.47434119603249
TBX5:::AAG	-3.64885432197083	-3.65626201432349	-3.82082614218025	-3.16106431803846	-3.16070787961778	-3.75431555374038	-2.20713657574458	-2.72814538666416	-3.48838951987453	-2.59495762688254	-3.00029808255441	-2.35061457319407	-2.46178338325459	-2.44483142397172	-2.48704879652338	-2.45308423607214	-1.78847450270862	-3.05911935344937	-3.20054438661543	-2.82388907277688	-2.90046036680656	-5.35635741405777	-6.57384190714443	-5.89306748700446	-6.46246100884843	-5.96951568616888	-6.562632549595	-5.6988409670696	-5.43248954810174	-6.03175080827519	-5.46049636032455	-4.9525762758732	-6.07891968776498	-5.54383429945864	-4.8088221991261	-7.03651180829261
TBX5:::CCT	-3.84014857536149	-3.36088689854014	-3.38573562453514	-4.15158695905236	-4.01798708590333	-4.00214159082964	-3.01558653447741	-3.97013657703793	-3.60984471249445	-3.07495635346137	-3.47474603424372	-3.39568808879053	-3.22853172631235	-3.27449281530835	-3.46305137748345	-3.55526728667966	-3.43001100338252	-3.95575842623487	-3.7980670317256	-3.26113922448277	-3.49821120117084	-9.35009218090205	-6.31116706550765	-5.91611324933457	-7.81352431322633	-8.22826414823815	-5.95929961210628	-6.05160531804942	-6.21648901320689	-5.48203797809038	-5.75792376827461	-6.18671264938801	-5.58356251240423	-5.28563012160662	-5.75408835016389	-5.96525229958135
TCEA3:::AAG	-1.03860990856293	-1.20435670572002	-2.49161173020374	-3.02777363284048	-1.25922402759454	-1.4618261388384	-0.714859595701144	-4.29521435536733	-1.16106568444131	-3.01979574044342	-4.45635663750363	-0.943008450849983	-1.09038533474701	-0.749834644500552	-0.960822345569768	-0.862699244696618	-0.784794013106697	-1.36754063292217	-2.393350762205	1.25438019516797	-0.755635670212618	-3.78478616802693	-3.53733205083961	-4.12160113495584	-3.62109930380128	-4.2591971947717	-3.8586064571278	-3.94482468803753	-3.39486205273221	-2.5820538172883	-4.01738956460137	-4.96593581773133	-3.5882672985661	-2.26650535356889	-3.95650386348164	-2.33958135617618
TCEA3:::CCT	-1.50643179268045	-1.67162603707123	-0.969290996316647	-3.76477289690643	-2.34562612857485	-1.76285587089264	-1.51510187233018	-3.98027222644084	-2.53000760477727	0.0427898305428582	-3.08502372414608	-1.47735889357605	-1.15393360300649	-1.18967388350159	-1.36063838631448	-1.26634158718938	-0.536819119520248	-0.868063996637645	-2.21348646170955	-1.53886891788992	-1.87080896128774	-4.70415150145965	-3.51114669446697	-3.84722719925397	-3.28873072805773	-5.4735621869828	-2.68464165057751	-2.9440960257795	-3.67320007051098	-2.31567211579223	-4.16504575038195	-4.63079362751947	-4.43303888469103	-3.14193925703729	-2.22946831447315	-3.64176377926841
TDO2:::AAG	-2.12074146191265	-2.40134663055158	-2.18750315180163	-1.88162048606456	-2.62650518460429	-2.11343482228406	-1.13822920245714	-1.40989282315409	-1.04429533458327	-2.62998019537092	-0.658971420570718	0.48692204678643	0.594232503367362	0.628452195516569	0.864017894344049	0.662020141217285	-0.466823676388638	-1.19521440914708	-0.10086271321484	-1.13357929990564	-0.772555776675456	-5.09967130042761	-4.62083712388899	-4.6896027203985	-4.53039403381278	-4.6210236288942	-2.87354749478855	-2.89253983974865	-2.49340245509698	-2.38908017012567	-2.95802236827364	-3.04609366313286	-3.6912263591516	-1.7684988652157	-2.83961769822369	-2.12077788733907
TDO2:::CCT	-2.95244091664163	-2.36017129647811	-2.29787025842756	-1.97313527835905	-1.99827456142721	-1.895072596722	-0.177838019914543	-1.90028442859612	-3.17647359478231	-1.60900824277024	-2.8471098047065	0.0229095936744725	-0.0199711015561984	-0.124903605713458	-0.01886384687533	-0.00392363453195082	-2.11095665355415	-0.887405628208084	-1.73491203521807	-1.11133282935868	-1.2213409899094	-5.05005528862634	-5.6283385803771	-7.65121750680214	-7.6672692047315	-5.27459882874422	-3.5828406563064	-3.10149531036729	-3.51225049614249	-3.40834948941015	-3.38051829776515	-3.23920280796285	-3.51941224850008	-5.31841884078219	-4.03093570950611	-5.24230566920703
TECRL:::AAG	-4.37919252135463	-3.0368359472181	-2.42408382522237	-3.69824242598077	-4.32696632293903	-4.14038182481806	-5.10120953794539	-3.89329656673213	-4.8306147842792	-4.46567372557131	-4.31500499460959	-2.46249994547823	-2.65897145838731	-2.48302291021629	-2.57804470907696	-2.01506289443377	-1.24512092345879	-1.67550879304338	-2.52191425624837	-1.00694613689581	-1.63714493487137	-5.95568752360821	-5.95568752360821	-5.95568752360821	-5.95568752360821	-4.08573322120446	-5.95568752360821	-5.95568752360821	-5.36652338964166	-5.19938937156636	-3.60450911863395	-5.95568752360821	-5.95568752360821	-5.95568752360821	-4.39882200225943	-5.95568752360821
TECRL:::CCT	-3.8203622103227	-3.43221124952018	-3.24961306032867	-3.51819668958567	-2.76046173360449	-4.53024623747457	-4.77209809332352	-3.66247351035886	-3.2187160305435	-5.21881283736573	-3.83021910530395	-3.10882493269309	-3.31439833964065	-3.63372686088097	-3.09861299963094	-3.37737431783992	-4.7223344487757	-4.91919335498566	-2.52608151150443	-2.90223321360916	-2.75522950857778	-6.64665540474089	-6.70882663540263	-6.70882663540263	-6.70882663540263	-6.70882663540263	-5.65063579326159	-6.70882663540263	-6.23583914184764	-5.45889492663823	-4.88365432738084	-3.83149294563257	-6.27338520923687	-4.6043857890334	-6.47425405618953	-6.70882663540263
TF:::AAG	-2.07550367600268	-1.88750005723906	-1.63223621869	-1.7609382696362	-1.73037001084866	-2.23342672075202	-1.48146682274904	-1.12834536492034	-0.762499898234173	-1.18059740935385	-1.73716260239823	1.32731716058181	1.31954222099959	1.28960430847376	1.38020087590335	1.29370243769843	-0.31292303507785	-0.650947835805098	-1.62183740996482	-0.849530533338102	-0.844817318339329	-5.00742609641376	-3.86402880917348	-4.57278329988039	-4.38449627892581	-4.37406334375725	-2.83045674443647	-3.09140339712867	-1.88596859434218	-2.28952512542499	-2.65872571378584	-3.35158500788838	-2.74173881820357	-1.61347504406599	-2.57198795550728	-2.66234272067342
TF:::CCT	-2.03278752495889	-2.64781823575666	-2.30599333948545	-2.15675697211704	-2.09726365888494	-2.24818999374776	-2.42840261651202	-2.36384511319917	-2.92727748656037	-1.09476951046954	-2.86145100422383	2.04525081629883	2.09581965035083	2.02524735533407	1.94826328269144	2.08113587994672	-0.62761897622305	-2.04463909531174	-1.56647861219231	-1.79979537218264	-1.24611224052739	-5.3484752898303	-4.87618945713784	-5.78562862703185	-5.53599433541856	-4.91486929216514	-3.02754140079088	-3.33230165519273	-1.00661051529898	-1.73113497197144	-2.45320201544053	-3.17185461898817	-2.83118429659443	-1.74601477656572	-3.8208832425885	-3.16910147187393
TFR2:::AAG	-0.650426945947219	-0.347519992320736	-0.467876816436308	-0.492905261953876	-0.778437588946518	-0.121100108491749	2.04950545970183	1.13528504248922	0.404268003199511	-0.0675354818876693	0.712524846623619	1.47365844446366	1.55985419078589	1.57099328675142	1.70498612209246	1.59150368413353	0.0369502748744917	-1.1444197132026	0.723996985622535	1.46068386415658	0.229999054912213	-3.78910573267004	-2.87342385786533	-3.28754808681008	-3.9681112436771	-2.4968870414266	-1.60011107563014	-1.42455980681491	-1.47292570149392	-1.96342284936242	-1.86695249886821	-2.04999829098385	-2.83335550705972	-2.95341780794364	-1.05541440717035	-1.22288239568701
TFR2:::CCT	-0.923643138873047	-1.49420444005501	-0.689556622104018	-2.04582405698033	-0.739404856896558	-1.95132147703869	0.340459582125727	-0.177451736655901	-0.461154117515545	-0.0719015493016273	-0.597276626328765	0.814458764624812	0.872104889654464	0.816085213739639	0.805491603025725	0.75046889356192	-0.372528396662765	-0.542268034545759	0.657913861983482	-0.462997013447827	-0.256370917862101	-3.34101570055503	-4.86586222445641	-4.90308412749287	-5.21033720367903	-3.03952870814443	-2.71701034132641	-2.92554615515314	-1.8720415972238	-1.40327189295359	-1.8197111753891	-3.3985012716886	-2.3131189592025	-1.42227413290563	-2.3252330094249	-1.44698087191956
TF_ATG:::AAG	-1.04507640441857	-1.82118337917103	-1.1972120852016	-0.905207267802104	-1.09886578134588	-1.31947569087639	-0.959046543183838	-0.855883102731015	-1.19035015308527	-0.406113549705188	-0.912164493856938	1.71099982528067	1.61558740724846	1.66771982317302	1.6830812404605	1.68741480593599	-1.08278523366978	-1.12454440667626	-0.987184208189352	-0.012600349689077	-0.449385490724352	-5.43357690621662	-4.63163730609394	-5.24541613210473	-4.96523115214288	-4.89375426482178	-2.88234986430178	-3.07110496629833	-1.39927508649292	-2.15172956848432	-2.240797062558	-3.36361527024846	-2.46248913302779	-1.7814965818025	-2.11759248442526	-3.46912027376371
TF_ATG:::CCT	-1.53121037127539	-2.00976524838305	-1.8652165234869	-3.17498821138078	-1.72536792473763	-2.09944247246829	-2.01538664698505	-1.79308346389945	-2.209588331409	-3.22728883687188	-1.60422231024854	2.48076368812646	2.49208712249022	2.41876042622156	2.33689586488262	2.49575790379042	-0.71802110962477	-2.20529127669218	-0.820223768444449	-2.23478881930369	-1.14550648168543	-4.12080103343764	-5.18868015181694	-5.60800017805835	-5.63828240749902	-5.0784558972881	-3.22810500552946	-3.22351018373899	-0.951935082398446	-1.80760398928194	-1.43541034133793	-3.4431658259173	-3.21001091567328	-2.47637189875645	-1.83802421516964	0.311276028803088
TGM2:::AAG	0.983633611889187	0.57940909208125	0.520375353992303	0.0265748419500291	-0.110695190244109	0.285377614748039	2.33014546284968	1.67955166637485	1.50352900995616	2.88639806763758	2.51632219426035	1.60522010124585	1.7968238222974	1.78529515959466	1.8768605093443	1.92951157419781	2.09625551161316	1.90488077084435	1.12709076333253	2.1564300242184	2.5284540040334	-3.05679257954936	-2.32816318521079	-3.98189548270822	-3.20782108814024	-2.12588039432063	-0.479625831591307	-0.810166291710195	-0.963135997315573	-0.144237816604783	-2.38525535223028	-0.230552696219388	-1.00997756942995	-1.32255476021974	-0.752876034093178	-0.519129475014573
TGM2:::CCT	-0.283626227955126	-0.0868981445202829	-0.730175862731799	-0.17657213578379	-0.218406418568551	-0.429064309227069	-0.339981212511559	1.54799966507649	1.82151825500426	1.42117579675292	0.733766083673827	1.04415055420481	1.20353638757018	1.21221861399275	1.15404333089028	1.15944359438967	1.69124675108781	1.95958287594864	1.47195010845393	-0.0614183097531326	1.20240307796536	-2.04297306821634	-3.02531771930998	-1.25653276576491	-3.19370838192166	-2.7063544391752	-0.791193387301298	-1.59392459276322	-1.52725522902025	-1.51411161231296	-1.4513022792547	-1.28619761041132	-1.47673353944917	-1.15078084073102	-0.684665497446869	-2.45272860298979
THRSP:::AAG	-1.5904199414343	-1.58114335240228	-1.39885130142653	-1.65606885240949	-1.71828939130457	-1.34738498722229	0.108151156206967	0.191360952492763	0.156554101986358	0.457319965398276	-0.0939108631277537	0.356038187099796	0.267707600602918	0.280131403407497	0.273681868308621	0.291507154853861	-0.0675876775403455	-0.543774962221974	-0.772705578226644	-0.51416625667272	-0.66103905523675	-5.41626129657665	-4.27482639725754	-5.57511337988811	-5.20544645354589	-5.08033078496546	-3.20194400744391	-3.32375889257769	-2.3221989113445	-2.92244171759859	-3.41776241577546	-3.40955363503885	-3.24140535876615	-4.44584039154832	-3.19660154809812	-3.73778910684296
THRSP:::CCT	-2.07372066656424	-1.87616683153283	-1.76722915538029	-1.86971152782026	-2.32892988146216	-2.3658699966273	-0.641167063422634	-1.98202599090382	-1.15159101281228	0.265049237554367	-1.0917939108617	0.38635087200382	0.139718219871844	0.110748002130047	-0.0298907193562273	0.121440823862811	-1.70818071228588	-0.98148498976248	-1.19890773438471	-1.52589060939418	-0.744912795939645	-5.24886826965914	-5.28723389442861	-4.8165955849404	-5.28535528335498	-4.47181771090219	-3.92921272092188	-3.99117222423668	-2.24043564884426	-2.78493091273436	-3.51565290589347	-4.57884282492945	-4.78010806694295	-3.90579103758593	-4.24716394733979	-3.38525850964331
THRSP_ATG:::AAG	-1.60555358339379	-1.402448345732	-1.57737045891453	-1.27697661577713	-1.78332035137508	-1.41866595595749	0.0773671215522725	-0.210246233372947	0.224410608693996	-0.243572745521373	0.0829659248151218	0.835043497557104	0.733474963279378	0.722874973927243	0.720233538455505	0.732838252268676	-0.136484323600044	-0.412825789294537	-0.833774886054389	-0.0398426201629501	-0.570226264103617	-4.08818456926905	-4.1973177476414	-4.28351752874688	-6.1402380586725	-4.29605200462658	-3.37983542971775	-3.34189351739204	-2.04900989007318	-2.3236398182818	-3.22843772028328	-3.68093419729616	-3.06641017765671	-2.48054664696754	-3.1046933479212	-2.89686745666916
THRSP_ATG:::CCT	-1.85823504949395	-1.88117222326752	-2.05889267543987	-2.35799786146557	-1.85438751010327	-1.45977188246613	-0.480420568973706	-0.435891190572661	-0.0809987424382235	-0.516709275334444	-0.355077480968038	1.01724121336109	0.895770942392928	0.769252160871536	0.66097370036605	0.820184101206182	-0.890310089500824	-0.778620935984037	-1.34133085395167	-1.12963060983318	-1.22616415503747	-3.96707673311138	-5.23433239332636	-5.39603661573014	-5.51987592367617	-4.97143297659029	-3.72955407596705	-3.73482514426627	-1.63316501581325	-2.39434881386997	-3.08107805970575	-3.88508746500901	-4.00010300672543	-2.65603776159414	-3.35692455093312	-2.94461036668888
TIMP1:::AAG	-0.515158749122869	-0.391958648076981	-0.469222737817916	-0.372823860095759	-0.400711589055495	-0.255548407152775	0.669067399453049	1.11526467352571	-0.1347095514052	0.860625128689527	0.564128282350889	0.307354993051805	0.379287037373186	0.467031371630263	0.353361534303982	0.506880159030833	0.464280857779294	0.327177232892864	0.235206941036793	0.774871282755234	0.514117623400605	-3.18986110497894	-3.96713407270557	-4.6883232835735	-3.98747038646773	-4.0070422511675	-1.26093160872299	-1.42165288168272	-2.50239773505218	-1.65251457202687	-2.03150903529469	-0.919972313611816	-1.41034293544848	-1.31005947713896	-0.915203193265265	-1.71004908914563
TIMP1:::CCT	-0.725046344783498	-1.24751819557665	-1.01973444401511	-1.03697313122199	-0.728840056067402	-0.501364243286803	0.092298007514499	-0.0794671646928587	-0.0932360317439506	0.516382259401962	-0.442705051027387	-0.0589839552110745	0.0679548457302172	-0.101137786122602	-0.140150703590863	0.084224626343846	-0.232776222268071	0.267660012155218	-0.142858315309302	0.497727951838274	-0.130304909194802	-3.64970687694772	-3.60465999942988	-4.1073426591157	-4.12135847548772	-3.98727902802019	-1.29187063962096	-1.3051343539845	-2.85206851629131	-2.09392837567506	-1.79418985187748	-1.63202100249715	-1.09949240513489	-2.15307145734516	-1.81313879038814	-1.17444087564139
TINAGL1:::AAG	-0.501303919197637	-0.364112252842545	-0.823909384235382	-0.168822474079919	-0.681381328725242	-0.301271346796227	0.277238126005406	-0.113286766932989	0.0180617942774466	-0.213726325995454	0.0713600377391054	0.0727675823326298	0.0400932547357866	0.127035253719378	0.0863312475993321	0.124851198363877	0.254042765630313	0.321898321233703	0.247511426222937	0.101521499778607	0.158942712158711	-3.62579711753389	-2.76659470159943	-2.30599664563713	-3.5881775266977	-3.46467420886626	-2.05855403719322	-2.26061518395235	-2.76080908122757	-2.46964496796679	-2.48335125706858	-1.61880380753424	-1.93441743075322	-4.2081972229965	-2.48360004407775	-2.53928539194302
TINAGL1:::CCT	-0.665529007554188	-0.398607286049821	-1.15917391538326	-0.904261441359054	-0.502865358337493	-0.550158414771859	-0.00265818089958032	-0.0873820213840478	-0.380951591970686	-0.968545579794992	-0.995501095377818	-0.19983216248189	-0.217385045904446	-0.232966330144766	-0.26731594783435	-0.264457534777847	0.145963555350793	0.117198061312074	-0.301563548119897	0.265809007049626	0.0457249561301081	-4.09624488838378	-4.08151638070958	-3.30766800976671	-2.68007001024566	-3.31046796311563	-1.62783586758492	-2.51901345888633	-2.86406836620192	-2.31559153161021	-2.39564369654646	-2.43855755481523	-2.27308719613799	-1.97869484070441	-1.53760982048426	-1.44098789063335
TM4SF5:::AAG	-2.69932348819197	-2.66472556052594	-2.55022116878856	-2.521338349791	-2.57615148920407	-2.51667253782699	-2.53551595490383	-2.74309710969711	-2.35015024679539	-2.42244033220952	-2.7955833485598	-0.196591496924444	-0.224641268415106	-0.142482940577641	-0.179050388599384	-0.181863107697914	-1.72793345554105	-2.17335513912437	-1.80967586203659	-1.77078789567597	-2.14925531067751	-5.26751233744941	-5.42267849204402	-5.01298632860158	-5.36344486264147	-5.48154310402859	-3.92853680842751	-3.97228759002574	-3.45139448801112	-3.60826949419997	-3.60712501308655	-3.78293353079684	-3.85818531825164	-3.88744808982436	-4.1251791026359	-3.77646054353531
TM4SF5:::CCT	-2.97367202284922	-3.26371320890704	-2.99027882592253	-2.69018201976021	-2.79398200091595	-3.06490956414184	-2.15359805425476	-2.84448085002132	-2.39544603467052	-3.1684258597662	-2.41794912150009	0.295242961060949	0.231492014604653	0.334065324510642	0.315435084475538	0.324454452613996	-2.46943703574208	-2.54605151459739	-2.37943088936102	-2.38269292279686	-2.59075597929886	-5.90297406711223	-6.10770552294201	-5.78923252369167	-5.94761172881791	-5.90058003247938	-4.25306156095427	-4.03394978766363	-3.24450030922298	-3.56495836383499	-3.71200519065406	-3.99462065051889	-4.07132648908167	-3.52577774702238	-3.94864162693884	-3.98444481307232
TM4SF5_ATG:::AAG	-2.68653413028225	-2.36704777184424	-2.26542669015184	-2.39282212236559	-2.51835223576968	-2.94059510601711	-2.14712773869359	-2.56394683855973	-2.86565506560271	-2.49864385781817	-2.24794105685084	0.164762432750701	0.162628127947029	0.26607915772629	0.209298745320706	0.233597962023326	-2.04348763600179	-2.1375873291236	-1.98633636442494	-1.98331536111996	-2.22098626967219	-5.16300842673139	-4.98370975353018	-5.52558482843492	-5.5896383025882	-5.45189664865246	-4.0836272897948	-3.83970765138582	-3.10106027908193	-3.17756229893165	-3.53185321387034	-4.21720540163206	-3.69069750612321	-3.83706592622019	-3.7368803725051	-3.71174643675812
TM4SF5_ATG:::CCT	-3.00759579001091	-3.08609433364104	-3.05815152029008	-2.87514397834443	-3.00373483159769	-2.67853339163876	-3.07244459097674	-2.69103646493202	-2.71233463824514	-2.91709737703721	-3.02486361536802	0.696450239544367	0.628137830339726	0.74843645606209	0.722258977703989	0.723161431940048	-2.27499797419677	-1.95932762167485	-2.08410585460557	-2.27876846197057	-2.60095301782143	-5.49713234311564	-5.9104661680379	-5.96916315757511	-5.43082061264901	-6.01598667017701	-3.88838768994962	-3.76529209506962	-2.8048605913766	-3.38361748284474	-3.27870968103348	-4.52255855150658	-4.09246143563568	-3.41271076830741	-3.69922808822189	-3.71850089668996
TMEM176A:::AAG	-2.8801929163963	-2.802898251635	-3.29464099012719	-2.62338538456711	-5.14891382889931	-3.47949202867323	-3.79859436822814	-1.55172781977764	-3.19765432949314	0.644427395417102	-3.42405630792879	-1.38930707415084	-1.52627500556237	-1.4135615227285	-1.51598080329914	-1.42610169203811	-2.10751371512723	-3.06756137916971	-2.23861560256972	-2.9919161235473	-1.937963504013	-6.86524582085552	-5.43582785831637	-7.04425678258979	-6.21117696758073	-7.04425678258979	-4.44052433461759	-6.73545441708751	-4.27454632694283	-5.51061132694436	-4.14087033575875	-5.12693577541892	-3.83018999618703	-6.80137922512107	-4.98142840068933	-4.90247285412083
TMEM176A:::CCT	-3.62947838216278	-3.21127395780713	-4.66453405032091	-4.31899966272437	-3.63231651654144	-3.40289301236103	-3.81069488588859	-3.40186361057395	-3.71404586066387	-3.33111733984457	-3.00816559275427	-2.25424509187457	-2.27995360371862	-2.17768409777265	-2.27949989078221	-2.22180437920844	-3.63824601052687	-3.29350255192871	-2.80615258735318	-2.53069826252376	-4.34124335839778	-6.71002896371302	-6.18750042113214	-6.11013978908691	-4.35931746960007	-4.89645142340332	-5.97781394403634	-5.21074656498838	-5.05071253544876	-3.84053954646686	-5.43755521794713	-4.31999035851749	-6.21082669366927	-7.23656209176745	-4.43699096585138	-7.11831943493114
TMEM176B:::AAG	-0.808024333940495	-1.09493049117236	-1.22373238982502	-1.40880736618057	-1.46258886429294	-3.6524154598793	-2.57650361286426	-2.94907966449478	0.798630806243756	0.246145167058858	-2.26944713817716	-0.61775715821555	-0.370370035262305	-0.369703246660604	-0.360334281610639	-0.368339205620745	-0.674890221962385	0.212803484213296	-0.929235934928484	-2.36585654168624	0.0159986822370725	-4.65798560101388	-4.65798560101388	-3.21045837192841	-4.65798560101388	-4.65798560101388	-2.54354821938621	-2.15865235340357	-2.5939851762357	-4.65798560101388	-2.47908892354147	-1.43585648069137	-3.19246935976239	-4.41510804354517	-2.47810445308167	-2.22274269956539
TMEM176B:::CCT	-2.67661503458199	-2.28832277243985	-1.65852088099327	-1.57658773552422	-1.41786270307227	-4.17624550699293	-1.41434617738618	-3.74868673042484	-1.44858097016756	-3.28299722162941	-1.74462595939439	-1.35925438463445	-1.20485308473766	-1.13156097494217	-1.45159783036538	-0.620759781338844	-2.54368662354606	-0.802439053908386	-3.20114281629515	-2.6962470918882	-2.86913002218946	-4.98837615121585	-3.87339492556692	-3.17315834264248	-4.90415649031231	-4.98837615121585	-2.90194702688475	-2.61629257865737	-3.18801403474402	-3.49830878569653	-2.68435811746412	-2.19112149459202	-3.43364733560525	-2.50713801843007	-2.75334752735728	-1.96857270640135
TMEM52:::AAG	-0.462498464391567	-0.848964219073545	-0.452751612687545	-0.204781887243111	0.188027076890692	-0.354947409197598	-0.937032355901728	-0.17000164043015	0.536303734442601	-0.174857667839443	0.531085460547824	-0.511200820728369	-0.478771983074923	-0.495815446470305	-0.138817879177699	-0.127055639393295	0.35398718664811	-0.674204965565036	0.491567390893163	0.171038671628274	-0.108779132681201	-3.20867472385557	-3.20135622815285	-4.65090036898511	-3.47304774236237	-3.0074283261932	-2.8792669790405	-1.85036798373616	-2.85053825251329	-2.31497095848452	-2.10472400357983	-0.151209834511578	-1.40970251396219	-4.20020253617833	-2.52835879802067	-1.33485324836478
TMEM52:::CCT	-0.703966368037144	-1.80256143250035	-0.790363203069772	-0.985047040202689	-1.5114977366015	-1.19169181191315	-1.79267246419782	-0.142206176006156	0.192951189121954	-2.37409776392041	1.17968786753821	-0.95228169173282	-1.11518215308598	-1.46878873315235	-1.21487318880012	-1.1337422309584	1.38045105870594	-0.550794025428889	-0.22942540980028	-1.64607843364248	-0.420636871489985	-5.15629221577404	-4.71980021712324	-5.15629221577404	-5.07207255487051	-2.53544604079311	-1.40265645972081	-1.75750954074779	-2.62718031310727	-2.74834329624758	-2.92603765541065	-2.78729622427869	-1.83663441496546	-5.15629221577404	-1.75929185000464	-3.11062169712915
TMPRSS6:::AAG	-2.77148089414267	-1.75077882558012	-2.24911545780838	-2.34204949597943	-2.1876300356794	-2.45783961437966	-2.8926749262638	-2.05086149744428	-3.57081598346804	-2.65054260093396	-2.33289042066251	-0.53121981218	-0.440718515253014	-0.445362497968469	-0.414233904616265	-0.417304094946758	-0.867526577175883	-0.815838424456067	-0.79449147961126	-1.44580878478758	-1.30549882335847	-4.99227105169623	-4.29441397669964	-4.90826008396124	-3.63396098235476	-3.27039809484168	-3.93273979007589	-4.31596620540289	-3.46716358365454	-3.16311097945458	-3.41009312997094	-4.25698747435802	-3.20982912509482	-3.73704982942861	-3.12459462829347	-3.65283986770483
TMPRSS6:::CCT	-2.87906836539571	-3.23553154044362	-3.23509382626256	-2.63318864121155	-2.50169095736744	-3.74338202935957	-2.92577717470117	-2.99444728153905	-2.4967031136406	-4.4566713813143	-2.99826455308971	-0.543796255899156	-0.626702316383046	-0.571121711791344	-0.630583842465004	-0.578671674835569	-2.16458894898365	-2.68101485622672	-2.03317936937218	-2.90678761830087	-2.02567446124098	-6.28098898663985	-4.37635539444963	-5.45471518718206	-4.8820635642242	-4.97373982937178	-4.49967288444934	-5.28410779228727	-3.43187976040358	-4.35446378736163	-4.10683313258539	-5.02080109190397	-3.51859234482588	-4.50958705450598	-5.74356807283613	-4.09893815416749
TNNC1:::AAG	0.82948604987953	1.43390688421806	1.35750347686126	1.60188636507971	1.39215913951724	1.58978271217543	2.40044157289777	0.8588684466755	1.01172688602936	1.36108738301899	0.739624201734094	1.22730325657928	1.26161702278915	1.38100586175938	1.43769025438707	1.42880195151815	1.98143297971539	1.76249263956459	2.35821330741882	2.14434927908973	2.14418103199258	-2.80512986874251	-3.25997238650023	-3.45420624768711	-2.88163527968074	-3.16586178446331	-1.6201042162776	-1.22607198383673	-1.78668986859017	-1.58008597664309	-1.38044247717905	-1.3999789722848	-0.926590738805076	-1.15296687362024	-1.02553547786133	-0.741293096495722
TNNC1:::CCT	0.810078597424629	0.742464082176832	0.761337982041767	0.610521738603078	0.884101496873043	0.785240501547473	0.542277196865265	1.09865403525215	0.361195869098544	1.0103350142705	0.888960265767555	0.384768721415108	0.372294572812443	0.350032319227957	0.444968981490004	0.436907308550677	2.28467265527844	2.29706260738505	1.83118410953238	2.225532091415	1.6914561348968	-3.17091342965936	-3.31297976827502	-2.35816362182835	-4.32469639218663	-3.10629367331589	-1.63315380153842	-1.42552922204264	-2.04056408966637	-1.9843126308606	-1.55173225291712	-1.7699414886208	-0.889907146222186	-1.49681758147018	-2.67246406493843	-1.32128643670441
TNNC2:::AAG	-2.51176269000727	-2.15571354519078	-2.00176081568568	-2.57360227438929	-1.67130400596591	-1.73797122526536	1.07986303973894	0.499312162765776	0.827278697991334	0.921962880522393	1.37701888835321	-1.11249540772777	-1.02603421572974	-0.991166481953302	-1.10249428592726	-0.884562233536346	-1.22557651699623	-0.949353939751793	-1.3931939553232	-0.869364902745021	-0.822583933799267	-4.7879522893141	-7.19441594794571	-4.60446717178771	-6.35525302548441	-4.98054338490273	-3.793951153768	-3.47737033381879	-3.7737576741482	-3.76913165662914	-4.58334290089661	-4.77913051519555	-3.45116795022054	-3.75883532920879	-5.21844672224996	-3.77967073947615
TNNC2:::CCT	-2.61621395197612	-2.824438737285	-2.78246758179827	-3.13696357413408	-2.49312409275901	-2.31568337974254	0.0022347991104467	0.624011945522058	0.748486872444616	0.56134516519176	1.06627352286103	-1.82071464629681	-1.67518276203105	-1.91532824363821	-1.91090904843027	-1.83960101172729	-2.49783246971638	-2.76096493611846	-1.34365364448497	-2.00022060227724	-1.57219925854492	-5.35563654468956	-5.67763048314206	-7.85566372263197	-7.87171542056132	-6.58124276643085	-4.04231395771402	-3.88960353985545	-4.33649413442738	-3.83763083869392	-4.014976265773	-3.63085627011932	-4.23837415534162	-4.71804606805906	-4.8235956487202	-3.23819659714333
