L_1	L_2	L_3	L_4	L_5	L2_1	L2_2,	L2_3	L2_4	L2_5
PRELP:::CCT	-0.295246693317157	-0.295043039262067	-0.320249964042483	-0.317443039197607	-0.173857037231953	0.111423855549001	-0.00986182523057691	0.00903221663075309	0.11817547567674	0.162835592016043
PROC:::AAG	-0.769560591652385	-0.760590121368936	-0.724642221596096	-0.778766275322084	-0.640629025878769	-0.898207714707333	-0.942593421343917	-0.792603727689494	-1.07354641205356	-0.84070040418394
PROC:::CCT	-0.821359548275435	-0.771963162810008	-0.907665581927008	-0.978029483636942	-0.794662600546744	-0.556551481113389	-0.517993489413281	-0.654295984393763	-0.706128070039957	-0.568754119458363
PRODH2_ATG:::AAG	-1.98214336935206	-1.99968306797121	-1.86875664215956	-1.89871658517399	-1.91884618556516	-1.76522983720868	-1.85918808296797	-1.78823403748256	-1.77502219163956	-1.89699874824562
PRODH2_ATG:::CCT	-2.93917624994785	-2.98025278393361	-3.00895140341902	-3.02682549610582	-3.10119191204225	-2.28002284654459	-2.37373851574261	-2.38801078296439	-2.48945935447226	-2.56197494407485
PRODH2:::AAG	-1.87439347833868	-1.75134171069313	-1.71912409834997	-1.76935909711809	-1.73048191836858	-1.65478147603044	-1.54902597700149	-1.55300600851539	-1.61634662132277	-1.58756210943799
PRODH2:::CCT	-2.92246692387303	-2.95252172653116	-3.03621400387085	-2.95259905739974	-2.87686439100584	-2.33770438063795	-2.35188558478478	-2.38079439073018	-2.388755741938	-2.35287555524187
PROS1:::AAG	-1.25222671026292	-1.15736641010305	-1.11169544273573	-1.36396067234109	-1.17367728516935	-1.31685896955906	-1.35610786096469	-1.38884060741575	-1.53741505536416	-1.55468011825206
PROS1:::CCT	-1.85065573606838	-1.7249187638858	-1.92176451326455	-1.95768851128484	-1.73142831648429	-1.72013999061496	-1.54372647523234	-1.85994555979305	-1.81446319067546	-1.68909757813002
PROZ_ATG:::AAG	-0.0502916618089855	-0.0475515833416452	0.0784699927459981	0.0374144975208292	0.12940300377387	-0.19261346073224	-0.324036205061485	-0.160398503519997	-0.209452518187406	-0.202616989873955
PROZ_ATG:::CCT	0.0843333305529762	-0.0740840003312092	-0.0186556710943388	-0.0538897147130805	-0.0306326396867529	0.222275907642579	0.0374429908416162	0.0725184558874397	0.0733586541784846	0.0211973893879217
PROZ:::AAG	-0.427990463196805	-0.360926839189716	-0.289818584833136	-0.266843901175981	-0.212098041390847	-0.637897754068524	-0.560937585357323	-0.510201998248025	-0.594878050893727	-0.609589677272279
PROZ:::CCT	-0.392513398541391	-0.442091164082328	-0.353111249564513	-0.419021716972137	-0.30466700571596	-0.232721716965049	-0.285373527399775	-0.222200683730199	-0.253866571834866	-0.201147212621708
PSAT1:::AAG	-0.321098156177783	-0.114441626712382	-0.12472377685969	-0.098390288310859	-0.178743665223356	-0.566996981582667	-0.464644536426778	-0.748176402361766	-0.591507027775827	-0.599746287049566
PSAT1:::CCT	-0.27533012289538	-0.41825726587558	-0.39184554177277	-0.477177893401255	-0.329325657947357	-0.140652020260452	-0.427284139712003	-0.324537277280021	-0.642504290678514	-0.266394180035496
PTGDS:::AAG	1.05781627675019	1.1314089395826	1.16501298527966	1.26264393998008	1.10022179817367	0.643466456261564	0.624458278526874	0.744357234332896	0.769780886145045	0.565309193657044
PTGDS:::CCT	1.017511820969	1.00065545498207	0.885089961457528	0.916413598906612	0.84303749463627	0.96340395522916	1.04689630015392	0.904991485018242	0.818004208273323	0.698569695999747
PYGM:::AAG	1.80109754737701	1.94246349213521	2.03576494409579	2.12760931839698	2.03629451720482	1.57421499081976	1.72053988913862	1.85681478978665	1.80932410121783	1.66099963286546
PYGM:::CCT	1.46318395442096	1.49717386839589	1.47754529181134	1.5408466905853	1.58619205965911	1.52620054046987	1.74273116192077	1.62773783694833	1.66409052326215	1.61281188880234
RAB17:::AAG	-1.23015393100956	-1.14507024759513	-1.31235935368865	-1.27997930930935	-1.24788028467813	-1.36140192637474	-1.2623053316104	-1.48190749235479	-1.49964011439164	-1.51462331941531
RAB17:::CCT	-0.796277342069894	-0.790201527327625	-1.08283446452837	-1.13276849054768	-1.05746980211322	-0.525792717961699	-0.586856064523321	-0.880129737459932	-1.01385327428398	-0.921635998446238
RARRES2:::CCT	-0.129785111767732	-0.806753524980482	-0.468054368354051	-0.515112744321287	0.00690008035947352	-0.183737763490713	-0.880999572826796	-0.33602273538768	-0.884142806307191	-0.505045674222608
RASD1:::AAG	3.01502417967906	3.16549102858906	3.27019567709255	3.46257237051692	3.41844404697333	2.26229190719596	2.24112412763479	2.51774257262396	2.47414770201178	2.31261497742607
RASD1:::CCT	2.73251526020202	2.63496691363537	2.74524239196291	2.73860344573802	2.77481249083988	2.14343210507459	2.35778780871923	2.17359318799577	2.6188539818615	2.32983080842129
RBM24:::AAG	-0.883006574401517	-0.856094227667335	-0.675206538825175	-0.683423722495199	-0.661108790110938	-0.957098453403979	-0.961262187249835	-0.978415996917089	-0.823740658141767	-0.793131752752773
RBM24:::CCT	-2.03105340746742	-1.8629275324489	-1.8831592534167	-1.94766741472564	-1.79208321065938	-1.7937640051026	-1.5766340502335	-1.59068912607333	-1.67051497290825	-1.50867684479875
RBP4:::AAG	1.29258357972618	1.11663372578992	1.32785288163788	1.44816619140276	1.36656196147255	1.23127709225218	0.701086119078647	0.649336834395798	0.542990323511415	0.58288521932085
RBP4:::CCT	2.0133344541649	1.9441819139799	1.99460704376878	2.01752839700737	2.0256287683057	1.45230418134034	1.43148375824876	1.50614430254545	1.67797844837054	1.48568373173851
RBP5:::AAG	0.767982301829818	0.81795182157953	0.806541826312964	0.852022642804437	0.874596903582074	0.796601077304625	0.841853354892249	0.720914469063007	0.79255088937611	0.73762182560136
RBP5:::CCT	0.0639284677482017	0.090631045315466	-0.066485433298223	-0.00154889067742549	0.00756287315409788	0.372390246349003	0.424042554989451	0.245163414948036	0.305524625456277	0.30652095317639
RBPMS2:::AAG	-1.81306382236139	-1.67185621577333	-1.67476742858737	-1.63308410319868	-1.5217387100579	-1.81020760556038	-1.66064982022162	-1.78098323534873	-1.72764367719098	-1.69129835200706
RBPMS2:::CCT	-2.74636903362559	-2.70655792238648	-2.75472227411719	-2.62166424325127	-2.68043198976968	-2.32112946885654	-2.29601870779665	-2.38158499277192	-2.22756442572708	-2.4038811868371
RCAN2:::AAG	-2.36294233265799	-2.45364700430286	-2.36221248800318	-2.43051760497849	-2.47130000769261	-2.50120546720341	-2.56533690875899	-2.56060151277806	-2.56858472505496	-2.7240465344384
RCAN2:::CCT	-3.17939087634171	-3.17325367958172	-3.47370752159765	-3.42199968959681	-3.32322487114172	-3.05969597362722	-2.85531250144814	-3.38019003773131	-3.22872156343763	-3.18872128003386
RDH16:::AAG	0.0414213793592421	0.211701670789491	0.298135721082507	0.282088419439644	0.409707378375757	0.0187995869199844	0.177009229448464	0.210502909784363	-0.0426259624054073	0.164136741385107
RDH16:::CCT	0.102523879404544	0.0309141873569055	0.0229248998010448	0.11248360666886	0.183706750434008	0.597051237828563	0.236953582393042	0.293518921420661	0.429996863239062	0.420263614830131
REEP6:::AAG	0	0	0	0	0	-0.798396537635909	-0.881492496985031	-0.215218795021922	-0.279205433986055	-0.0804604570855748
REEP6:::CCT	0	0	0	0	0	-0.57641339114223	-0.910854359620343	-0.753678734202705	-1.27674795695623	-0.540695810351512
RGN:::AAG	-1.90386268101468	-1.9609372869233	-2.05980967802262	-2.1683426694501	-2.02292902981519	-2.37860903062455	-2.6319727915956	-2.61367015570361	-2.7934084638677	-2.75727785752188
RGN:::CCT	-1.91405094260174	-1.84377080155513	-1.71392189254689	-1.673633495283	-1.80702256913009	-1.99053775778163	-1.75358369321066	-1.74195497469446	-1.71854803641	-2.08456558442644
RIDA:::AAG	0.229129032940194	0.243491222791495	0.288824259821477	0.342863411310006	0.323783319519919	-0.117004126049535	-0.173917223951058	-0.228413273515803	-0.0965304299751106	-0.156769023613602
RIDA:::CCT	-0.621099530060618	-0.560367478480251	-0.569804058238794	-0.612059697491072	-0.478191076832504	-0.801671273539016	-0.551828913131383	-0.69682189340805	-0.576351322594623	-0.567774391987538
RNASE4_tv1:::AAG	-0.159605868927563	-0.0786016511059884	-0.16049307271665	-0.0672786128503901	-0.0281402097922517	-0.133237857080687	-0.0118701873336238	-0.118477579803783	-0.0341085468456	-0.110902373117035
RNASE4_tv1:::CCT	0.0693464650977787	0.138072704255501	-0.0374957266777479	0.019504422671017	0.0577441830647476	0.525851039568694	0.484871317905529	0.375520918318517	0.388679048483474	0.437054855360942
RNASE4_tv2:::AAG	-0.457015835126596	-0.398034165001539	-0.366604847853947	-0.311288587150174	-0.251484460277769	-0.926341552033564	-0.774793468159426	-0.994068281302993	-0.915296336626074	-1.04393546307346
RNASE4_tv2:::CCT	-1.25459425034746	-1.35885327819955	-1.19964926327107	-1.30948331324982	-1.15059714361842	-1.27664416168529	-1.52234464426104	-1.24482834551484	-1.57323690528136	-1.13086147626252
RPL3L:::AAG	-1.30235447623735	-1.38483457139481	-1.39007618397402	-1.36400273095211	-1.34958742112566	-1.61110283523276	-1.72279279265977	-1.74252802086321	-1.7961973917663	-1.85558769303113
RPL3L:::CCT	-1.12016787882643	-1.08864423568562	-1.18131422283445	-1.19579467962995	-1.15010536934167	-1.13405015383347	-1.06128411306886	-1.09360085269452	-1.17399034409014	-1.15311759791085
RRAD:::AAG	1.82697300743429	2.12615710135475	2.12809852229161	2.3540977405573	2.2507761760095	1.05616665661721	1.41074012915206	1.34012765713525	1.54320966685249	1.5593391483441
RRAD:::CCT	1.4007727930254	1.50515000546082	1.47288789775057	1.48609621014213	1.54540388370522	0.938797320099509	0.928385246739018	1.23242738234229	1.1867443733817	1.15054801871732
RTN2:::AAG	-1.45938451814054	-1.40972173907852	-1.45855639685456	-1.4235705602124	-1.30801259562662	-1.27922642730504	-1.27551942728443	-1.31364140832015	-1.3436669703092	-1.31906578170769
RTN2:::CCT	-1.9818124401083	-1.91093856521919	-1.97396788971937	-1.87103956442939	-1.9368773441211	-1.47953011869843	-1.47061277777588	-1.41044232090782	-1.34279437447522	-1.45941443325835
RYR2:::AAG	0.666649639654471	0.674449487880162	1.02606349543251	1.09290155140495	1.14747928880203	0.0027317887236141	-0.194755867992491	0.132702383334329	0.40961668420348	0.0950445303037689
RYR2:::CCT	0.785279279833402	0.78488498984881	0.799428838504453	0.937232621421296	1.0365630391143	0.572015223320675	0.200218257627632	0.612929386676653	0.504793177507908	0.620629389161606
S100A11:::AAG	0.466871179330124	0.53593426580179	0.70797827209314	0.675816954616111	0.839520531027635	-0.0244526021899221	0.0317184462169517	0.159009553962272	0.291016886723091	-0.162869931135192
S100A11:::CCT	0.0401188886789566	0.00317207409309354	0.191991638777822	0.159184716594446	0.0997330268369777	-0.114044792752542	-0.124215683834406	0.220049372313826	0.10645986548076	0.359210925280516
S100A16:::AAG	-0.679795874255302	-0.612161197004675	-0.61947093917442	-0.617143372624329	-0.484128332208307	-0.957604191125467	-0.861584079578335	-0.939987200422484	-0.862711972048602	-0.879562900152599
S100A16:::CCT	-1.28939037761643	-1.33245711414989	-1.33669620558119	-1.37204521895954	-1.29666786541179	-1.1562113665231	-1.18021779509543	-1.18352185323247	-1.26186207373088	-1.22972562798849
S100A4:::AAG	0.613740309945395	0.573565211975134	0.564414394400451	0.604141740381278	0.585423787821159	0.454531770290689	0.309363786000554	0.268731332405849	0.268519532645599	0.158712570884429
S100A4:::CCT	-0.0485610689464328	-0.0754588677201872	-0.0805718071766176	-0.249564405983798	-0.174815553645736	0.11477946304049	0.0272572116723012	0.0608770893929374	-0.127592546051072	-0.135958874419863
S100A9:::AAG	1.95034539331037	2.07019922913826	2.11413506112796	2.28004347767354	2.23848659934252	1.77266912339026	1.8029487317803	1.83316894648009	2.02706038166725	1.99467524886711
S100A9:::CCT	2.46033432852101	2.5104031517958	2.43140621878377	2.49064604523015	2.61221860801795	2.5315050012347	2.50023630006856	2.52302692932815	2.58390317941173	2.55246392471619
SAA1:::AAG	-0.661504162076432	-0.614394550285884	-0.463182004717662	-0.469007526341435	-0.480758237202649	-0.60463179898882	-0.641380604382408	-0.584806396359549	-0.680141596249356	-0.665547867919418
SAA1:::CCT	-0.592107113201893	-0.709995410992304	-0.685631380011073	-0.59639294841245	-0.739428137501782	-0.260466451502937	-0.428430709700093	-0.453731476692901	-0.322831588377104	-0.474850414981525
SAA2:::AAG	-0.425816602997212	-0.360182561247474	-0.250165953031228	-0.194747904581304	-0.290632905943804	-0.337012734280564	-0.223115376103652	-0.267348325574523	-0.341063857562732	-0.479712567104259
SAA2:::CCT	-0.960307708456818	-1.12641391460587	-1.07132716687452	-1.01035341443602	-1.09601426591711	-0.593342996816849	-0.749459414925011	-0.738030401732764	-0.587480185766419	-0.727449026242418
SBK2:::AAG	-0.205644550315755	-0.00246194351710228	0.0695020228610138	0.0255895365199199	0.159877447446836	-0.681378907265419	-0.571718300772165	-0.438689566958886	-0.446898308180601	-0.490765026465133
SBK2:::CCT	-0.649179567794711	-0.579674106809775	-0.653901239844707	-0.665199816276265	-0.575063567829464	-0.772269837887456	-0.593772956398977	-0.929841722832856	-0.81214106160435	-0.705554194421538
SCARA5:::AAG	-0.0705748422537705	0.0456879854331388	0.0389790505274732	0.10839099706735	0.144426100039822	-0.227801424110133	-0.0658023092355179	-0.170094456670252	-0.162730946930406	-0.0896349369645108
SCARA5:::CCT	-0.0866755713899944	-0.113745749804739	-0.259618867905938	-0.275180003881057	-0.246691704032891	0.112421609992247	-0.0354836588859285	-0.0430233204632641	-0.125053835236681	-0.111834561485452
SCD:::AAG	-1.99945856462767	-1.84617632005233	-2.01463604049741	-1.79282432463617	-1.96400648841551	-2.35318129539053	-2.35614562271612	-2.35934440047735	-2.12624724502074	-2.54061748107282
SCD:::CCT	-2.18495812125138	-2.03757998511554	-2.19837645437886	-2.27519266106931	-2.22536797571117	-2.19616329796236	-2.05196550136672	-2.19934835790423	-2.35647763769724	-2.2492977993358
SCN1B:::AAG	0	0	0	0	0	-0.385634187117652	-0.542463796622606	0.147480992193448	0.439067019779121	0.0324634594274034
SCN1B:::CCT	0.470472850120484	0.256221153552824	0.451616845499051	0.134734169299609	0.304220639139137	0.202360904907214	-0.388742525348126	0.117532134304477	-0.153810135585348	-0.61048330246486
SCN4A:::AAG	-1.46449173555458	-1.27396451545808	-1.25263037018826	-1.2713021764677	-1.0453594248201	-1.81736671979957	-1.73702823289185	-1.80670601720631	-1.95263740846845	-1.66212044270458
SCN4A:::CCT	-2.54251144608983	-2.18131366662712	-2.51281366931405	-2.39492437873091	-2.04059177390885	-2.80436294418594	-2.4574431756741	-2.74469140004534	-2.7249375574998	-2.15377939061252
SDC1:::CCT	0	0	0	0	0	-0.288806767337571	-1.26932073569597	-1.76006557981071	-1.0090671186915	-1.02307602656117
SDS:::AAG	2.32266915130719	2.48377066653486	2.56333620123828	2.6479886363144	2.53880034819745	1.97142532793661	2.02890746294113	2.18159099941247	2.03466314104114	1.85366304539927
SDS:::CCT	2.43647172757447	2.3943270340218	2.32983865557118	2.39454055486694	2.3403429783396	2.43849875059117	2.24441071130645	2.21802973390996	2.37044899353532	2.1515984087778
SERPINA10:::AAG	0.859560851666475	0.832597652235146	0.841238521275868	0.753458505197174	0.960203211562302	0.938331537319713	0.914594930320121	0.796824061354328	0.723250603998148	0.862872774619063
SERPINA10:::CCT	1.61302053686222	1.62160567857668	1.60261156786504	1.51850425045925	1.6845832662578	1.95355690429891	1.85210881104099	1.86452178247361	1.85855769768771	1.99819520454846
SERPINA11:::AAG	-1.26117205539336	-1.21410727002306	-1.12455320079526	-1.18536593785308	-1.04183633998276	-1.0334709671297	-1.0920002630763	-1.01228007568799	-1.11735565476055	-1.02330112177426
SERPINA11:::CCT	-0.911984079489537	-0.83040756141304	-0.984738096281226	-1.03895224610488	-0.832846327124546	-0.476405186869546	-0.376536924481504	-0.487421818991099	-0.622150183199668	-0.461484768645241
SERPINA4:::AAG	0.721254002708988	0.694008440801966	0.76851237642806	0.818704817845887	0.893828696390019	0.634615457681961	0.461581245482083	0.63902424886277	0.574590358320298	0.59317706385993
SERPINA4:::CCT	0.471329390338446	0.494111490409727	0.371673420994237	0.36034895647022	0.507594107108859	0.691883089184272	0.701440293529098	0.594184428700779	0.545189139148441	0.632251771348616
SERPINA5:::AAG	-1.04442426610883	-0.992165263473798	-1.12530370131749	-1.01864547935498	-1.02607341111765	-1.38968104705773	-1.32906836880694	-1.67273353748273	-1.4284696887649	-1.42553145759619
SERPINA5:::CCT	-1.47116751508205	-1.39825489819787	-1.59559385480902	-1.35558343636225	-1.54535636196972	-1.45863717442682	-1.27839879719983	-1.68296302897635	-1.40486072143466	-1.75691887224426
SERPINA6:::AAG	0.381681666527189	0.469749795177033	0.514850216498846	0.608055366693361	0.556934602701762	0.352142183718762	0.381856531853599	0.424730583574043	0.571371852344061	0.419554266078879
SERPINA6:::CCT	0.704035687725804	0.748414995945867	0.724540451067044	0.7755862416711	0.815313270340719	1.04798532551713	1.05029958992417	1.10803695939884	1.13626032104521	1.05561795399011
SERPINC1:::AAG	-0.497687818936259	-0.453046258601575	-0.452131644193763	-0.466654581201849	-0.438366526412131	-0.3970212478016	-0.43463661404544	-0.447688997652365	-0.506339912990663	-0.46684708735545
SERPINC1:::CCT	0.320197764810579	0.336479742285451	0.293782911084119	0.264871427937737	0.322596797748082	0.747287975750379	0.76014966659876	0.75226773216396	0.699070584298532	0.699155605475777
SERPIND1:::AAG	-0.997192622904981	-0.913873934581118	-1.04393569569899	-1.08472009812396	-0.867953766561398	-0.915835637546544	-0.76957143299549	-0.902955418186444	-1.04261789554154	-0.786182419457455
SERPIND1:::CCT	-0.0498719205024962	-0.126076198019559	-0.121189607832011	-0.173336617676699	-0.0208283036889711	0.335624845400211	0.358100206514548	0.42313411687162	0.182555902496923	0.509408649369028
SERPINF1:::AAG	-0.50803560514615	-0.455966934521262	-0.332560226995555	-0.275003008346544	-0.313609539385733	-0.49060972641121	-0.469695388010477	-0.388430110399163	-0.342322899853292	-0.503363379576215
SERPINF1:::CCT	-0.878301414787545	-0.87783762492089	-0.86984395187404	-0.811126774586358	-0.805684098684253	-0.597358732068273	-0.613479995140116	-0.598139200009328	-0.546052674767716	-0.621319069861152
SERPINF2:::AAG	1.31536447865931	1.39201487317902	1.33289534316045	1.3814456378992	1.45685969047654	0.904338646791924	1.02162486070144	0.974164638837879	1.01633997662521	0.863280078983431
SERPINF2:::CCT	1.94707509977875	1.93801265381031	1.91748490622576	1.91223566857103	2.00585919660367	1.85126910885403	1.78906706869828	1.89049193651467	1.78791978828941	1.88739348734141
SERPING1:::AAG	1.42646782647823	1.48137722357738	1.58455616021008	1.57737368388457	1.68206573056847	1.43526169747076	1.36496793316781	1.44316301158712	1.40202456513763	1.48495006245269
SERPING1:::CCT	2.1167338246114	2.10807092868535	2.15344660610299	2.12499055355958	2.26816894828613	2.26525455958387	2.1593185306855	2.30531319972511	2.30248826842323	2.34207905260743
SGCG:::AAG	-1.98141336536718	-1.77982958761829	-1.87971658934896	-1.63923922867302	-1.7646756378816	-1.64488189755998	-1.44947668883474	-1.58135561398122	-1.47156994663545	-1.68127361605644
SGCG:::CCT	-2.71503534682793	-2.719585580413	-2.62599624100007	-2.67941904754998	-2.75355832954592	-2.13792802197717	-2.13129015226819	-1.9048112336908	-2.05505088786709	-2.2567976832481
SH3BGR:::AAG	-1.24535711432121	-1.1623813059417	-1.20426525846388	-1.17592414935276	-1.12268279299806	-1.29633873290533	-1.29445081146902	-1.42340033806222	-1.42416564420379	-1.36872840711324
SH3BGR:::CCT	-1.7111902514986	-1.73033044188411	-1.8778861546414	-1.81734010987298	-1.88152511263534	-1.4530739721618	-1.48187824837839	-1.61311336957298	-1.57882929204731	-1.67465155158886
SHMT1:::AAG	0.220562437946576	0.339942631171335	0.282842045482077	0.146133840294595	0.354027849893608	-0.0109935191661601	-0.27198693185467	-0.301904456541914	-0.394173326437878	-0.209683950518339
SHMT1:::CCT	-0.32813600213881	-0.306248652937077	-0.370470120290165	-0.494783415525247	-0.347721974082902	-0.609784720556616	-0.410437725032763	-0.623372282418253	-0.527436781524954	-0.50342479969536
SHROOM1:::AAG	-1.83511009101842	-1.9303112054001	-1.90494841104372	-1.95210672465605	-1.67711997524626	-1.64777698538274	-1.85472748475009	-1.76110323488269	-2.09844561815714	-1.74690013875684
SHROOM1:::CCT	-2.3476361630361	-2.11533073503686	-2.14768382497612	-2.14930175336067	-2.12510718810615	-1.93200892851642	-1.57706298750029	-1.79673784896244	-1.66950680475813	-1.86038651538291
SLC10A1:::AAG	-0.273853750634567	-0.229957255437719	-0.185187330943599	-0.0978571874619396	-0.0552350422166813	-0.274128908529646	-0.32984371697986	-0.315729656620593	-0.14373019590455	-0.158042882279147
SLC10A1:::CCT	0.0111710058999324	0.00177789945450744	-0.0634846810309868	0.0344276556682132	0.0218684516291696	0.350048036941916	0.39182712990602	0.362707966040282	0.320302842895697	0.286253252938017
SLC13A5_ATG:::AAG	1.45790566665901	1.62560768178469	1.67965713511101	1.68816592746693	1.73083510538274	0.85375123355077	1.03765343516885	1.04420777575571	1.02766477244128	1.01022547734878
SLC13A5_ATG:::CCT	0.816711830564193	0.74693818368625	0.741029143437069	0.792475897653018	0.717088114659143	0.723043909787604	0.42422549864498	0.239171023157787	0.698838537385825	0.433968043486887
SLC13A5:::AAG	1.27887573430024	1.42936648876745	1.44628163210376	1.55990258684455	1.4752443234496	0.80511070987542	1.07877085040811	0.893910785109527	0.752011643587657	0.657207545761565
SLC13A5:::CCT	0.539617505163494	0.538354730235408	0.58587970752998	0.731085919870735	0.709699956797485	0.173510823401196	0.203778573482996	0.351478039580764	0.318465795303834	0.301482068715263
SLC17A9:::AAG	-0.248747379340999	-0.0812185775444707	-0.111663764815675	-0.210857287410669	-0.19218112423921	-0.949902479013744	-0.863975090036025	-0.915627747035213	-1.0453751703837	-1.09388221811048
SLC17A9:::CCT	0.0322786515955627	0.166914012012291	-0.141032611199828	-0.0200137017977539	0.113465225051138	-0.418401359208539	-0.0559711833085553	-0.413726213704979	-0.382474803745043	-0.237327857284499
SLC22A1:::AAG	-1.87294360003564	-1.87000375889992	-1.83217992897233	-1.76012330080497	-1.81442738270142	-1.6570822871845	-1.73483064308764	-1.70449889123465	-1.69133138973253	-1.7957759289888
SLC22A1:::CCT	-2.28403797239234	-2.49228202925499	-2.51421707013134	-2.39097065999112	-2.51826906406104	-1.74409375888211	-1.93718568528371	-1.93288968066755	-1.86934409699137	-2.02890522840957
SLC22A7:::AAG	-0.328805074790578	-0.208804355096266	-0.159451337379656	-0.121985868587818	-0.0105291029875657	-0.459417700556757	-0.351639075076925	-0.382982264185002	-0.489495511943644	-0.28425583700464
SLC22A7:::CCT	-0.804889201030039	-0.74807516798764	-0.821163783671359	-0.83466147018315	-0.693547326167206	-0.729031787654111	-0.65098087560298	-0.729509109630799	-0.733258189703007	-0.664329354730198
SLC25A4:::AAG	0.345908187248595	0.623544847588749	0.787907860549343	0.984937704678035	0.836491304321754	-0.851826709263823	0.328405178089248	0.154240566784778	0.0664000567735427	-0.429030835064026
SLC25A4:::CCT	0.648736650017315	0.627992339203927	0.547021923792583	0.531376537043838	0.597901728493965	-0.136522865812504	-0.163432203852964	0.317875229988012	0.331010008786847	-0.0908888871635287
SLC25A47:::AAG	0.668203501427233	0.904153610787645	0.930654443252931	0.995843606970224	1.04307799345836	0.289052995828227	0.469126457963108	0.458811929124887	0.492648394201653	0.472742693267156
SLC25A47:::CCT	0.68356143366723	0.849572162297151	0.782042018209253	0.763383752246496	1.018047575882	0.46887715327807	0.765311760956039	0.776972745562495	0.691197788419184	0.902282817787353
SLC27A2:::AAG	-0.285480881024579	-0.264220794344171	-0.21914762503608	-0.202015359251297	0.0592918316522814	-0.789622666485745	-0.688992858691981	-0.850611353325383	-0.840237189996817	-0.553807341587909
SLC27A2:::CCT	-0.900496809993175	-0.797099698409529	-0.747574459421436	-0.982209074600599	-0.729462463948082	-1.1544213841782	-0.981814259985902	-0.771876313718833	-1.14762034239511	-0.940746882451256
SLC29A2:::AAG	0.777826365608125	1.00847099477277	0.774353010655057	0.893828286190175	1.06085941594493	0.632990986175572	0.394805346805073	-0.153333809256799	0.0826795334918155	0.633208230087881
SLC29A2:::CCT	0.424743732672945	0.688552523646519	0.37397395745105	0.450924662700999	0.728702311702318	0.165363796205673	0.406066852512346	-0.354117177120277	-0.14075350390547	0.114616267239778
SLC2A2:::AAG	0.731744693501985	0.842062761089811	0.885925378027381	0.9928211427685	1.0306593624214	0.74635638684707	0.850176313211987	0.81031696045841	0.852936795129158	0.796845131712002
SLC2A2:::CCT	0.898239664086549	0.937053895903737	0.950679672839321	1.02333143011273	1.12841275536802	1.24806628389958	1.18392575162753	1.34424388478821	1.38470947203447	1.32200367468639
SLC2A4:::AAG	0.270013718995557	0.270806244204048	0.425188923463986	0.279865614328356	0.399459842405013	-0.295845541416067	-0.307424209137248	-0.499114337882605	-0.76606719778564	-0.545115863147804
SLC2A4:::CCT	-0.535837344753634	-0.306342873149654	-0.42824705945269	-0.429995263253065	-0.44082345866781	-0.841256126596348	-0.554623573417923	-0.909213610426431	-0.536604314320779	-0.74612264770345
SLC38A3:::AAG	2.40562034505798	2.3942456578875	2.58686801248716	2.72925950702084	2.76015442580257	1.97031851888879	1.67886176560784	1.28223515539964	1.77578423548193	1.79838021269021
SLC38A3:::CCT	2.08660444310835	2.13039139219576	2.37077115569607	2.22681081965496	2.23518914811848	1.57939367284144	1.53490539859612	2.09527860947417	1.62083129784014	1.58658667517677
SLC39A5:::AAG	-1.54380086448194	-1.55195445712024	-1.44783787797361	-1.44936959984636	-1.42529078327181	-1.47999861143981	-1.41732682264623	-1.45662286769397	-1.4952931664113	-1.52219584353488
SLC39A5:::CCT	-2.27303961020132	-2.28227918266049	-2.51797100383744	-2.52239659309919	-2.40254081400847	-1.8769126281154	-1.89483458622374	-2.02229193551469	-2.12362966264951	-2.08245141538188
SLC43A1:::AAG	1.14294639297737	1.25719029904467	1.37364279472225	1.4103503620292	1.4819460126627	0.835647274533215	0.952416599780793	1.05652075745524	1.0181059236468	0.980797562575808
SLC43A1:::CCT	1.13439175727412	1.17088257006893	1.15790583946932	1.18688528396203	1.35295520161549	1.13627974258363	1.18555380460956	1.14342089109613	1.13751102522139	1.24260603347728
SLC9A3R1:::CCT	0	0	0	0	0	0.72887463322321	0.795870241116428	0.361762094917298	1.03155851548077	0.888955717941946
SLN:::AAG	0.377127982031697	0.545412352123086	0.592832945391336	0.743788414944302	0.70406158501577	0.401268356769874	0.501347370519232	0.593121097469898	0.636818638461164	0.556798829464583
SLN:::CCT	0.489100261265412	0.495430492262263	0.407394190404172	0.472863477982847	0.479365789138018	0.818701433610075	0.897548688115468	0.728294321416635	0.791543206974602	0.748887403216182
SLPI_ATG:::AAG	0.694690440417993	0.829813029044696	0.779895587417449	0.950593823057427	0.827002505262521	0.82696520265349	0.78969792305878	0.707757856287555	0.908004142161029	0.768565076579852
SLPI_ATG:::CCT	0.672235255485476	0.644062039428412	0.46923043549444	0.562313032907139	0.55521059410564	1.0715325463427	0.974943854057221	0.888416801589218	1.01641016535108	0.91729964546594
SLPI:::AAG	0.305154442620496	0.239679198350955	0.281933253543891	0.496397473146681	0.353689708012905	0.466532020299866	0.358890752655185	0.296247187076651	0.550726364978426	0.395125319552182
SLPI:::CCT	0.146785203459272	0.0293733154866703	-0.0464347684327478	0.0450000851662782	0.0510745175890959	0.59713124251949	0.47964467934469	0.390730764130757	0.500598440507554	0.437511701917644
SMPX:::AAG	-1.32737685109891	-1.4273076614562	-1.36940261237943	-1.33778316064224	-1.37131883097488	-1.11411136534582	-1.23393831529805	-1.25673787622103	-1.2900855884718	-1.36035300771852
