A_1_ratio	A_2_ratio	A_3_ratio	A_4_ratio	A_5_ratio	A_6_ratio	S_1_ratio	S_2_ratio	S_3_ratio	S_4_ratio	S_5_ratio	L_1_ratio	L_2_ratio	L_3_ratio	L_4_ratio	L_5_ratio	V_1_ratio	V_2_ratio	V_3_ratio	V_4_ratio	V_5_ratio	Promoters	enhancer_type	group	raw_names	A	V	S	L	L_DESeq2_Active	A_DESeq2_Active	S_DESeq2_Active	V_DESeq2_Active	A_1_ratio	A_2_ratio	A_3_ratio	A_4_ratio	A_5_ratio	A_6_ratio	S_1_ratio	S_2_ratio	S_3_ratio	S_4_ratio	S_5_ratio	L_1_ratio	L_2_ratio	L_3_ratio	L_4_ratio	L_5_ratio	V_1_ratio	V_2_ratio	V_3_ratio	V_4_ratio	V_5_ratio
NC_III_randomDNA118:::AAG	-2.21648007856414	-1.5878412338986	-1.93264894050136	-1.70288911689189	-1.95918587846704	-2.98175286838765	-2.38152696372342	-2.95522733969638	-3.93352378991347	-2.85450989007223	-3.11079252558593	-1.83547961216415	-1.63430191922316	-1.7421673686724	-1.62465451381661	-1.64332081567186	-1.96183550421799	-3.17599575760313	-2.51936233826567	-2.334097831307	-3.64089916981295	NC_III_randomDNA118	AAG	NC_III	NC_III_randomDNA118	0	0	0	0	0	0	0	0	-2.21648007856414	-1.5878412338986	-1.93264894050136	-1.70288911689189	-1.95918587846704	-2.98175286838765	-2.38152696372342	-2.95522733969638	-3.93352378991347	-2.85450989007223	-3.11079252558593	-1.83547961216415	-1.63430191922316	-1.7421673686724	-1.62465451381661	-1.64332081567186	-1.96183550421799	-3.17599575760313	-2.51936233826567	-2.334097831307	-3.64089916981295
NC_III_randomDNA118:::CCT	-2.68441427785729	-2.67159932262394	-2.36123558322307	-2.85777464214969	-2.9611987477576	-2.63051135323104	-2.67924538357814	-2.99602940260132	-2.95152429969771	-2.59534623282089	-3.56428266048593	-2.14865874630545	-2.06438098369293	-2.22723068019518	-2.29811524919753	-2.18820752428509	-3.51040556073892	-3.11667724560923	-2.12460324560169	-2.90509692892603	-3.17978259503026	NC_III_randomDNA118	CCT	NC_III	NC_III_randomDNA118	0	0	0	0	0	0	0	0	-2.68441427785729	-2.67159932262394	-2.36123558322307	-2.85777464214969	-2.9611987477576	-2.63051135323104	-2.67924538357814	-2.99602940260132	-2.95152429969771	-2.59534623282089	-3.56428266048593	-2.14865874630545	-2.06438098369293	-2.22723068019518	-2.29811524919753	-2.18820752428509	-3.51040556073892	-3.11667724560923	-2.12460324560169	-2.90509692892603	-3.17978259503026
NC_III_randomDNA119:::AAG	-2.3481850182369	-2.62449655173137	-2.68173374667189	-1.88490640216204	-2.61211671274015	-1.63841331536672	-3.09172376489914	-3.95445734800957	-3.15886627121671	-1.8764327286354	-2.96196023287642	-1.96994097001191	-1.95567795127712	-1.95289663621765	-1.95296922826214	-2.06085517515613	-4.14714459664403	-2.37442854012668	-2.54585324698357	-2.18483165335959	-2.55989522688481	NC_III_randomDNA119	AAG	NC_III	NC_III_randomDNA119	0	0	0	0	0	0	0	0	-2.3481850182369	-2.62449655173137	-2.68173374667189	-1.88490640216204	-2.61211671274015	-1.63841331536672	-3.09172376489914	-3.95445734800957	-3.15886627121671	-1.8764327286354	-2.96196023287642	-1.96994097001191	-1.95567795127712	-1.95289663621765	-1.95296922826214	-2.06085517515613	-4.14714459664403	-2.37442854012668	-2.54585324698357	-2.18483165335959	-2.55989522688481
NC_III_randomDNA119:::CCT	-2.27206668392056	-2.53064524233284	-1.77546488464684	-2.6132353584642	-4.05564293373179	-4.84934127555165	-2.81090715578162	-3.94842441777322	-5.1916776789234	-2.88617411855507	-4.6215313756478	-2.91666575679266	-2.98405228457358	-2.80564364016001	-2.87856135689154	-2.94059696525469	-3.86611140844554	-2.60021732303559	-2.9848380086778	-4.49228798870429	-4.97908115939574	NC_III_randomDNA119	CCT	NC_III	NC_III_randomDNA119	0	0	0	0	0	0	0	0	-2.27206668392056	-2.53064524233284	-1.77546488464684	-2.6132353584642	-4.05564293373179	-4.84934127555165	-2.81090715578162	-3.94842441777322	-5.1916776789234	-2.88617411855507	-4.6215313756478	-2.91666575679266	-2.98405228457358	-2.80564364016001	-2.87856135689154	-2.94059696525469	-3.86611140844554	-2.60021732303559	-2.9848380086778	-4.49228798870429	-4.97908115939574
NC_III_randomDNA11:::AAG	-0.81968697023578	-0.932536640398908	-1.19989494273699	-1.28378591649988	-1.36472978075119	-1.44375875035373	-2.004642673573	-0.805158263895211	-0.412375819075786	-2.22646637739206	-1.36982252726152	-0.508607886997813	-0.401662710026079	-0.338769480197053	-0.288304589246619	-0.292771519736252	-1.0195942042592	-1.33838014922448	-1.79938540483889	-1.27971319888124	-1.54543975408802	NC_III_randomDNA11	AAG	NC_III	NC_III_randomDNA11	0	0	0	0	0	0	0	0	-0.81968697023578	-0.932536640398908	-1.19989494273699	-1.28378591649988	-1.36472978075119	-1.44375875035373	-2.004642673573	-0.805158263895211	-0.412375819075786	-2.22646637739206	-1.36982252726152	-0.508607886997813	-0.401662710026079	-0.338769480197053	-0.288304589246619	-0.292771519736252	-1.0195942042592	-1.33838014922448	-1.79938540483889	-1.27971319888124	-1.54543975408802
NC_III_randomDNA11:::CCT	-1.22990683558673	-1.66339266100155	-1.51707403372929	-1.17950038135281	-1.19587363835649	-1.35458932338577	-2.40763506611509	-2.6786996435612	-1.77150902693352	-2.24212401313713	-2.32961484019931	-1.02261913109772	-0.852952748642014	-0.972628257449925	-0.936372806968394	-0.884056905611108	-2.12242500064768	-2.47676796548776	-2.42171340660393	-1.66814909629379	-2.16338145249163	NC_III_randomDNA11	CCT	NC_III	NC_III_randomDNA11	0	0	0	0	0	0	0	0	-1.22990683558673	-1.66339266100155	-1.51707403372929	-1.17950038135281	-1.19587363835649	-1.35458932338577	-2.40763506611509	-2.6786996435612	-1.77150902693352	-2.24212401313713	-2.32961484019931	-1.02261913109772	-0.852952748642014	-0.972628257449925	-0.936372806968394	-0.884056905611108	-2.12242500064768	-2.47676796548776	-2.42171340660393	-1.66814909629379	-2.16338145249163
NC_III_randomDNA121:::AAG	-2.00390458410023	-2.06991312224224	-1.98717126690499	-1.92935934704972	-1.28636389663676	-1.75635206102809	-2.94375393040327	-3.2695168406246	-2.91060735331457	-2.70666930377042	-3.39378843774392	-1.42976899153438	-1.65394649256405	-1.65423990650626	-1.51982349695937	-1.77694348321836	-2.20926940086014	-2.64524811293361	-2.30861960280134	-2.38498279243932	-2.19807904262744	NC_III_randomDNA121	AAG	NC_III	NC_III_randomDNA121	0	0	0	0	0	0	0	0	-2.00390458410023	-2.06991312224224	-1.98717126690499	-1.92935934704972	-1.28636389663676	-1.75635206102809	-2.94375393040327	-3.2695168406246	-2.91060735331457	-2.70666930377042	-3.39378843774392	-1.42976899153438	-1.65394649256405	-1.65423990650626	-1.51982349695937	-1.77694348321836	-2.20926940086014	-2.64524811293361	-2.30861960280134	-2.38498279243932	-2.19807904262744
NC_III_randomDNA121:::CCT	-2.29494346359219	-2.09156965431296	-2.23841614349933	-2.26200523282698	-2.16835238450909	-2.41941632763027	-3.31970586046396	-2.5864532483047	-2.44217353006057	-2.91886473342971	-3.60030627210404	-1.92170384406907	-2.32121524355212	-2.2690312850264	-2.32458516436328	-2.52851546405217	-2.21629135490776	-2.46372534262677	-2.94996228587936	-1.92915619583039	-3.15582810594791	NC_III_randomDNA121	CCT	NC_III	NC_III_randomDNA121	0	0	0	0	0	0	0	0	-2.29494346359219	-2.09156965431296	-2.23841614349933	-2.26200523282698	-2.16835238450909	-2.41941632763027	-3.31970586046396	-2.5864532483047	-2.44217353006057	-2.91886473342971	-3.60030627210404	-1.92170384406907	-2.32121524355212	-2.2690312850264	-2.32458516436328	-2.52851546405217	-2.21629135490776	-2.46372534262677	-2.94996228587936	-1.92915619583039	-3.15582810594791
NC_III_randomDNA122:::AAG	-0.673119841612016	-1.26627645188467	-0.833226626901017	-0.572221614812285	-0.649632715410201	-0.473469881627873	-0.0614549538079728	-1.14042422229238	-1.39645417226957	-1.7897340847143	-1.81715450524905	-1.18657399744072	-1.1800841562037	-1.13188609349203	-1.0963284531092	-1.07732544601683	-0.8924323335389	-1.93088407992753	-1.66111831776729	-1.49715122736285	-1.53391934292391	NC_III_randomDNA122	AAG	NC_III	NC_III_randomDNA122	0	0	0	0	0	0	0	0	-0.673119841612016	-1.26627645188467	-0.833226626901017	-0.572221614812285	-0.649632715410201	-0.473469881627873	-0.0614549538079728	-1.14042422229238	-1.39645417226957	-1.7897340847143	-1.81715450524905	-1.18657399744072	-1.1800841562037	-1.13188609349203	-1.0963284531092	-1.07732544601683	-0.8924323335389	-1.93088407992753	-1.66111831776729	-1.49715122736285	-1.53391934292391
NC_III_randomDNA122:::CCT	-1.29502152352652	-1.17361780692374	-1.33393648949644	-0.919767147252502	-1.22881460609096	-0.526616646222238	-1.96859221797547	-1.1873385223499	-0.655621040301984	-1.49498812250593	-1.77894359340484	-1.85049164517456	-2.00267693823414	-1.96228942344307	-1.94424490792826	-2.04828167655018	-1.3247463435077	-1.60163180461122	-1.63784670905808	-1.90493730193136	-2.01207494837265	NC_III_randomDNA122	CCT	NC_III	NC_III_randomDNA122	0	0	0	0	0	0	0	0	-1.29502152352652	-1.17361780692374	-1.33393648949644	-0.919767147252502	-1.22881460609096	-0.526616646222238	-1.96859221797547	-1.1873385223499	-0.655621040301984	-1.49498812250593	-1.77894359340484	-1.85049164517456	-2.00267693823414	-1.96228942344307	-1.94424490792826	-2.04828167655018	-1.3247463435077	-1.60163180461122	-1.63784670905808	-1.90493730193136	-2.01207494837265
NC_III_randomDNA123:::AAG	-1.73294091118125	-1.87834474206279	-1.82053736137821	-1.56821484721491	-2.10445834397893	-2.07605601212472	-2.33603544608816	-2.84786577187906	-3.20091041572251	-2.90891655919724	-2.79078485464544	-1.52854101710547	-1.56050861990916	-1.46539573707446	-1.48756111206098	-1.48991491480367	-2.31580270698954	-2.33347935111697	-2.88600612732859	-2.17013687541814	-2.05432694099767	NC_III_randomDNA123	AAG	NC_III	NC_III_randomDNA123	0	0	0	0	0	0	0	0	-1.73294091118125	-1.87834474206279	-1.82053736137821	-1.56821484721491	-2.10445834397893	-2.07605601212472	-2.33603544608816	-2.84786577187906	-3.20091041572251	-2.90891655919724	-2.79078485464544	-1.52854101710547	-1.56050861990916	-1.46539573707446	-1.48756111206098	-1.48991491480367	-2.31580270698954	-2.33347935111697	-2.88600612732859	-2.17013687541814	-2.05432694099767
NC_III_randomDNA123:::CCT	-2.00614856204094	-2.4020622064374	-2.21045066731499	-1.99163463658546	-3.25695873815045	-1.34135825619747	-3.86133421536719	-3.58807618026235	-3.48703536042978	-3.76969742789256	-2.62994402208344	-2.63974188503615	-2.60742315342612	-2.5673675663796	-2.59959510090375	-2.77881676586934	-2.72401567149062	-2.83022011624173	-3.47436118865508	-1.40649699878594	-3.04263010085578	NC_III_randomDNA123	CCT	NC_III	NC_III_randomDNA123	0	0	0	0	0	0	0	0	-2.00614856204094	-2.4020622064374	-2.21045066731499	-1.99163463658546	-3.25695873815045	-1.34135825619747	-3.86133421536719	-3.58807618026235	-3.48703536042978	-3.76969742789256	-2.62994402208344	-2.63974188503615	-2.60742315342612	-2.5673675663796	-2.59959510090375	-2.77881676586934	-2.72401567149062	-2.83022011624173	-3.47436118865508	-1.40649699878594	-3.04263010085578
NC_III_randomDNA124:::AAG	-1.9303860348104	-2.04872886786598	-1.63018350605185	-1.41251434577479	-1.88181705930586	-1.81499008409673	-1.37284480307596	-2.05283924078851	-1.28011876045598	-1.82234328696493	-2.12973705789417	-1.9616752862413	-1.81718912852171	-1.77733004451727	-1.78214702644493	-1.7398541342534	-2.51857392475837	-2.66502469733606	-2.53841893104551	-2.36920077504655	-2.76634717373821	NC_III_randomDNA124	AAG	NC_III	NC_III_randomDNA124	0	0	0	0	0	0	0	0	-1.9303860348104	-2.04872886786598	-1.63018350605185	-1.41251434577479	-1.88181705930586	-1.81499008409673	-1.37284480307596	-2.05283924078851	-1.28011876045598	-1.82234328696493	-2.12973705789417	-1.9616752862413	-1.81718912852171	-1.77733004451727	-1.78214702644493	-1.7398541342534	-2.51857392475837	-2.66502469733606	-2.53841893104551	-2.36920077504655	-2.76634717373821
NC_III_randomDNA124:::CCT	-2.39342009508831	-2.34111920777141	-2.36851025472275	-2.18045449457155	-2.71869374609647	-2.28289121162201	-2.64467410626078	-2.93882977863541	-3.22788780054857	-2.98369476767446	-3.23454058134713	-2.74148473612535	-2.79717833982823	-2.7925417266331	-2.7437152300708	-2.72303992055857	-3.59793449769043	-2.54038281863919	-2.76845855931914	-2.28441790640984	-3.14158111649977	NC_III_randomDNA124	CCT	NC_III	NC_III_randomDNA124	0	0	0	0	0	0	0	0	-2.39342009508831	-2.34111920777141	-2.36851025472275	-2.18045449457155	-2.71869374609647	-2.28289121162201	-2.64467410626078	-2.93882977863541	-3.22788780054857	-2.98369476767446	-3.23454058134713	-2.74148473612535	-2.79717833982823	-2.7925417266331	-2.7437152300708	-2.72303992055857	-3.59793449769043	-2.54038281863919	-2.76845855931914	-2.28441790640984	-3.14158111649977
NC_III_randomDNA125:::AAG	-2.27955003230461	-2.25194334815075	-1.97490665672697	-2.04991287979998	-2.80595206243419	-2.88184947324168	-3.55664916797752	-3.70259958758059	-3.54828048953906	-2.25716155418034	-2.59303697139323	-2.36243549084425	-2.08831613446728	-2.20423105997169	-2.22699255869491	-2.1126954217447	-2.71406493328535	-1.39524303837049	-1.70535126972333	-1.92983318266587	-2.73901526688419	NC_III_randomDNA125	AAG	NC_III	NC_III_randomDNA125	0	0	0	0	0	0	0	0	-2.27955003230461	-2.25194334815075	-1.97490665672697	-2.04991287979998	-2.80595206243419	-2.88184947324168	-3.55664916797752	-3.70259958758059	-3.54828048953906	-2.25716155418034	-2.59303697139323	-2.36243549084425	-2.08831613446728	-2.20423105997169	-2.22699255869491	-2.1126954217447	-2.71406493328535	-1.39524303837049	-1.70535126972333	-1.92983318266587	-2.73901526688419
NC_III_randomDNA125:::CCT	-2.41524204818371	-1.96713390844388	-2.78267580786773	-2.95010138449993	-4.13640927469947	-2.41705118738551	-3.46566745554135	-3.44888531896784	-3.56410111235514	-3.66935379970433	-3.68132218025716	-3.17297407224726	-2.97972815880384	-3.07890593692628	-3.13397869850316	-3.08839478668015	-3.5378367053467	-2.66440002164743	-4.25188594015881	-2.98510306830241	-2.69142222252333	NC_III_randomDNA125	CCT	NC_III	NC_III_randomDNA125	0	0	0	0	0	0	0	0	-2.41524204818371	-1.96713390844388	-2.78267580786773	-2.95010138449993	-4.13640927469947	-2.41705118738551	-3.46566745554135	-3.44888531896784	-3.56410111235514	-3.66935379970433	-3.68132218025716	-3.17297407224726	-2.97972815880384	-3.07890593692628	-3.13397869850316	-3.08839478668015	-3.5378367053467	-2.66440002164743	-4.25188594015881	-2.98510306830241	-2.69142222252333
NC_III_randomDNA126:::AAG	-2.32767123444643	-1.78814833098894	-1.78644618396254	-2.03278987836307	-2.4366215351152	-2.35689998401277	-3.13739747765019	-1.45782335092053	-2.49177140122062	-2.69795589767619	-3.2306718637519	-2.37418008151915	-2.41526508559429	-2.45264424916743	-2.41272870058313	-2.5332538135472	-2.42245548396219	-2.74075369728182	-2.48285258768147	-2.3153753667505	-2.19109320490361	NC_III_randomDNA126	AAG	NC_III	NC_III_randomDNA126	0	0	0	0	0	0	0	0	-2.32767123444643	-1.78814833098894	-1.78644618396254	-2.03278987836307	-2.4366215351152	-2.35689998401277	-3.13739747765019	-1.45782335092053	-2.49177140122062	-2.69795589767619	-3.2306718637519	-2.37418008151915	-2.41526508559429	-2.45264424916743	-2.41272870058313	-2.5332538135472	-2.42245548396219	-2.74075369728182	-2.48285258768147	-2.3153753667505	-2.19109320490361
NC_III_randomDNA126:::CCT	-2.03961947937862	-1.91884918262852	-1.61537291353735	-1.80703972253656	-1.50167397469891	-2.31657406835138	-2.49006399547359	-1.8972872958656	-2.74147611243934	-3.20250233697699	-2.34378215207028	-2.63088109056068	-2.80930417046127	-2.84254813781617	-2.73216478649073	-2.82856954700081	-2.75116804127266	-2.12027566588519	-2.96137993690941	-2.21291468242175	-2.76137676031882	NC_III_randomDNA126	CCT	NC_III	NC_III_randomDNA126	0	0	0	0	0	0	0	0	-2.03961947937862	-1.91884918262852	-1.61537291353735	-1.80703972253656	-1.50167397469891	-2.31657406835138	-2.49006399547359	-1.8972872958656	-2.74147611243934	-3.20250233697699	-2.34378215207028	-2.63088109056068	-2.80930417046127	-2.84254813781617	-2.73216478649073	-2.82856954700081	-2.75116804127266	-2.12027566588519	-2.96137993690941	-2.21291468242175	-2.76137676031882
NC_III_randomDNA127:::AAG	-1.51714295825501	-1.57932954532731	-1.68970349896826	-1.40667252903749	-1.77982657814406	-1.52354867743427	-1.4969874042291	-1.75694646741775	-2.44526714696349	-2.85368646284941	-3.2526223838549	-1.77555100206431	-1.63674874630294	-1.61129343520704	-1.59032207872155	-1.59003541943626	-2.62141509896908	-1.7922357925129	-1.74256415916901	-1.61656744457882	-1.86256122923958	NC_III_randomDNA127	AAG	NC_III	NC_III_randomDNA127	0	0	0	0	0	0	0	0	-1.51714295825501	-1.57932954532731	-1.68970349896826	-1.40667252903749	-1.77982657814406	-1.52354867743427	-1.4969874042291	-1.75694646741775	-2.44526714696349	-2.85368646284941	-3.2526223838549	-1.77555100206431	-1.63674874630294	-1.61129343520704	-1.59032207872155	-1.59003541943626	-2.62141509896908	-1.7922357925129	-1.74256415916901	-1.61656744457882	-1.86256122923958
NC_III_randomDNA127:::CCT	-2.37147547467676	-2.25454547959717	-2.06561637599996	-2.04156081938483	-2.63949514899149	-2.49034933818435	-2.08192655446238	-4.1979250968354	-3.0021182810617	-3.49043530722262	-2.82174040402925	-2.55040045742167	-2.7607480195327	-2.70776146584213	-2.66815229162273	-2.68450079315397	-2.37187411705023	-2.80552158552	-2.26942909871395	-1.93480279752696	-2.91369556141153	NC_III_randomDNA127	CCT	NC_III	NC_III_randomDNA127	0	0	0	0	0	0	0	0	-2.37147547467676	-2.25454547959717	-2.06561637599996	-2.04156081938483	-2.63949514899149	-2.49034933818435	-2.08192655446238	-4.1979250968354	-3.0021182810617	-3.49043530722262	-2.82174040402925	-2.55040045742167	-2.7607480195327	-2.70776146584213	-2.66815229162273	-2.68450079315397	-2.37187411705023	-2.80552158552	-2.26942909871395	-1.93480279752696	-2.91369556141153
NC_III_randomDNA128:::AAG	-1.79384206941236	-2.10005752430999	-2.0148555366458	-1.03495755468262	-3.1016046994841	-0.863360309374878	-4.07674404284372	-2.4728908429199	-4.10941428544811	-4.10419371484129	-2.71122290902244	-1.62183598338299	-1.67038444967414	-1.27099377251182	-1.35505046670288	-1.34791032506536	-4.40034492249204	-3.77278101359877	-4.13733933890513	-3.410024595229	-1.24932435810711	NC_III_randomDNA128	AAG	NC_III	NC_III_randomDNA128	0	0	0	0	0	0	0	0	-1.79384206941236	-2.10005752430999	-2.0148555366458	-1.03495755468262	-3.1016046994841	-0.863360309374878	-4.07674404284372	-2.4728908429199	-4.10941428544811	-4.10419371484129	-2.71122290902244	-1.62183598338299	-1.67038444967414	-1.27099377251182	-1.35505046670288	-1.34791032506536	-4.40034492249204	-3.77278101359877	-4.13733933890513	-3.410024595229	-1.24932435810711
NC_III_randomDNA128:::CCT	-2.56881880112409	-2.83075155169921	-3.19385766437218	-2.96568199989227	-3.01125636575053	-3.59234497829332	-1.76926882844092	-2.98302887453871	-3.0804763346701	-3.09520001326533	-2.93619403079529	-2.4091675079482	-2.51979684340043	-2.58889688071198	-2.4197020254441	-2.16476738133737	-2.22530459212024	-3.91558840928369	-1.1443546234715	-2.18048176717466	-3.10736349775599	NC_III_randomDNA128	CCT	NC_III	NC_III_randomDNA128	0	0	0	0	0	0	0	0	-2.56881880112409	-2.83075155169921	-3.19385766437218	-2.96568199989227	-3.01125636575053	-3.59234497829332	-1.76926882844092	-2.98302887453871	-3.0804763346701	-3.09520001326533	-2.93619403079529	-2.4091675079482	-2.51979684340043	-2.58889688071198	-2.4197020254441	-2.16476738133737	-2.22530459212024	-3.91558840928369	-1.1443546234715	-2.18048176717466	-3.10736349775599
NC_III_randomDNA129:::AAG	-2.32693934538982	-2.497393639149	-1.77019658066515	-1.66997134169713	-1.71802677835497	-2.44203839482591	-2.0489759564419	-2.91395198410339	-2.41559219713193	-2.44779272722802	-1.72389643037566	-1.56215204659738	-1.66193981226757	-1.33974204700371	-1.77231511289932	-1.62195614149535	-1.59259679692171	-1.36789380592202	-2.82798294186552	-2.74549116664103	-2.87456282359205	NC_III_randomDNA129	AAG	NC_III	NC_III_randomDNA129	0	0	0	0	0	0	0	0	-2.32693934538982	-2.497393639149	-1.77019658066515	-1.66997134169713	-1.71802677835497	-2.44203839482591	-2.0489759564419	-2.91395198410339	-2.41559219713193	-2.44779272722802	-1.72389643037566	-1.56215204659738	-1.66193981226757	-1.33974204700371	-1.77231511289932	-1.62195614149535	-1.59259679692171	-1.36789380592202	-2.82798294186552	-2.74549116664103	-2.87456282359205
NC_III_randomDNA129:::CCT	-2.73039893973026	-2.69667352840158	-2.46666796153859	-2.18302391442379	-2.83574378071568	-2.35699244164246	-2.50938763567991	-2.77293272665748	-3.36246418007919	-1.63834229879883	-2.68267134354022	-2.41715913675532	-2.34015654749733	-2.68571326325359	-2.58748939556236	-2.69621059265793	-3.04934589615899	-2.78370670387132	-2.27114860666904	-2.27140912135164	-2.31622323579237	NC_III_randomDNA129	CCT	NC_III	NC_III_randomDNA129	0	0	0	0	0	0	0	0	-2.73039893973026	-2.69667352840158	-2.46666796153859	-2.18302391442379	-2.83574378071568	-2.35699244164246	-2.50938763567991	-2.77293272665748	-3.36246418007919	-1.63834229879883	-2.68267134354022	-2.41715913675532	-2.34015654749733	-2.68571326325359	-2.58748939556236	-2.69621059265793	-3.04934589615899	-2.78370670387132	-2.27114860666904	-2.27140912135164	-2.31622323579237
NC_III_randomDNA12:::AAG	-1.58369047458878	-1.55169798878632	-1.91212265109269	-0.985540623505787	-1.54746128554596	-2.28484481235255	-2.65646416137702	-3.73259330891636	-2.84534506427321	-2.34614580298351	-3.50738692088166	-2.20006021199359	-1.9972351524388	-2.24846098480733	-2.12078755230929	-2.24060802394077	-1.85186260524099	-3.59558856873248	-2.69965227090946	-2.01101558694873	-2.34439294160809	NC_III_randomDNA12	AAG	NC_III	NC_III_randomDNA12	0	0	0	0	0	0	0	0	-1.58369047458878	-1.55169798878632	-1.91212265109269	-0.985540623505787	-1.54746128554596	-2.28484481235255	-2.65646416137702	-3.73259330891636	-2.84534506427321	-2.34614580298351	-3.50738692088166	-2.20006021199359	-1.9972351524388	-2.24846098480733	-2.12078755230929	-2.24060802394077	-1.85186260524099	-3.59558856873248	-2.69965227090946	-2.01101558694873	-2.34439294160809
NC_III_randomDNA12:::CCT	-3.34348401839367	-2.47757859032095	-1.51699635936297	-2.82349399220359	-3.08586319311049	-2.6904032159372	-2.74969054559456	-3.39391021572768	-4.03490697715014	-2.72869823372413	-3.20598287258956	-3.15009592429892	-3.19976891937483	-3.12691393075445	-3.1671036128574	-3.25486898634823	-3.85477439915523	-2.71396170107432	-2.23645854027552	-3.30327718297477	-3.01799760165714	NC_III_randomDNA12	CCT	NC_III	NC_III_randomDNA12	0	0	0	0	0	0	0	0	-3.34348401839367	-2.47757859032095	-1.51699635936297	-2.82349399220359	-3.08586319311049	-2.6904032159372	-2.74969054559456	-3.39391021572768	-4.03490697715014	-2.72869823372413	-3.20598287258956	-3.15009592429892	-3.19976891937483	-3.12691393075445	-3.1671036128574	-3.25486898634823	-3.85477439915523	-2.71396170107432	-2.23645854027552	-3.30327718297477	-3.01799760165714
NC_III_randomDNA131:::AAG	-1.89973986698257	-1.53770999705714	-1.77562614855937	-1.2698301142911	-1.95155043353438	-1.66419680297164	-1.85951328817288	-2.25218853398805	-2.29330675983834	-2.47095544630362	-1.84904541688879	-1.60387568731705	-1.60364186595314	-1.53639577397282	-1.59407779490636	-1.522518674866	-1.52088693172114	-1.64949522884364	-2.23025284414817	-1.43269472625645	-2.35294812662155	NC_III_randomDNA131	AAG	NC_III	NC_III_randomDNA131	0	0	0	0	0	0	0	0	-1.89973986698257	-1.53770999705714	-1.77562614855937	-1.2698301142911	-1.95155043353438	-1.66419680297164	-1.85951328817288	-2.25218853398805	-2.29330675983834	-2.47095544630362	-1.84904541688879	-1.60387568731705	-1.60364186595314	-1.53639577397282	-1.59407779490636	-1.522518674866	-1.52088693172114	-1.64949522884364	-2.23025284414817	-1.43269472625645	-2.35294812662155
NC_III_randomDNA131:::CCT	-2.07322315623574	-2.77646074808404	-2.48101050499013	-2.60665967912158	-2.07412588848622	-2.39279151448192	-3.37976576605011	-3.55439139596184	-2.64844095940843	-2.84912851954888	-3.12452375260986	-2.30094489026245	-2.31057192899443	-2.37474057701079	-2.58925169914127	-2.46187768584532	-2.92195843734416	-2.5296726018001	-2.56717151061036	-2.65056552922346	-3.1749515838167	NC_III_randomDNA131	CCT	NC_III	NC_III_randomDNA131	0	0	0	0	0	0	0	0	-2.07322315623574	-2.77646074808404	-2.48101050499013	-2.60665967912158	-2.07412588848622	-2.39279151448192	-3.37976576605011	-3.55439139596184	-2.64844095940843	-2.84912851954888	-3.12452375260986	-2.30094489026245	-2.31057192899443	-2.37474057701079	-2.58925169914127	-2.46187768584532	-2.92195843734416	-2.5296726018001	-2.56717151061036	-2.65056552922346	-3.1749515838167
NC_III_randomDNA132:::AAG	-2.19806001153318	-1.95653370134394	-2.12425103146137	-2.10277538205457	-1.74647148181075	-2.14582981310266	-2.51827512111105	-2.15076896730544	-3.66629780334084	-2.49697596358046	-2.01351890011352	-1.69866989651925	-1.72113110698378	-1.68597681514798	-1.78811933325217	-1.64057932340023	-1.57723850077298	-2.82198179254374	-2.29445049341111	-1.89558093876651	-2.13723315951734	NC_III_randomDNA132	AAG	NC_III	NC_III_randomDNA132	0	0	0	0	0	0	0	0	-2.19806001153318	-1.95653370134394	-2.12425103146137	-2.10277538205457	-1.74647148181075	-2.14582981310266	-2.51827512111105	-2.15076896730544	-3.66629780334084	-2.49697596358046	-2.01351890011352	-1.69866989651925	-1.72113110698378	-1.68597681514798	-1.78811933325217	-1.64057932340023	-1.57723850077298	-2.82198179254374	-2.29445049341111	-1.89558093876651	-2.13723315951734
NC_III_randomDNA132:::CCT	-2.47584998028342	-2.06800552795643	-2.55113794035045	-2.37729286051582	-2.6970182388207	-2.22841447230809	-3.34916318378501	-3.53746328549017	-3.4210061919412	-3.50810914880952	-3.7262301110082	-2.45084774944328	-2.76165052955511	-2.85442425289602	-2.82281159662093	-2.83062660632423	-2.53581052184081	-2.5051168897124	-3.0752319227489	-2.69473733250649	-2.90578094973638	NC_III_randomDNA132	CCT	NC_III	NC_III_randomDNA132	0	0	0	0	0	0	0	0	-2.47584998028342	-2.06800552795643	-2.55113794035045	-2.37729286051582	-2.6970182388207	-2.22841447230809	-3.34916318378501	-3.53746328549017	-3.4210061919412	-3.50810914880952	-3.7262301110082	-2.45084774944328	-2.76165052955511	-2.85442425289602	-2.82281159662093	-2.83062660632423	-2.53581052184081	-2.5051168897124	-3.0752319227489	-2.69473733250649	-2.90578094973638
