A_1_L_ratio	A_2_L_ratio	A_3_L_ratio	A_4_L_ratio	A_5_L_ratio	A_6_L_ratio	S_1_L_ratio	S_2_L_ratio	S_3_L_ratio	S_4_L_ratio	S_5_L_ratio	L_1_L_ratio	L_2_L_ratio	L_3_L_ratio	L_4_L_ratio	L_5_L_ratio	V_1_L_ratio	V_2_L_ratio	V_3_L_ratio	V_4_L_ratio	V_5_L_ratio	Promoters	enhancer_type	group	raw_names	A	V	S	L	L_DESeq2_Active	A_DESeq2_Active	S_DESeq2_Active	V_DESeq2_Active	A_1_ratio	A_1_L_ratio	A_2_ratio	A_2_L_ratio	A_3_ratio	A_3_L_ratio	A_4_ratio	A_4_L_ratio	A_5_ratio	A_5_L_ratio	A_6_ratio	A_6_L_ratio	S_1_ratio	S_1_L_ratio	S_2_ratio	S_2_L_ratio	S_3_ratio	S_3_L_ratio	S_4_ratio	S_4_L_ratio	S_5_ratio	S_5_L_ratio	L_1_ratio	L_1_L_ratio	L_2_ratio	L_2_L_ratio	L_3_ratio	L_3_L_ratio	L_4_ratio	L_4_L_ratio	L_5_ratio	L_5_L_ratio	V_1_ratio	V_1_L_ratio	V_2_ratio	V_2_L_ratio	V_3_ratio	V_3_L_ratio	V_4_ratio	V_4_L_ratio	V_5_ratio	V_5_L_ratio
TCEA3:::CCT	0.0937444381318951	-0.0795022090188502	0.651464985605876	-2.4389503424339	-0.798608689779795	-0.175245275940715	-0.607815999470693	-3.29890413872192	-1.67039678757219	0.980889752060925	-2.27190143547824	-0.977831110728749	-0.648871870708354	-0.685156258548084	-0.859050056309263	-0.763155918487358	0.140845742577456	-0.195725943799213	-1.57621009650231	-0.879969135843765	-1.22102328185173	TCEA3	CCT	promoter_candidate	promoter_candidate360	0	0	1	0	0	0	0	0	1.06713628665234	0.0937444381318951	0.946384133063417	-0.0795022090188502	1.57076241793572	0.651464985605876	0.184417779686446	-2.4389503424339	0.574903337109498	-0.798608689779795	0.885616940505936	-0.175245275940715	0.656189311982024	-0.607815999470693	0.101608701512943	-3.29890413872192	0.3141669257305	-1.67039678757219	1.97368226106264	0.980889752060925	0.207056810913841	-2.27190143547824	0.507742485891892	-0.977831110728749	0.637778836029669	-0.648871870708354	0.621938460739411	-0.685156258548084	0.551315452546852	-0.859050056309263	0.589206022342088	-0.763155918487358	1.1025512685694	0.140845742577456	0.873133436928938	-0.195725943799213	0.335361714676192	-1.57621009650231	0.543379055865739	-0.879969135843765	0.428978342413291	-1.22102328185173
TDO2:::AAG	-0.47522307736466	-0.760015509897676	-0.542705397727969	-0.233060206059356	-0.989241088960332	-0.467475075042582	-0.192203906663971	-0.465003150538141	-0.0974455976832833	-1.69588888354249	0.288968769629505	1.01301514497365	1.12030133282863	1.15457146050291	1.39029832848397	1.18809123553628	0.225600937560699	-0.505649792926372	0.592604055898519	-0.443520093964783	-0.0807858317134134	TDO2	AAG	promoter_candidate	promoter_candidate608	0	0	0	1	1	0	1	1	0.719355550732296	-0.47522307736466	0.590489982534327	-0.760015509897676	0.686482382895297	-0.542705397727969	0.850828222291316	-0.233060206059356	0.503742692662724	-0.989241088960332	0.723229246550833	-0.467475075042582	0.875267612964797	-0.192203906663971	0.724469495188915	-0.465003150538141	0.934686461437258	-0.0974455976832833	0.308664424160128	-1.69588888354249	1.22176665350729	0.288968769629505	2.01812445323472	1.01301514497365	2.17392374074092	1.12030133282863	2.22618187107106	1.15457146050291	2.62132880458839	1.39029832848397	2.27851084212713	1.18809123553628	1.16926419031226	0.225600937560699	0.704343068496305	-0.505649792926372	1.50796616229026	0.592604055898519	0.735338234481214	-0.443520093964783	0.945542472248765	-0.0807858317134134
TDO2:::CCT	-1.32358913072461	-0.719145087686915	-0.655616658849543	-0.326388515769088	-0.352024192405851	-0.247106788623112	0.771368031905168	-0.959255106833111	-2.25277045709858	-0.665471736265922	-1.91773457423097	0.548382837768508	0.505316412528291	0.400246804397415	0.506414570901307	0.521329397296637	-1.42624157657049	-0.196953663951067	-1.04736370361661	-0.421420063476222	-0.531355642148249	TDO2	CCT	promoter_candidate	promoter_candidate608	0	0	0	1	1	0	0	0	0.399539728093145	-1.32358913072461	0.60745730264844	-0.719145087686915	0.634804095565189	-0.655616658849543	0.797530437049202	-0.326388515769088	0.78348404867516	-0.352024192405851	0.842584458896845	-0.247106788623112	1.70688756818219	0.771368031905168	0.514322400033388	-0.959255106833111	0.209820790580627	-2.25277045709858	0.630482513855932	-0.665471736265922	0.264669787955337	-1.91773457423097	1.46244547571529	0.548382837768508	1.41943463310958	0.505316412528291	1.31973366063881	0.400246804397415	1.42051549731709	0.506414570901307	1.43527720084818	0.521329397296637	0.372099001296979	-1.42624157657049	0.872390724505842	-0.196953663951067	0.48385151903616	-1.04736370361661	0.746689286507802	-0.421420063476222	0.69190427405088	-0.531355642148249
TECRL:::AAG	-3.09061454200991	-1.50898765860533	-0.847172265649058	-2.25632518654249	-3.02326965895711	-2.78737913185266	-4.59702945221135	-3.11759767541541	-4.23885330167885	-3.78476187244209	-3.60513165233729	-1.97478674425416	-2.17726732046895	-1.99598587289123	-2.09382324832905	-1.51681502919881	-0.570553152686441	-1.00900047291903	-1.87784329942078	-0.32948583674284	-0.969125538742975	TECRL	AAG	promoter_candidate	promoter_candidate113	0	1	0	0	0	0	0	0	0.117390328469415	-3.09061454200991	0.351357680693993	-1.50898765860533	0.555873200506603	-0.847172265649058	0.209304438892324	-2.25632518654249	0.123000010262034	-3.02326965895711	0.144848923532609	-2.78737913185266	0.041319612873881	-4.59702945221135	0.115215148861211	-3.11759767541541	0.0529636624423687	-4.23885330167885	0.0725559695636641	-3.78476187244209	0.0821764232066424	-3.60513165233729	0.254407526161165	-1.97478674425416	0.221094137967267	-2.17726732046895	0.250696563825521	-1.99598587289123	0.23425906019065	-2.09382324832905	0.34945654460942	-1.51681502919881	0.673358562333912	-0.570553152686441	0.496890383779343	-1.00900047291903	0.272090162311472	-1.87784329942078	0.795820056176679	-0.32948583674284	0.510815589871994	-0.969125538742975
TECRL:::CCT	-2.29553916106664	-1.8731516669	-1.67736423174878	-1.9657870384987	-1.16122196285606	-3.10168163861888	-4.01391501585307	-2.79630294491975	-2.3288992767593	-4.53788498928145	-2.97543740457761	-2.61822191658777	-2.82964474087567	-3.15970851602303	-2.6078745105759	-2.89460503120772	-4.17296015098326	-4.39303119951841	-1.86070627878305	-2.24675374139507	-2.09533430284093	TECRL	CCT	promoter_candidate	promoter_candidate113	0	1	0	0	0	0	0	0	0.20369194553351	-2.29553916106664	0.272976437601812	-1.8731516669	0.312653325663251	-1.67736423174878	0.255999511344061	-1.9657870384987	0.447133652777417	-1.16122196285606	0.11649325754479	-3.10168163861888	0.0619000757065816	-4.01391501585307	0.143955723517034	-2.79630294491975	0.199035920107458	-2.3288992767593	0.0430487456309337	-4.53788498928145	0.127146406689857	-2.97543740457761	0.162868339195976	-2.61822191658777	0.140666945115201	-2.82964474087567	0.111900740152873	-3.15970851602303	0.164040674894502	-2.6078745105759	0.134473608810414	-2.89460503120772	0.0554388003389161	-4.17296015098326	0.0475954938111959	-4.39303119951841	0.275341451144383	-1.86070627878305	0.210697669020145	-2.24675374139507	0.234013829640109	-2.09533430284093
TF:::AAG	-0.438032584491089	-0.246685996718667	0.0127021170900104	-0.117996217056015	-0.0871412144611752	-0.598803917963584	-0.541303965067924	-0.185128199054867	0.183051701701237	-0.237466315972809	-0.799499941065707	1.85365713699455	1.84575103629322	1.81580889976683	1.90644631908455	1.81983290147529	0.378429581265493	0.0386030393892504	-0.9368212285255	-0.160554789078253	-0.155308185605418	TF	AAG	promoter_candidate	promoter_candidate466	0	0	0	1	1	1	1	1	0.738140531123212	-0.438032584491089	0.842830251958037	-0.246685996718667	1.00884330970179	0.0127021170900104	0.921466602407169	-0.117996217056015	0.941386314874249	-0.0871412144611752	0.660301158389674	-0.598803917963584	0.687149555255037	-0.541303965067924	0.879570913062874	-0.185128199054867	1.13528278641963	0.183051701701237	0.8482336865478	-0.237466315972809	0.574548289722874	-0.799499941065707	3.61415188538162	1.85365713699455	3.59440017270528	1.84575103629322	3.52056968663545	1.81580889976683	3.74884536896795	1.90644631908455	3.53040305653205	1.81983290147529	1.29992607477729	0.378429581265493	1.02711878657451	0.0386030393892504	0.522382608433128	-0.9368212285255	0.894680954771763	-0.160554789078253	0.897940536148154	-0.155308185605418
TF:::CCT	-0.392553782972607	-1.02079996086153	-0.67072367007253	-0.518658497996575	-0.458251664474385	-0.611598554300515	-1.49830747125264	-1.43246219005066	-2.00629898184185	-0.150343054607559	-1.93942727936902	2.57206555466782	2.62253146821494	2.55194793057887	2.47489748689672	2.60778372002097	0.0630323778463055	-1.36322207740648	-0.880274768856494	-1.11596783871576	-0.558068384539089	TF	CCT	promoter_candidate	promoter_candidate466	0	0	0	1	1	0	0	0	0.761779947442159	-0.392553782972607	0.492842999649624	-1.02079996086153	0.628191501159791	-0.67072367007253	0.698020591764402	-0.518658497996575	0.727867793787504	-0.458251664474385	0.654471124152141	-0.611598554300515	0.353968412763685	-1.49830747125264	0.370498038561022	-1.43246219005066	0.24891084903691	-2.00629898184185	0.901036182143653	-0.150343054607559	0.260719920182448	-1.93942727936902	5.94660213943703	2.57206555466782	6.15829709138205	2.62253146821494	5.86425537356681	2.55194793057887	5.55927784157173	2.47489748689672	6.09566542813873	2.60778372002097	1.04465920748334	0.0630323778463055	0.388713177811282	-1.36322207740648	0.543263953932833	-0.880274768856494	0.46138153156166	-1.11596783871576	0.679210946538684	-0.558068384539089
TFR2:::AAG	0.991125359071402	1.29843289324829	1.17664868168095	1.15114658919872	0.860852481181428	1.52795667033493	2.99984405672263	2.08369623549389	1.34966068083652	0.874991209357071	1.65901280610156	1.99875806432432	2.08496608447643	2.09614214718733	2.23030028099335	2.11660638224401	0.724736035969399	-0.467458814544668	1.41509900249278	2.15312990884968	0.918938301022536	TFR2	AAG	promoter_candidate	promoter_candidate507	0	0	0	1	1	1	1	1	1.9877348979724	0.991125359071402	2.45961565295445	1.29843289324829	2.26051059829818	1.17664868168095	2.22090331709267	1.15114658919872	1.81611112449401	0.860852481181428	2.88377113091297	1.52795667033493	7.99913531358924	2.99984405672263	4.23891852044385	2.08369623549389	2.54852177660883	1.34966068083652	1.83399691144815	0.874991209357071	3.15800357873822	1.65901280610156	3.99655810483219	1.99875806432432	4.24265122614826	2.08496608447643	4.27564521880562	2.09614214718733	4.69231634897029	2.23030028099335	4.33672626307304	2.11660638224401	1.65259823948192	0.724736035969399	0.723237398054508	-0.467458814544668	2.6667803511681	1.41509900249278	4.44791712897275	2.15312990884968	1.89072337220375	0.918938301022536
TFR2:::CCT	0.718588423769827	0.136945478209016	0.956271363723249	-0.430493115291637	0.905455603517998	-0.33254222620589	1.28674385760914	0.766265138182661	0.48060462350063	0.872765775956207	0.34292391981633	1.33895232118036	1.3965914653954	1.3404773645778	1.32983114157463	1.27464422220548	0.314739639696733	0.143308954718659	1.34983386586057	0.223353313426592	0.431709242253563	TFR2	CCT	promoter_candidate	promoter_candidate507	0	0	0	1	1	1	1	1	1.64557117026613	0.718588423769827	1.09957459381785	0.136945478209016	1.94028874497303	0.956271363723249	0.742008122495776	-0.430493115291637	1.873135938355	0.905455603517998	0.794135873935715	-0.33254222620589	2.43976781503456	1.28674385760914	1.70086087525073	0.766265138182661	1.39532831626485	0.48060462350063	1.83117005506531	0.872765775956207	1.26832451276738	0.34292391981633	2.52967548149954	1.33895232118036	2.63278819977976	1.3965914653954	2.53235096352103	1.3404773645778	2.51373251516627	1.32983114157463	2.41939146750531	1.27464422220548	1.24378716924751	0.314739639696733	1.10443533787364	0.143308954718659	2.54882772643545	1.34983386586057	1.16744397174622	0.223353313426592	1.34883066642839	0.431709242253563
TF_ATG:::AAG	0.604004945911216	-0.183389922423555	0.450314119726797	0.745413103871346	0.549524824563944	0.326644991572329	-0.0165976703573332	0.0875737152772719	-0.249328009159517	0.540225881870061	0.0305934390803822	2.23744045881676	2.14183247708507	2.19402391109172	2.20936599514487	2.21365584114153	-0.395950925145149	-0.438593951275409	-0.29949555721876	0.678572570913816	0.240790225270122	TF_ATG	AAG	promoter_candidate	promoter_candidate467	0	0	0	1	1	1	1	1	1.51993006708435	0.604004945911216	0.88063133053488	-0.183389922423555	1.36633771872503	0.450314119726797	1.6764542395121	0.745413103871346	1.46360355454906	0.549524824563944	1.25409356786867	0.326644991572329	0.988561296768307	-0.0165976703573332	1.06258165840813	0.0875737152772719	0.841288186415273	-0.249328009159517	1.45420018272013	0.540225881870061	1.02143219586356	0.0305934390803822	4.71559709643505	2.23744045881676	4.41322247568704	2.14183247708507	4.5757997310605	2.19402391109172	4.62471991568437	2.20936599514487	4.63849196105098	2.21365584114153	0.759988279596321	-0.395950925145149	0.737853369278329	-0.438593951275409	0.812536452575431	-0.29949555721876	1.60055535249941	0.678572570913816	1.18163971839963	0.240790225270122
TF_ATG:::CCT	0.115329779158885	-0.37047715103186	-0.223264965601145	-1.56787524021348	-0.0815645099672442	-0.461440915488572	-1.08051639548066	-0.855342863818871	-1.27694256261218	-2.31590369460881	-0.664892547136855	3.00775066914521	3.0189529203975	2.94562015583225	2.86369437313106	3.02256733256553	-0.0279752227877962	-1.52632776661045	-0.130324003181914	-1.55590721576409	-0.457307819198581	TF_ATG	CCT	promoter_candidate	promoter_candidate467	0	0	0	1	1	0	0	0	1.0832226262075	0.115329779158885	0.773526621442485	-0.37047715103186	0.856624612507399	-0.223264965601145	0.337304801395385	-1.56787524021348	0.945032264146217	-0.0815645099672442	0.726260531609255	-0.461440915488572	0.472859538636544	-1.08051639548066	0.552733951013183	-0.855342863818871	0.412669133345331	-1.27694256261218	0.200836905370494	-2.31590369460881	0.630735680269104	-0.664892547136855	8.04309449151556	3.00775066914521	8.10579067992957	3.0189529203975	7.70406649751587	2.94562015583225	7.27876846295115	2.86369437313106	8.12612373598984	3.02256733256553	0.980795848281694	-0.0279752227877962	0.347159903548446	-1.52632776661045	0.913626243277051	-0.130324003181914	0.340114586232233	-1.55590721576409	0.72834413794353	-0.457307819198581
TGM2:::AAG	2.63705929015093	2.22913083049563	2.16968360378184	1.66933182625995	1.52966245534662	1.93204478577258	3.27986993577812	2.62777361590436	2.45121329958773	3.83769990939557	3.46640209957983	2.1294184722893	2.3213065196138	2.30977459223258	2.40148785443861	2.45418973185683	2.7891464668335	2.59673312065798	1.81745769878423	2.84907546335773	3.22225109516999	TGM2	AAG	promoter_candidate	promoter_candidate68	1	0	0	0	1	1	1	1	6.2206239295508	2.63705929015093	4.68851429235025	2.22913083049563	4.49924710450565	2.16968360378184	3.18067248845378	1.66933182625995	2.88718280326862	1.52966245534662	3.81595665959783	1.93204478577258	9.71268340184118	3.27986993577812	6.18071445883939	2.62777361590436	5.46875829301832	2.45121329958773	14.2975882905572	3.83769990939557	11.0532758607017	3.46640209957983	4.37541079017816	2.1294184722893	4.99784624825602	2.3213065196138	4.95805608879299	2.30977459223258	5.28347769603782	2.40148785443861	5.48005256570434	2.45418973185683	6.91220721209679	2.7891464668335	6.04915287302144	2.59673312065798	3.52459550631806	1.81745769878423	7.20538472252459	2.84907546335773	9.3324190863315	3.22225109516999
TGM2:::CCT	1.35682317764695	1.55665488839031	0.901546191500362	1.46571398248732	1.42303460489282	1.20912413214738	0.59507551209888	2.49636626270838	2.77081704827008	2.36938400851752	1.67817534570924	1.56733844014052	1.7270503719838	1.73577553228483	1.67741208131765	1.6827805949521	2.38363275346803	2.65192773781376	2.16405109726799	0.622440869785222	1.89355171546962	TGM2	CCT	promoter_candidate	promoter_candidate68	1	0	0	0	1	1	1	1	2.56120579201144	1.35682317764695	2.94170971192323	1.55665488839031	1.86806698950503	0.901546191500362	2.76200126908758	1.46571398248732	2.68148950135771	1.42303460489282	2.31197233092366	1.20912413214738	1.51055164727513	0.59507551209888	5.64262417547862	2.49636626270838	6.82494324206737	2.77081704827008	5.16720459587308	2.36938400851752	3.20022944681078	1.67817534570924	2.96357473602896	1.56733844014052	3.31050284915925	1.7270503719838	3.33058484029613	1.73577553228483	3.19853679861661	1.67741208131765	3.21046127081655	1.6827805949521	5.21849122394497	2.38363275346803	6.2850653170266	2.65192773781376	4.4817155870423	2.16405109726799	1.53947759362498	0.622440869785222	3.7154880145848	1.89355171546962
THRSP:::AAG	0.0690831496964052	0.0783741026342845	0.261502463483131	0.00327443766444427	-0.0593648107864027	0.313275866349318	1.05985284403147	1.14341586613346	1.10868650086261	1.40983928001223	0.857594955718339	0.882891375583296	0.79439742449473	0.806846653796924	0.800363639128093	0.818149901330856	0.627183559691984	0.149973469813748	-0.0782953518577459	0.179870570249685	0.0333643979162815	THRSP	AAG	promoter_candidate	promoter_candidate650	0	0	0	1	1	1	1	1	1.04904978779367	0.0690831496964052	1.05582746684909	0.0783741026342845	1.19872644246517	0.261502463483131	1.00227224487947	0.00327443766444427	0.959686556748501	-0.0593648107864027	1.24252584987115	0.313275866349318	2.08471886796001	1.05985284403147	2.20903437093768	1.14341586613346	2.15649220446505	1.10868650086261	2.65707560655661	1.40983928001223	1.81201507227472	0.857594955718339	1.84406738577059	0.882891375583296	1.73435282976472	0.79439742449473	1.74938357534528	0.806846653796924	1.74154003590891	0.800363639128093	1.76314350340416	0.818149901330856	1.54454677236545	0.627183559691984	1.10954906802315	0.149973469813748	0.947176142663751	-0.0782953518577459	1.13278225446106	0.179870570249685	1.02339592785641	0.0333643979162815
THRSP:::CCT	-0.41658551500703	-0.218070554870835	-0.108429321624307	-0.211481902258811	-0.673370783300814	-0.710111478776493	0.30971744688243	-1.03391682414023	-0.201161537000088	1.21743776617746	-0.14166643585165	0.913231855465226	0.666358602553613	0.637393369837555	0.496647234424315	0.648014221243964	-1.01566190813039	-0.288280296664849	-0.505124026334147	-0.833343434485496	-0.0506311968388043	THRSP	CCT	promoter_candidate	promoter_candidate650	0	0	0	1	1	1	1	1	0.749195679543105	-0.41658551500703	0.859714440957721	-0.218070554870835	0.92759739811055	-0.108429321624307	0.863649655017404	-0.211481902258811	0.627039927648627	-0.673370783300814	0.611272903230554	-0.710111478776493	1.23946492584872	0.30971744688243	0.488382420436188	-1.03391682414023	0.869849951099523	-0.201161537000088	2.32533369886305	1.21743776617746	0.906471498453366	-0.14166643585165	1.88325956333649	0.913231855465226	1.58706212442238	0.666358602553613	1.55551614594817	0.637393369837555	1.41093080259307	0.496647234424315	1.56700982048891	0.648014221243964	0.494601353164194	-1.01566190813039	0.818877585262774	-0.288280296664849	0.704599801576493	-0.505124026334147	0.561227094661643	-0.833343434485496	0.965513812325888	-0.0506311968388043
THRSP_ATG:::AAG	0.0547778652276733	0.258448602877171	0.0832459734235278	0.38434606249356	-0.12366553745139	0.242551657796949	1.02927029287962	0.741730851971348	1.17680169573293	0.708660040701226	1.03484799416183	1.36217842687805	1.26045808179626	1.24987510637467	1.24720231811435	1.25976355319015	0.558448024256016	0.281291817445786	-0.139119960428133	0.654782077707792	0.124541219798998	THRSP_ATG	AAG	promoter_candidate	promoter_candidate651	0	0	0	1	1	1	1	1	1.03869916030282	0.0547778652276733	1.19619169215148	0.258448602877171	1.05939894234133	0.0832459734235278	1.30526800770329	0.38434606249356	0.917852645053493	-0.12366553745139	1.18308330121103	0.242551657796949	2.04099166807518	1.02927029287962	1.67218081001723	0.741730851971348	2.26075036361226	1.17680169573293	1.63428550557308	0.708660040701226	2.04889775787023	1.03484799416183	2.57073059318057	1.36217842687805	2.39571797231718	1.26045808179626	2.37820834039609	1.24987510637467	2.37380646564305	1.24720231811435	2.39456492598872	1.25976355319015	1.47268412843291	0.558448024256016	1.21528258521911	0.281291817445786	0.90807290810876	-0.139119960428133	1.57437812186214	0.654782077707792	1.09016100393725	0.124541219798998
THRSP_ATG:::CCT	-0.199099004983819	-0.222145978381925	-0.400401388940762	-0.701118715784104	-0.195328889187203	0.20107230471433	0.470926637218875	0.515791940558735	0.871111775803182	0.435171826293535	0.596372219753029	1.54439623795235	1.42277070023636	1.29623762869913	1.18789679466744	1.34710614572297	-0.196092765088672	-0.0849088321154674	-0.647424699312807	-0.436069076689971	-0.532219292846546	THRSP_ATG	CCT	promoter_candidate	promoter_candidate651	0	0	0	1	1	1	1	1	0.871094411214954	-0.199099004983819	0.857289287854179	-0.222145978381925	0.75764746003066	-0.400401388940762	0.615095055651856	-0.701118715784104	0.87337377141334	-0.195328889187203	1.14955245964145	0.20107230471433	1.38599940411871	0.470926637218875	1.42977877478114	0.515791940558735	1.82907188466417	0.871111775803182	1.35207185642864	0.435171826293535	1.5119099554136	0.596372219753029	2.91681975573355	1.54439623795235	2.68099903537184	1.42277070023636	2.45587584591235	1.29623762869913	2.27820377392402	1.18789679466744	2.54401318137576	1.34710614572297	0.87291146124475	-0.196092765088672	0.942844114959612	-0.0849088321154674	0.638418914727089	-0.647424699312807	0.739145824256311	-0.436069076689971	0.691490198472649	-0.532219292846546
TIMP1:::AAG	1.1438580321838	1.26750912364318	1.19017285299771	1.28681697942714	1.25865084784282	1.40475937328078	1.62014099089997	2.06710121756421	0.815428559927581	1.81249295212787	1.51504268081105	0.833380909693954	0.905258464459354	0.9931039676688	0.879297276896417	1.03291062459873	1.15845978513204	1.02056934926032	0.929386240641404	1.4689991163497	1.20850129988514	TIMP1	AAG	promoter_candidate	promoter_candidate169	1	0	0	0	1	1	1	1	2.2097115131418	1.1438580321838	2.40745548741485	1.26750912364318	2.28180080377382	1.19017285299771	2.43989147580429	1.28681697942714	2.39271878533884	1.25865084784282	2.64773616875433	1.40475937328078	3.07405076702355	1.62014099089997	4.19043849367459	2.06710121756421	1.75982083797243	0.815428559927581	3.51248716145782	1.81249295212787	2.85807283169776	1.51504268081105	1.78185619633236	0.833380909693954	1.87287999859178	0.905258464459354	1.99046288097321	0.9931039676688	1.83947909013991	0.879297276896417	2.04614817603389	1.03291062459873	2.23218992748111	1.15845978513204	2.02871942120433	1.02056934926032	1.90446561535379	0.929386240641404	2.76829773652087	1.4689991163497	2.31097443453329	1.20850129988514
TIMP1:::CCT	0.934250450846128	0.409364438713258	0.638517890242299	0.621083902805213	0.93034982456918	1.15906489804717	1.04297893549256	0.871225803508733	0.857536848907999	1.46819416638267	0.506966696831278	0.466967903163058	0.593911556963679	0.424663359086047	0.385576387884972	0.61013960391722	0.460872350328085	0.961320303272667	0.551201330726805	1.19187410752572	0.56364219492386	TIMP1	CCT	promoter_candidate	promoter_candidate169	1	0	0	0	1	1	1	1	1.91089757444966	0.934250450846128	1.3281006070634	0.409364438713258	1.55672907833613	0.638517890242299	1.53803027588512	0.621083902805213	1.90573804326352	0.93034982456918	2.23312637643583	1.15906489804717	2.06047782238781	1.04297893549256	1.82921645652924	0.871225803508733	1.81194209198934	0.857536848907999	2.76675359893527	1.46819416638267	1.42105923907481	0.506966696831278	1.3822014552007	0.466967903163058	1.50933343744499	0.593911556963679	1.34225926117718	0.424663359086047	1.30638161056218	0.385576387884972	1.52640690619914	0.61013960391722	1.37637381463378	0.460872350328085	1.94709098823659	0.961320303272667	1.46530534638002	0.551201330726805	2.28449313552795	1.19187410752572	1.47799582573496	0.56364219492386
TINAGL1:::AAG	1.15775934685016	1.2954501431942	0.833919592789806	1.4915010929071	0.976829445307996	1.35887672388347	1.22776214633741	0.836796574167844	0.968516589736978	0.736418173154188	1.02149918644726	0.59854653149436	0.56570812777772	0.652772384596831	0.611990643710263	0.650508433300282	0.947974995462842	1.01529232894912	0.941714910938092	0.794878069481826	0.852895904783422	TINAGL1	AAG	promoter_candidate	promoter_candidate159	0	1	0	0	1	1	1	1	2.23110644708709	1.15775934685016	2.45453568818644	1.2954501431942	1.78252164190886	0.833919592789806	2.81181386132798	1.4915010929071	1.96813535832822	0.976829445307996	2.56485403324977	1.35887672388347	2.34203420505785	1.22776214633741	1.786079842472	0.836796574167844	1.95682750800904	0.968516589736978	1.66603438108076	0.736418173154188	2.03002738077695	1.02149918644726	1.51419030014488	0.59854653149436	1.48011382527603	0.56570812777772	1.57218651931248	0.652772384596831	1.52836660883868	0.611990643710263	1.56972129810648	0.650508433300282	1.92916293296527	0.947974995462842	2.02131242392712	1.01529232894912	1.92081012164979	0.941714910938092	1.73493073905722	0.794878069481826	1.80612269787863	0.852895904783422
TINAGL1:::CCT	0.993646372272343	1.26149472784547	0.497912742203858	0.753989817229691	1.15681470041171	1.1097924183118	0.947719162836782	0.863133703379498	0.569070838677699	-0.0199747999731298	-0.0476185860875111	0.325848655588607	0.308148781609473	0.292567479449367	0.258142710987226	0.260958062500827	0.840002620812984	0.810576399499164	0.392108071598441	0.959624438115631	0.739785590769244	TINAGL1	CCT	promoter_candidate	promoter_candidate159	0	1	0	0	1	1	1	1	1.99121136847613	0.993646372272343	2.39744002997722	1.26149472784547	1.41216899029732	0.497912742203858	1.68645031722453	0.753989817229691	2.2296460435773	1.15681470041171	2.15814592657095	1.1097924183118	1.92882086548188	0.947719162836782	1.81898507227	0.863133703379498	1.48356777764842	0.569070838677699	0.986249931493528	-0.0199747999731298	0.967532088046339	-0.0476185860875111	1.25340152677004	0.325848655588607	1.23811796833035	0.308148781609473	1.22481807590634	0.292567479449367	1.19593809278452	0.258142710987226	1.19827418836935	0.260958062500827	1.79005339368033	0.840002620812984	1.75391204259818	0.810576399499164	1.3123095553939	0.392108071598441	1.94480355831921	0.959624438115631	1.66992764052097	0.739785590769244
TM4SF5:::AAG	-1.03635185666198	-1.00173132402009	-0.886877049099732	-0.858077215160591	-0.913127860523309	-0.853145406353398	-1.58378961489521	-1.79125358372894	-1.39789648271451	-1.47005696894729	-1.84410177331422	0.330729132257871	0.302551448036021	0.384737549586168	0.348136018457712	0.345276088511735	-1.03264850485339	-1.47887787611054	-1.11413999622622	-1.07588399433775	-1.45399123399889	TM4SF5	AAG	promoter_candidate	promoter_candidate656	0	0	0	1	1	0	0	0	0.48755880629914	-1.03635185666198	0.49940032871186	-1.00173132402009	0.540783467005209	-0.886877049099732	0.551687342112793	-0.858077215160591	0.531032527787672	-0.913127860523309	0.553576495560382	-0.853145406353398	0.333604437687741	-1.58378961489521	0.288920888306095	-1.79125358372894	0.379482041133249	-1.39789648271451	0.360968044741703	-1.47005696894729	0.278528763510489	-1.84410177331422	1.25764882457746	0.330729132257871	1.23332365441604	0.302551448036021	1.30562225090827	0.384737549586168	1.27291494107103	0.348136018457712	1.27039407455817	0.345276088511735	0.488811961803918	-1.03264850485339	0.358767751995414	-1.47887787611054	0.461966455752237	-1.11413999622622	0.474380300481189	-1.07588399433775	0.365010220506062	-1.45399123399889
TM4SF5:::CCT	-1.31135349678782	-1.60196233874625	-1.32778986148354	-1.02733986185526	-1.13146772503618	-1.40240652059478	-1.20170115095042	-1.89289890966848	-1.44333549104438	-2.21696054915826	-1.46627491739447	0.822630021184083	0.758748739294458	0.861350143816224	0.842687819254578	0.851660943669732	-1.7745765435582	-1.85186933412504	-1.68423166455909	-1.68814160359217	-1.89583079748411	TM4SF5	CCT	promoter_candidate	promoter_candidate656	0	0	0	1	1	0	0	0	0.402942672499738	-1.31135349678782	0.329428587485998	-1.60196233874625	0.398378070439833	-1.32778986148354	0.490613942282774	-1.02733986185526	0.456451118517326	-1.13146772503618	0.378297587056705	-1.40240652059478	0.434762330159081	-1.20170115095042	0.26926546094688	-1.89289890966848	0.367716166085613	-1.44333549104438	0.215094039370511	-2.21696054915826	0.361915570537678	-1.46627491739447	1.76862724844331	0.822630021184083	1.69202248380296	0.758748739294458	1.81673770636052	0.861350143816224	1.7933882110749	0.842687819254578	1.80457730065582	0.851660943669732	0.292280088912742	-1.7745765435582	0.277033176914006	-1.85186933412504	0.311168588117292	-1.68423166455909	0.310326412188101	-1.68814160359217	0.268718807311305	-1.89583079748411
