A_1_ratio_scaled	A_2_ratio_scaled	A_3_ratio_scaled	A_4_ratio_scaled	A_5_ratio_scaled	A_6_ratio_scaled	S_1_ratio_scaled	S_2_ratio_scaled	S_3_ratio_scaled	S_4_ratio_scaled	S_5_ratio_scaled	L_1_ratio_scaled	L_2_ratio_scaled	L_3_ratio_scaled	L_4_ratio_scaled	L_5_ratio_scaled	V_1_ratio_scaled	V_2_ratio_scaled	V_3_ratio_scaled	V_4_ratio_scaled	V_5_ratio_scaled
NC_III_randomDNA47:::AAG	-2.46267404186222	-1.73255416038537	-1.89098164271651	-2.18824328647793	-1.91381561069985	-0.997982990101933	-1.35261815541942	-1.62732437763441	-2.7964205103391	-1.86270566693231	-1.53128338832915	-1.52529181125097	-1.39333422292358	-1.40791436511667	-1.45360737772709	-1.45401878209752	-1.09477174938498	-2.49562159112887	-2.20256180049688	-2.15772518468175	-2.31052547360863
NC_III_randomDNA47:::CCT	-2.75259604564056	-2.49144141719011	-3.02592500180779	-2.98391816168632	-2.31550449751045	-2.38510221134064	-3.34559049234652	-3.23981120805936	-1.65131242777614	-3.12767513351528	-3.02006840054722	-1.82299473121908	-2.15652306456537	-2.31537447769247	-2.26150313382454	-2.23091505561738	-2.60338523223045	-1.82870815728299	-1.6335544492672	-1.94901937706581	-2.29809101646634
NC_III_randomDNA48:::AAG	-1.46718168133165	-1.60431820160435	-1.41941308891946	-1.19207557757706	-1.76287523135405	-1.56157319794102	-2.32577200182773	-1.28403932171332	-0.582014245632962	-2.24444553140472	-1.74634852977055	-1.76713427072502	-1.67468223716141	-1.76053947927091	-1.65302816349466	-1.6393267130196	-1.25161676880326	-2.82279096944155	-1.21219867725488	-1.40732009471551	-1.57505513951947
NC_III_randomDNA48:::CCT	-1.72415000049672	-2.29199752478342	-1.9683823708773	-2.07592439409774	-1.80171284494512	-1.66607896129566	-2.43600625675617	-1.61053336113466	-1.69146773718234	-1.61827468368586	-2.0226533933687	-2.1978880030562	-2.34218591825868	-2.37391454044252	-2.32751163332665	-2.28790325761568	-1.82792757217804	-2.19911418876789	-2.15100895742764	-2.12802335736692	-1.95759554101554
NC_III_randomDNA49:::AAG	-1.33294871060788	-1.37098479432111	-1.89312312068723	-1.9609429642194	-2.1742062208172	-2.51134625967194	-1.37607663318351	-1.17229059911528	-2.4511491495891	-1.20054184664548	-0.533832897370553	-1.65746958517215	-1.57304921039308	-1.476740280784	-1.51123291586721	-1.33882479539653	-2.11109976824516	-1.42563676825256	-1.60949823743624	-2.13575250503506	-1.6524116524931
NC_III_randomDNA49:::CCT	-2.46332731910547	-1.72959502729588	-1.89701856536222	-2.50313169170069	-2.16856058064656	-2.1361464162664	-2.1304297809507	-1.3534285348959	-2.45976881362321	-2.35067117539738	-2.05122394922203	-2.49926741902337	-2.47478278848482	-2.42062762456535	-2.36039588411304	-2.42570911434639	-2.28318262701578	-2.7007702439376	-2.02997058680089	-2.30513939383427	-3.525234586719
NC_III_randomDNA4:::AAG	-2.71745173400675	-3.17020417214391	-2.84509669355756	-2.77686052614518	-2.04823737438204	-2.27328429727879	-3.50120634008073	-3.20435390808591	-2.27006415257547	-2.91030047082202	-0.316930152926286	-2.60295417863827	-2.5637685272769	-2.5144774779986	-2.52099341108716	-2.53524836372901	-2.3336749191975	-2.53188487628189	-2.85418613533271	-2.89493075049088	-2.57475422746524
NC_III_randomDNA4:::CCT	-2.95460767262488	-3.12687243127313	-3.58582090110393	-3.1795012140808	-3.13095995175816	-2.9650979770106	-3.10325502134609	-2.69813739869884	-1.7100039752021	-3.28472677687967	-2.58444753918636	-3.36154230450396	-3.24100123248187	-3.28195366616054	-3.2981963701971	-3.1505803781112	-2.68584535846373	-2.36799954610481	-2.62549717258538	-3.19551667218375	-2.88140119033146
NC_III_randomDNA50:::AAG	-1.40819154611225	-1.49632926453731	-2.11441566077265	-1.59174285167475	-1.36143231909486	-1.51967207516286	-1.43787917102398	-1.23810504936735	-1.5959910793217	-2.90567923940871	-2.13980172356657	-1.81756016114441	-1.7618721409852	-1.57437528081714	-1.65570342698206	-1.53138838935185	-1.38126441227973	-1.97045382598466	-2.19762555549286	-1.81527235659939	-1.05431654820228
NC_III_randomDNA50:::CCT	-2.10293200248586	-1.49936410981629	-2.04826887756342	-1.91336884902165	-1.96923362739225	-1.47553842385726	-2.4805844659575	-1.86088879652102	-2.09212742823505	-3.16004082134104	-1.33706045617352	-2.71933614555895	-2.7026358664763	-2.6556508145066	-2.58978408500131	-2.52452682658318	-1.79116470400558	-1.63641377860012	-1.52172949572598	-2.31520651044823	-1.64061252230949
NC_III_randomDNA51:::AAG	-1.7793697289735	-2.20042864666997	-1.94971865299389	-2.42345508994931	-1.87123616154756	-2.52612774468737	-2.68667002409403	-2.36093467454946	-1.88713581819925	-2.48235376981922	-2.24297686537604	-1.73633784596802	-1.74422715662032	-1.68606942116867	-1.68089340080741	-1.55798526519475	-2.51707396511087	-1.10658953592613	-2.38785512656212	-1.99431233563122	-2.23653984020808
NC_III_randomDNA51:::CCT	-2.54161967454638	-2.56222825196464	-2.19896679847105	-2.25976338678438	-2.59519726006432	-2.26817903380826	-2.23600640420523	-2.22913131640477	-2.68817796238238	-2.53407504611854	-2.92393469295283	-2.47520272281351	-2.53102957005658	-2.44674437903517	-2.54837148508176	-2.51722912101122	-2.91323197864942	-3.2180885405217	-2.9207072790309	-2.00939715215638	-2.25431116545738
NC_III_randomDNA52:::AAG	-1.80364170658058	-2.03122097840104	-2.41763324799344	-1.8725431111298	-1.47340176975879	-1.34658038148429	-0.80444370364344	-1.49574656803412	-1.3669338013377	-1.12227283121267	-3.2045304870006	-1.38045140702016	-1.47059981792054	-1.37437424329448	-1.31945068693982	-1.35996376578445	-0.676320959031058	-2.08241068391973	-2.59365667463401	-2.09211439464376	-1.92183649036429
NC_III_randomDNA52:::CCT	-2.06762347191684	-1.99076302224475	-2.49974271991423	-3.19027785369055	-2.74044438156829	-2.38809688005904	-2.12217031920928	-1.47429744270869	-1.5670601263447	-1.98653403025942	-3.54712462095001	-2.43680240022629	-2.37765238713596	-2.4751846544185	-2.29852598131291	-2.3989300154867	-2.00222974882818	-2.31540822799488	-2.76560827195028	-2.92931226077393	-2.02385985582388
NC_III_randomDNA53:::AAG	-2.07179768241905	-2.54797933020989	-2.28902282565168	-2.06132899032616	-2.02014808835946	-3.40336791299331	-2.72610185069049	-2.33996780372128	-2.40163744235136	-3.54187885905642	-2.38018682490456	-1.72226164644557	-1.59549682202529	-1.57034922377137	-1.44941610290851	-1.50728162318464	-2.44885644864186	-2.33356691542681	-2.7396791273804	-0.935945719364996	-2.50848773587559
NC_III_randomDNA53:::CCT	-3.13225960094406	-2.27375310156976	-2.79461011539782	-2.66661255573095	-2.14199183365723	-2.36230878882979	-2.45283854812937	-2.63695296789938	-3.40109692542408	-2.640261353884	-2.10830334305117	-2.54054129083808	-2.52331601064381	-2.51192992471806	-2.48264036378882	-2.39976394765408	-2.02301342697517	-1.90744430145531	-3.19524104352981	-2.42421094609159	-2.2568910293618
NC_III_randomDNA54:::AAG	-1.67215716274913	-1.92274886277219	-2.10229364491089	-2.40651914644225	-1.51983262320115	-1.33659021694369	-1.11000190762434	-1.17963572514366	-1.55001777057541	-1.45291774009079	-0.89666481912676	-1.97588622608333	-2.02749018122186	-1.97746741514823	-2.06271273964035	-1.85896990038443	-1.28619525387722	-0.80213941846064	-2.82719063370462	-1.98364309145238	-2.18179253965164
NC_III_randomDNA54:::CCT	-2.39081226697403	-2.26633825892505	-2.33513543465599	-3.19151597210528	-2.50871362515675	-2.36973325842652	-2.66615344168295	-1.79175655490906	-1.17821903913326	-2.31748846953749	-0.649283033026013	-2.85121017005423	-2.93340397239281	-2.94417904246843	-2.78514051926162	-2.86083541311185	-2.75504822116483	-2.21959759164831	-2.30642676567997	-2.16651618477483	-2.22819722917665
NC_III_randomDNA55:::AAG	-0.879573601331911	-1.24966756954447	-1.39056575037192	-2.1601970272106	-1.31075291696915	-0.820809799288041	-1.27457837549809	-1.3417110119026	-0.679061925090568	-1.08096172012765	-1.40953266856478	-1.76939494959442	-1.76694191813912	-1.58445077480526	-1.61957938117575	-1.52936310985048	-1.62111058052656	-1.67118973230303	-1.603833600787	-2.20917020259153	-1.56276438343609
NC_III_randomDNA55:::CCT	-1.69933152594703	-2.24112337489865	-1.91801822851527	-1.85089685840865	-1.72331461944554	-1.52855580723692	-1.72589185668337	-2.40804500009736	-2.3590489981568	-1.90609105637036	-1.41799810999229	-2.52772082502028	-2.66498752698549	-2.53159522061692	-2.49735980451392	-2.47525212992457	-1.3068037935091	-1.76169591922387	-1.51333652624106	-2.2269998092118	-2.66951604314729
NC_III_randomDNA56:::AAG	-2.64459659014572	-2.51730687267085	-3.20437498083472	-2.31223042506093	-2.04386946026512	-2.32658825400592	-2.76291409155607	-2.86488997837369	-1.75765498543927	-2.37622577844313	-1.53974112872984	-2.17312775018383	-2.2570555428726	-2.41914097795237	-2.44453461511101	-2.29941604605853	-3.26114868228736	-1.50957689896508	-2.86033375235876	-2.42863208117344	-1.64632754748227
NC_III_randomDNA56:::CCT	-2.70597028525289	-2.77237532801789	-2.63184611801689	-3.33052208874369	-2.6614503037878	-3.36282653500786	-3.58649912217229	-4.21253945534311	-3.56888879991492	-3.05308633542155	-3.72011110428267	-2.92281559720839	-3.15506769825928	-3.10110648447879	-3.14460386672589	-3.25725917164743	-3.30857293431045	-2.85152074723406	-2.92962986099971	-3.1633106102977	-2.85990777639419
NC_III_randomDNA57:::AAG	-2.97500424703706	-2.48808256944639	-3.51015703164731	-2.54663733277385	-3.47520601265966	-3.1329223175837	-2.82069907392518	-3.76718335703102	-2.53443108633122	-1.88124104827239	-4.19029464508888	-2.40866601188311	-2.21051033880912	-2.10188693802665	-2.19008743357132	-2.12102993646984	-2.47929161522978	-1.82576546079956	-1.82515848266999	-2.90963690506836	-2.88937187430263
NC_III_randomDNA57:::CCT	-2.81703301799781	-3.54752852512526	-3.03392949929831	-2.98363371449544	-2.44074857789228	-3.67810504095729	-2.77845520765617	-3.4814179306321	-3.10162947505999	-3.47946004144287	-2.80081262194768	-3.01561314642591	-3.16965179787266	-3.16095893155029	-3.14271521480708	-3.12426850832764	-3.24174989415295	-2.75843596086583	-2.88584348285222	-2.43751076846547	-2.8898184617655
NC_III_randomDNA58:::AAG	-2.70593196143701	-2.03821094572867	-1.87716131190088	-1.67788872636553	-2.18708696522549	-1.39705382437391	-2.21396561481371	-2.43098340696098	-1.9900343177806	-2.21270014879142	-2.58426419115671	-1.88200806989565	-1.8897708663665	-1.86071626963651	-1.81981790317008	-1.792503617064	-1.80329046536791	-2.44907769061086	-2.49815267725248	-2.39843646862586	-2.37627934508906
NC_III_randomDNA58:::CCT	-2.72929070104178	-2.89119094083971	-2.52073723902709	-3.02964098171428	-2.57350098320484	-2.5640166821317	-3.0091964297694	-2.96175177839751	-3.0155070643286	-2.83386200483494	-2.56279821756517	-2.76430552356289	-2.6933263302511	-2.66582797349524	-2.71230547436216	-2.70867768544715	-2.68844245727411	-2.45024001837098	-2.61537469741351	-2.69161527756808	-2.27515312374745
NC_III_randomDNA59:::AAG	-2.61364167468186	-1.99209954691524	-2.38405807545713	-3.04420406914478	-2.84153726952107	-2.75140715436559	-1.85237766470351	-3.93569457990822	-2.27285723720966	-2.74691978616839	-2.66265991180261	-2.3278264167948	-2.22719164956731	-2.40500627823318	-2.25184975771789	-2.20028689331091	-2.56161188921366	-2.30901955084307	-2.1884849375729	-0.901331837916962	-2.98694808890744
NC_III_randomDNA59:::CCT	-2.92710207153117	-3.15299829155455	-2.85982630938114	-2.68138078225996	-2.64771127049755	-2.71072993936734	-2.66943278100649	-3.02740008425509	-3.10046233089702	-2.91791754950542	-3.00743964915606	-3.32275724241603	-3.34023317463692	-3.35255697538694	-3.4559256830053	-3.32962091166458	-2.73430766435193	-2.59954922489404	-2.53413400445877	-2.62874028706949	-3.24180725479141
NC_III_randomDNA5:::AAG	-1.512182193364	-1.78538311670001	-1.95114865674182	-1.78767578820993	-1.47056129025938	-2.09031818532284	-1.35489569055944	-2.17799674407325	-1.5767207821426	-1.22418717280166	-0.570676333339049	-1.55401105580954	-1.52172301442339	-1.42476500423022	-1.42043473189191	-1.34441716697226	-1.91061741515947	-1.57698095553747	-1.80788976401798	-1.72946871469148	-1.37348136732105
NC_III_randomDNA5:::CCT	-2.16224524362147	-2.20161441194704	-2.06253364687689	-2.11462169538621	-2.15599599544081	-2.26525421538545	-1.77070408713697	-1.70699432583399	-1.83466001529329	-1.8836055290409	-1.87796360550797	-2.63173370004009	-2.52364157635527	-2.59754124835571	-2.49635277346704	-2.53247207116238	-3.09319090933303	-1.97719463364195	-2.43758201191054	-2.50227327047574	-2.83632517208535
NC_III_randomDNA63:::AAG	-1.4462966768812	-1.05018618969547	-1.18172914277155	-1.46897042737054	-1.793628596563	-1.18634667700981	-1.18843330961282	-1.77193748632092	-1.16112598597817	-1.18558290080534	-0.672477905858172	-0.793493552901516	-0.849123102785647	-1.01348864217917	-0.894066342783142	-1.10011073980361	-2.13684101674676	-1.47893132312845	-1.63567831230554	-1.28284382501233	-1.28711761487385
NC_III_randomDNA63:::CCT	-1.47705052351952	-1.97119362124969	-1.89599439670685	-1.77030629012029	-1.60463234359168	-2.38830019646018	-0.572500540292067	-1.69355432842509	-1.81276792576138	-1.79463984062601	-1.46411539310855	-0.900925230009561	-1.20494248000631	-1.14500314995228	-1.24588813869764	-1.23267011356502	-1.87603912710701	-1.1341744796699	-2.06607855147136	-2.40514795252146	-2.02807028374292
NC_III_randomDNA64:::AAG	-2.56244604581638	-1.80992499226956	-2.40659307657215	-2.1412123731071	-3.17887290541312	-2.32566527795621	-2.67892354268157	-1.79276807310169	-1.80036418697771	-2.38233838517918	-1.77416315113587	-1.92841663416216	-1.81107643606531	-1.77014343536433	-1.78214392830583	-1.72488459981215	-2.14642260867266	-2.18894014977306	-2.59778788120767	-2.00061957196228	-2.40054506530525
NC_III_randomDNA64:::CCT	-2.71294076863375	-2.92783023513549	-2.33865645671787	-2.39086702313174	-3.09409743940601	-2.83041130936475	-3.84505538836171	-3.28175268786192	-3.26644302027208	-2.49583584631255	-2.45592154375942	-2.74156133425774	-2.86504812717827	-2.95065342927999	-2.84310494108884	-2.86628049286283	-2.7342742106843	-2.89546853523679	-2.6831358652908	-2.10606299456487	-2.58760949048052
NC_III_randomDNA65:::AAG	-2.07533478515247	-2.20424721964353	-1.73959807150197	-2.27362974458478	-2.6210114467774	-1.77952042902033	-1.81456772029121	-2.16897258961673	-2.19360623710082	-1.90031692087641	-2.44819544964832	-1.88703439175047	-1.83150019104854	-1.75893823671548	-1.84096951610585	-1.69964360497528	-2.05719990658858	-1.58674966238001	-2.01226717354165	-1.48621052995264	-1.9358848418715
NC_III_randomDNA65:::CCT	-2.43875773120702	-2.40261933732877	-2.179795811299	-2.71459846799728	-3.31935767733347	-2.6052973327993	-2.44212179799979	-3.44130271285381	-2.31534223740062	-2.73768662754202	-2.3759740794875	-2.7803121331707	-2.82542565403119	-2.80595078290825	-2.80035190295543	-2.75832800089976	-2.46473045977464	-2.49975005224335	-2.6730818349198	-2.19750120588376	-2.67538452012755
NC_III_randomDNA66:::AAG	-1.50412277889666	-2.11332083752926	-2.31879575728486	-1.98302481527083	-1.72875616579911	-1.51624551976488	-1.89315318619162	-1.81191209113758	-2.0322497928766	-1.54281603017596	-1.46734252090485	-1.46035005252733	-1.38762049491896	-1.39073058371052	-1.30160576555611	-1.28650257773862	-3.32882797257429	-1.80143612731724	-2.06159179616749	-1.80026501320688	-1.24800175239184
NC_III_randomDNA66:::CCT	-2.13692689440344	-2.22719127241409	-1.8518867775106	-2.24734794120649	-2.43497076162752	-2.29034032424394	-2.60873321062217	-2.77892719270739	-2.20096670094287	-1.97128050026094	-1.56038158206586	-2.11311253225192	-2.14877802821474	-2.19263081143624	-2.16900115622536	-2.12345846834171	-2.49703235235637	-2.41374877620712	-1.95462203453908	-1.76215631113844	-1.56071243937692
NC_III_randomDNA67:::AAG	-1.61827247080565	-1.50358256763596	-2.36880774075078	-2.0189727151582	-1.2910428303663	-1.58077301819941	-1.95532334189717	-1.53903703925846	-0.63265019233866	-1.98593223431587	-1.94358491396111	-1.98869598265511	-1.90717053311654	-1.81127541557735	-1.70585098122243	-1.71800711389627	-3.29408368617555	-1.05925244185983	-2.36492200693722	-2.01668206194501	-1.66516871374165
NC_III_randomDNA67:::CCT	-2.19009102741005	-2.02419094310596	-1.95256966066479	-2.16414636509218	-2.16630701613708	-2.36626001813829	-2.18672783095767	-2.66915370142636	-2.64921799341658	-2.99459277705708	-2.48332540855796	-2.7211215295921	-2.73365403010353	-2.76819446369169	-2.72957310738365	-2.71237611757367	-2.49412939048821	-2.23810129708855	-2.66847004609853	-1.7547893130944	-2.29665684415897
NC_III_randomDNA68:::AAG	-1.12441217309488	-1.48589755672206	-1.67277014471735	-1.97900462324791	-1.75600743646021	-2.00084313945982	-2.44486841346673	-2.4452628203557	-2.55466097271121	-2.11410089548252	-2.54383313142151	-1.88313217929254	-2.02332602862813	-1.98925139740566	-1.87303657390692	-1.92918603066322	-1.83770623637764	-2.20771921741002	-1.98583799554658	-1.83669893135338	-1.52401144638214
NC_III_randomDNA68:::CCT	-2.17035475082139	-2.20189030914951	-1.87669604393598	-2.13157969495686	-1.74090020066579	-1.97672767130051	-2.5676057455764	-2.70354074676579	-2.83303054436747	-2.24159849864967	-2.5085720858875	-2.10649011506702	-2.43657063170292	-2.42998021275513	-2.3398213229744	-2.45466225675201	-2.52110970643163	-2.4559323961585	-2.21246919902954	-2.15190527321951	-1.87410276746144
NC_III_randomDNA69:::AAG	-1.51386697325093	-1.43680312766771	-1.74233063575518	-1.70899693494539	-1.73224244689709	-1.79032543801587	-1.46597907764083	-0.7019491884083	-1.18585152883323	-1.59091794725132	-1.25315956976584	-1.46331271699909	-1.37481030003018	-1.33466302047215	-1.32740661350339	-1.23000904242095	-1.41671375638458	-1.82258041015798	-1.5633070491923	-1.21558395024131	-1.49416698598319
NC_III_randomDNA69:::CCT	-1.86642217181506	-2.73884704984706	-2.10826017192712	-2.04076423216873	-2.3101092455403	-2.01537983678515	-2.42910342836691	-2.24808806090863	-2.31824994424801	-2.05308448882152	-1.34781438547326	-2.37090584032889	-2.43049677899089	-2.36414732875353	-2.25752144286238	-2.2506906965688	-2.03614642489909	-2.57138332927564	-2.04872182313647	-2.13274507375092	-1.81403091630877
NC_III_randomDNA70:::AAG	-1.87233485058509	-1.91659945878751	-2.12755936969855	-1.8352043619917	-2.03871098558033	-2.2044864858933	-1.43624931828053	-1.31457893662185	-2.41177251084112	-1.95389190829613	-1.63214812529407	-1.84215781664664	-1.75113494072739	-1.63179356671257	-1.64125556023348	-1.64575711808599	-2.50732038890631	-1.88497769168206	-1.59318498888081	-1.55603533739602	-2.32633902832926
NC_III_randomDNA70:::CCT	-2.34502746220816	-1.8778565976285	-2.42030120571244	-1.91335967806289	-2.11028571781586	-2.64922209952031	-2.72390166997453	-3.31778931110544	-0.709247729961156	-1.96878845437979	-3.05070946693335	-2.65208747106743	-2.58100088869089	-2.52592571142608	-2.58270150685016	-2.42572968577345	-2.15500776915496	-1.85696089415368	-2.53740526827118	-2.32163522121624	-2.09484552410866
NC_III_randomDNA71:::AAG	-1.9811776510444	-2.37877766136899	-2.16018941426308	-1.84761967890213	-2.1999959124656	-1.78906788439232	-1.6186437563168	-2.17855413120173	-1.84533270697806	-1.78118069382686	-2.32274583823757	-1.96158554565283	-1.79360951022315	-1.8479405106992	-1.80996607502465	-1.72348956827939	-2.06886476506431	-1.93521188535338	-1.45469368819804	-2.00581708977213	-1.70031266299293
NC_III_randomDNA71:::CCT	-2.61921230801131	-2.47401312858909	-2.31810183428503	-2.78981079086946	-2.73211204354063	-2.64193874439913	-2.63281964691491	-2.85178477169089	-2.51938426907037	-2.79485906836201	-2.47742157310437	-2.76884718706845	-2.81644425190984	-2.99600914535536	-2.86918174168202	-2.80349346968547	-2.9130812047735	-2.2055703492005	-2.4852634015994	-2.31819746430089	-2.21007436644644
NC_III_randomDNA73:::AAG	-2.09542057570956	-1.97957352855306	-1.57005261513172	-2.00276591615551	-2.04961137221057	-2.11390657455245	-2.21927480019561	-2.39152138779877	-1.65822083827194	-1.2202056382609	-1.17994023984631	-1.76902824222417	-1.73606912861346	-1.74488461080558	-1.5896355232925	-1.59932123185652	-2.10401095218283	-2.63697109678088	-1.58613066034638	-1.88499278981298	-3.13532340697882
NC_III_randomDNA73:::CCT	-2.17517706143892	-2.78884640078634	-2.64509497055086	-2.11969199167946	-1.86173169859302	-2.16868352854538	-2.6566282562882	-2.5033498738545	-2.54288573211643	-2.23199379250929	-2.50368337939653	-2.72706127580553	-2.69225410868659	-2.69022620976102	-2.6569976826175	-2.65826990197624	-2.56424430392977	-2.59517953943423	-2.47963990888743	-2.14657131122619	-2.68860306625963
NC_III_randomDNA74:::AAG	-1.70029796544169	-1.58985516841642	-1.39457408878239	-1.42468323196884	-1.93466536567518	-1.53221739101642	-1.22305988590658	-1.79476433467673	-1.9437404553215	-1.94634181162711	-2.46400956951143	-1.58475730569431	-1.5453069091334	-1.50890575960788	-1.47471389876491	-1.36475079765536	-2.06081170238559	-1.28173496624923	-1.57337099349333	-1.6246959211038	-2.24243839792169
NC_III_randomDNA74:::CCT	-2.14759877359246	-2.01050850886225	-1.78202513905118	-1.80169567516774	-1.7685157824582	-2.45828670974083	-2.28228722500726	-1.5786929262962	-1.25939156238876	-2.24254606430681	-1.96851439536735	-2.32782128317633	-2.42655885629408	-2.44736166241794	-2.3386557496974	-2.34522707727241	-1.81611795127161	-2.01845888265706	-2.3912311262769	-2.85502682078505	-2.0867369352458
NC_III_randomDNA75:::AAG	-1.95919924018448	-2.60851865334664	-2.24562059441403	-2.50762306418872	-2.64902354515313	-2.42756816681395	-2.09029774413166	-3.19245271450162	-1.94706319544225	-2.48662710921278	-2.52578924210561	-2.47800698304428	-2.30612873442948	-2.3701890379833	-2.53120928838011	-2.36995811749813	-2.95699763287229	-2.34798384361831	-2.63595910738691	-1.27106736199443	-2.10577642026849
NC_III_randomDNA75:::CCT	-2.32620535243033	-3.43947226989029	-3.16176773165735	-2.76668456505662	-2.59587053299514	-3.13097445153392	-2.14589716560875	-2.64414782083958	-3.05015010146363	-0.395227310575719	-3.36522233572808	-3.24158485583164	-3.22822353435741	-3.33252584968715	-3.30894529843806	-3.46150502819778	-3.13909982786278	-2.87083609028096	-2.22108034285863	-2.66539364289451	-2.52793096713287
NC_III_randomDNA77:::AAG	-2.49213342014232	-2.17143355146875	-0.934484982960672	-1.66595138343609	-1.76936029716686	-1.97339740958795	-2.04011424151542	-1.37784624824389	-2.49580861155018	-2.82703488853618	-2.03294713503261	-2.12388906285118	-2.07871517829455	-1.94509216964077	-1.92188503663662	-1.7888250222498	-3.00979302530492	-2.78400213810889	-1.46209985111056	-2.53174078929233	-2.79779403086841
NC_III_randomDNA77:::CCT	-2.73452132786485	-2.73007905348813	-2.99656567672255	-3.39762093385603	-2.0195945448165	-2.89270632070426	-2.76983346784062	-3.20080013816366	-1.9509388795368	-1.47102677640972	-2.82904356892591	-3.05867490977495	-3.06642994582236	-2.96586092392491	-2.8824521234657	-2.83511153873231	-3.46521894483325	-2.95180164104535	-4.02860971099888	-2.74761045904535	-2.60200757062418
NC_III_randomDNA78:::AAG	-1.71668747034428	-2.13820886968789	-2.5170642570597	-1.74114535424053	-1.7634971775286	-2.45701703372797	-1.58994269570758	-2.41801017010379	-2.57343683684604	-3.03180084038752	-1.72265879345665	-1.59935591526367	-1.61083668505189	-1.7270744312963	-1.66612938478785	-1.5999985466909	-2.05102028965626	-1.75634484701431	-2.01028023744664	-2.58524978188669	-2.73721086211172
NC_III_randomDNA78:::CCT	-3.16815545885012	-2.6541622823746	-2.77977952077376	-2.63813441389124	-3.34953843078585	-2.72111029874986	-2.50114755063017	-2.01766225990591	-2.35426809718277	-2.56574098040486	-2.46969982186951	-2.41758114721625	-2.75840213335818	-2.69220268489201	-2.6482893852939	-2.58780608746673	-2.56968210149774	-2.62616884846656	-3.44092907058767	-2.86965040536203	-1.71518004874649
NC_III_randomDNA79:::AAG	-1.4232437768624	-1.20480669508339	-1.4635254125	-1.38918634237507	-2.40100464907888	-0.791186579336449	-1.03768291084004	-1.84449716216248	-1.15216749971544	-2.21675310709453	-2.25827206390616	-1.15528599159839	-1.19885792730728	-1.15413957441777	-1.0456245038219	-0.992970049060239	-1.57515987959225	-0.980519327889862	-1.50819039053327	-1.73501787413061	-1.28857548181228
NC_III_randomDNA79:::CCT	-1.82242854481292	-2.00556663425243	-2.1739866279568	-1.86136920896728	-2.17885979456636	-1.09008039696608	-0.849218744976644	-1.1280736806608	-1.39729006444096	-3.36129061497986	-1.54307155820925	-2.19822656053092	-2.37285492453506	-2.19209916438011	-2.10770488150435	-2.0587432590341	-1.79829801312611	-1.79380327102956	-1.34052494685297	-2.45015452397302	-2.36414387653598
NC_III_randomDNA7:::AAG	-1.27709174563449	-1.55960596883611	-1.18336565495896	-0.75677243055419	-1.13859046644382	-0.735063158889284	-1.47141410050603	-1.23536069317124	-1.10056502749838	-1.52000339257562	-1.42587161125891	-1.30476793381464	-1.3461705660267	-1.47323405329158	-1.32228616201909	-1.3962389595179	-2.06542196001742	-0.911322244701959	-1.8333080866344	-1.39112649865903	-1.52065979189464
NC_III_randomDNA7:::CCT	-1.64663608351814	-2.1686542482155	-2.00518140110294	-2.06456250307228	-1.86539713848143	-1.78782214355362	-1.89623534657478	-1.83197043681631	-2.45998655959924	-1.77036527406878	-2.40980893341485	-1.90281818990834	-1.84445045937345	-1.98436564206125	-2.09420114925842	-2.11486756579304	-2.05768954419353	-1.87522200118179	-1.8969498404051	-1.97474177580132	-1.6328276364346
NC_III_randomDNA80:::AAG	-1.83876244753657	-2.21337212865725	-1.69738320703758	-1.94376085183333	-1.49807558709314	-2.15661681351744	-1.4799139689652	-1.47658497748323	-1.97204025126155	-2.32024707631863	-1.50163442131286	-1.75777383747306	-1.59131691412446	-1.58464625523508	-1.45204105010325	-1.52679870955409	-2.17367889228151	-1.57426492777973	-2.31399036375854	-1.65324884393181	-1.50938525902274
NC_III_randomDNA80:::CCT	-2.58271530276318	-2.83309282106136	-2.24836960982136	-2.70942339684648	-2.4288128972454	-2.49242835898195	-2.92577662371325	-1.6225576127634	-2.14487048298553	-2.23348194705581	-2.96012936720209	-2.27620006920042	-2.4370300285861	-2.4998952823954	-2.41227283680104	-2.43837573203988	-2.09667799975493	-2.39261285767487	-1.91091811126663	-2.70947596102735	-2.76660023440348
NC_III_randomDNA81:::AAG	-2.57617072721995	-2.12838894613163	-2.51921281712514	-2.15279357987771	-2.50433555225727	-2.0147229276077	-1.54175528738323	-3.00684701527868	-2.59437322595357	-1.74892212167808	-3.27255881376758	-1.9734992020707	-2.08861877158413	-1.92600043246406	-2.02234970090313	-1.74750599581894	-1.79861189909146	-1.74158255578176	-2.51781270593395	-1.51312768534544	-2.32390112316071
NC_III_randomDNA81:::CCT	-2.48541310621205	-2.65808837069412	-2.93175890817129	-3.18382467451035	-2.57116021405342	-3.20735953379962	-1.11120388674719	-3.69157855084827	-2.02073047732179	-3.73940354279857	-2.16535674604314	-3.02202707132908	-3.04514041515242	-3.11440703034386	-2.9034222051865	-2.99748691497286	-2.55540491246083	-2.97444817774983	-2.29402231099681	-3.07325208461476	-2.5008806636834
