L_DESeq2_Active	A_DESeq2_Active	S_DESeq2_Active	V_DESeq2_Active	A_1_ratio	A_1_L_ratio	A_2_ratio	A_2_L_ratio	A_3_ratio	A_3_L_ratio	A_4_ratio	A_4_L_ratio	A_5_ratio	A_5_L_ratio	A_6_ratio	A_6_L_ratio	S_1_ratio	S_1_L_ratio	S_2_ratio	S_2_L_ratio	S_3_ratio	S_3_L_ratio	S_4_ratio	S_4_L_ratio	S_5_ratio	S_5_L_ratio	L_1_ratio	L_1_L_ratio	L_2_ratio	L_2_L_ratio	L_3_ratio	L_3_L_ratio	L_4_ratio	L_4_L_ratio	L_5_ratio	L_5_L_ratio	V_1_ratio	V_1_L_ratio	V_2_ratio	V_2_L_ratio	V_3_ratio	V_3_L_ratio	V_4_ratio	V_4_L_ratio	V_5_ratio	V_5_L_ratio	A_1_ratio_scaled	A_2_ratio_scaled	A_3_ratio_scaled	A_4_ratio_scaled	A_5_ratio_scaled	A_6_ratio_scaled	S_1_ratio_scaled	S_2_ratio_scaled	S_3_ratio_scaled	S_4_ratio_scaled	S_5_ratio_scaled	L_1_ratio_scaled	L_2_ratio_scaled	L_3_ratio_scaled	L_4_ratio_scaled	L_5_ratio_scaled	V_1_ratio_scaled	V_2_ratio_scaled	V_3_ratio_scaled	V_4_ratio_scaled	V_5_ratio_scaled	A_mean_log_ratio	S_mean_log_ratio	L_mean_log_ratio	V_mean_log_ratio	A_order	S_order	L_order	V_order	FDR_active_A	FDR_active_S	FDR_active_L	FDR_active_V
MYL4:::AAG	0	1	1	1	1.93741792761802	0.954135196618427	1.30757003453419	0.386888220483124	1.08309730514341	0.11516286006696	1.30425470704731	0.383225640052688	1.38283831129417	0.467632478881061	1.69601696020209	0.762150596951289	0.705865003144105	-0.502535800792083	1.55882567235413	0.640459596609968	0.960262858146571	-0.0584987179741932	0.856780669714395	-0.223002163844214	0.985562697694343	-0.0209804420097867	0.608986459714792	-0.715517943470838	0.57177624719704	-0.806477406297876	0.625002454558725	-0.678066239236243	0.573197528996851	-0.802895704602853	0.575381483920511	-0.797409299750154	1.4723142016209	0.558085584946939	1.17399373446257	0.231424708887573	1.09577217101345	0.131947869542528	1.28779904222832	0.364907482117005	1.41817936550541	0.504040010264593	0.742144566805958	0.171683083504989	-0.232587594248255	0.018054203713686	0.240395804948035	0.594526258255035	-0.327704482231334	0.974471750998354	0.259115388200757	0.102626169472928	0.332366875802831	-0.883586560815493	-0.945395043473871	-0.820389873483104	-0.905021808598569	-0.857581046885834	0.717771400152269	0.443036296788697	0.180888784676242	0.375873791582238	0.70370481072312	0.255702720496575	0.268175140448707	-0.882394866651374	0.484255016784513	428	515	865	449	1	1	0	1
MYL4:::CCT	0	1	1	1	1.23619762605759	0.305909399667845	0.790517421020178	-0.33913083857509	0.822253320007311	-0.282345166653788	0.940737191320898	-0.0881363535850332	0.95943517578534	-0.0597427608297503	1.21286467975194	0.278418596838347	0.870359415831057	-0.200316808455744	0.388552407221121	-1.3638188951247	0.633493670782055	-0.658597889375983	0.70703936297716	-0.500137558507407	0.54836709514679	-0.866786090314337	0.315477071590909	-1.66439293882096	0.327573856988495	-1.61010787190736	0.277239157842806	-1.85079705373309	0.308643578958816	-1.69598631713615	0.29342905464244	-1.76891636459442	0.800497092972959	-0.321031931322733	0.982651368093798	-0.0252484369533892	0.747256978518067	-0.420323629813839	0.880010435852909	-0.184407462428374	1.09787816434991	0.134717961956183	0.0939187698553755	-0.554335975553225	-0.630095620969003	-0.453307789924035	-0.286979434762776	0.110794258142093	-0.0254854898949954	-1.02980674073631	-0.340983783201032	-0.174509225190265	-0.513438772501719	-1.83246155616561	-1.74902550908336	-1.99312068797996	-1.79811242113187	-1.8290881117301	-0.161346116117402	0.186363150947735	-0.371382714680125	-0.173441152963141	0.33438276241471	-0.286667632201928	-0.416844802304865	-1.84036165721818	-0.0370848140796445	558	658	1213	559	1	1	0	1
MYL7:::AAG	0	1	1	1	3.97645731315763	1.99148368383307	3.99372117246698	1.99773361241605	3.80733079725514	1.92877992288852	3.41995506899035	1.77397737126011	4.99848080534302	2.32148968136089	4.37818344767814	2.13033240529793	1.56423499394466	0.645457264008189	1.61436755647163	0.690969086378138	1.57940730931087	0.659383272113962	1.5577029379915	0.639420130222977	1.53599552827791	0.619174015967488	0.532326061171829	-0.909617896643897	0.568503482916418	-0.814758907122783	0.572620581712634	-0.80434856880243	0.576957335834266	-0.793463454796564	0.598564126358321	-0.740422278256196	3.46780049065782	1.79402089988092	3.22695029847551	1.69017135759086	3.39265328379081	1.76241399965859	4.05025684600332	2.01801339903574	3.43298316157613	1.77946278104402	1.7794930540206	1.78252847543792	1.5810294685733	1.40880593492111	2.09425300742786	1.96270806660168	0.820288582568938	1.02498124076652	0.976997378288913	0.965048463540119	0.972521333780105	-1.07768651398855	-0.953676544298779	-0.946672203049291	-0.895589558792281	-0.800594025391876	1.95370671508626	1.90178294549199	1.81135491479231	2.02897970850097	1.97912758150255	1.76813633449708	0.95196739978892	-0.934843769104156	1.93499037307481	127	380	883	177	1	1	0	1
MYL7:::CCT	0	1	1	1	4.0061855271543	2.00222923415803	4.14335022207125	2.05079777114762	3.65733473876852	1.87079267586186	3.02210627847768	1.59555439668297	3.51217635717829	1.81236528884781	3.79960578372225	1.92584974398477	1.37111326443382	0.455347753675496	1.49846504564248	0.583485430820845	1.05666922954501	0.0795238388050931	1.32714249917044	0.408323285409777	1.34777854674896	0.430583467029228	0.438496873752203	-1.18936153782344	0.404815355193532	-1.30466408044454	0.408520073659277	-1.2915211243324	0.418239410106214	-1.25759908344781	0.414384864507549	-1.27095678563383	2.80317894134692	1.48706384196365	2.60537578972259	1.381491476484	2.51518620447243	1.33066520970272	3.13934383579503	1.65046304836268	2.942529008796	1.55705663808099	1.79023860434556	1.83559263416949	1.52304222154664	1.23038296034397	1.58512861491479	1.75822540528851	0.630179072236245	0.917497585209232	0.397137944980043	0.733951618726919	0.783930784841846	-1.3574301551681	-1.44358171762053	-1.43384475857926	-1.35972518744352	-1.33112853276951	1.64674965716898	1.59310306438513	1.37960612483643	1.66142935782792	1.75672143853952	1.62043507343483	0.692539401198857	-1.38514207031619	1.6075219285516	153	431	1060	220	1	1	0	1
MYL7_ATG:::AAG	0	1	1	1	3.12909980088066	1.64574767326067	2.87332479858743	1.52272108330764	2.0495093127481	1.03527854543743	2.18608681392918	1.12835069448566	2.90904484840106	1.54054553846883	2.66212180236457	1.4125765816357	0.803033320141326	-0.316468244373488	0.957202996758088	-0.0631031812942092	0.919890622922281	-0.120465763226947	1.10228618299181	0.140498834781818	0.811602560930648	-0.301154677505806	0.593106880246721	-0.753635987236243	0.627631207409014	-0.672011006356238	0.655343645118163	-0.609676478162001	0.650148606931872	-0.621158576778105	0.643588457490706	-0.635789642769824	2.4742113478519	1.30696874100737	2.38605277826976	1.25462595506412	2.21281254854513	1.14588124294255	2.76331340588578	1.46639919713977	2.5183360502086	1.33247081110324	1.4337570434482	1.30751594632951	0.687528091122211	0.763179258146657	1.3133088645358	1.24495224293945	-0.141636925812739	0.270908973094177	0.197148342948003	0.46612716809896	0.0521926403068118	-0.921704604580898	-0.810928643532233	-0.752000112408862	-0.723284680773821	-0.695961389905505	1.4666545562127	1.46623754296524	1.19482215807627	1.477365506605	1.53213561156177	1.12504024108697	0.168948039727043	-0.780775886240264	1.4274430750842	233	536	832	254	1	1	0	1
MYL7_ATG:::CCT	0	1	1	1	2.89646331831659	1.53429239440111	2.68177189590613	1.42318653081429	2.10329087649846	1.07264838267209	2.14446008079403	1.10061446040037	2.668782337598	1.41618164595453	2.29181330250223	1.19648952292345	0.660413489498707	-0.59855850608057	0.741794340803327	-0.43090883341759	0.638451522088501	-0.64735101528464	0.756584683736355	-0.402426524052896	1.0469133625799	0.0661420568360365	0.401225848670249	-1.31751354141207	0.382054379616678	-1.38815009636526	0.397025437549449	-1.33269665061542	0.39089146982126	-1.35515999294331	0.4030366347232	-1.31101711387273	2.16113341498034	1.1117881379953	2.20916574447564	1.14350166213492	2.22885850526799	1.15630503282577	1.96764283771581	0.976468369549466	2.18014620696708	1.1244248895863	1.32230176458864	1.20798139383616	0.724897928356872	0.735443024061368	1.18894497202151	1.0288651842272	-0.423727187519822	-0.0968966790292039	-0.32973690910969	-0.0767981907357546	0.419489374648654	-1.48558215875672	-1.52706773354125	-1.47502028486229	-1.45728609693902	-1.37118886100841	1.27147395320063	1.35511325003605	1.20524594795948	0.987434679014699	1.32408969004483	1.03473904451529	-0.101533918349163	-1.46322902702154	1.22867150405114	251	595	1087	294	1	1	0	1
MYL9:::AAG	1	1	1	1	1.98960784321463	0.992484099913407	2.83636655837894	1.50404399159794	1.87257221580738	0.905021357337271	2.06341412459562	1.04503339734758	2.03293410988428	1.02356345626298	2.14546829413018	1.1012925810028	0.930728656995511	-0.103567466593038	1.17080726436629	0.227503602202583	2.47558054943146	1.30776689188732	2.91358806050956	1.54279691547004	2.29224360977682	1.19676037565709	1.54596783188756	0.628510300337072	1.63284479685594	0.707387668151672	1.76267268458442	0.817764601619119	1.79918790347195	0.847345866550905	1.79518955182348	0.844136184459342	1.86526041253774	0.899377061928102	1.67390476333083	0.743217448211524	1.54730342685871	0.629756137640086	1.94409400114476	0.959097978052073	1.48414554492007	0.569632578911698	0.780493470100938	1.28883885461981	0.557270903022057	0.679861961008577	0.796326782329953	0.933668242306549	0.071263851967711	0.561515756590969	1.62538099806227	1.86842524878718	1.55010769346971	0.460441682992417	0.568470030975676	0.675440967372258	0.745219762555189	0.783964437323661	1.05906287713343	0.954829036112648	0.6786970527738	0.970064287517306	0.769297379370225	0.839410035564647	1.13533870977557	0.64670737624384	0.886390126581482	301	336	377	359	1	1	1	1
MYL9:::CCT	1	1	1	1	1.93176878622866	0.949922428064428	1.83916903908187	0.879054084773008	1.90997939873783	0.93355707726675	0.75656545838925	-0.402463184410857	0.885370727033968	-0.175646420413719	2.59000288599422	1.37295370548219	1.61787345800255	0.694098771765711	0.833906548351028	-0.262042377625903	1.93811383759256	0.954653311778245	0.449931753306395	-1.15222190818572	0.820901663968832	-0.284718683361048	1.6851547282298	0.752881063455441	1.4774841609644	0.563142664399022	1.4666041625121	0.552479539150137	1.53016539863664	0.613687605137499	1.54547319934896	0.628048636077989	2.10827661941577	1.07606417023767	0.885003689742466	-0.176244624819342	2.04883566291063	1.03480427043406	0.855299631247582	-0.225498176891275	1.28387237599474	0.360501797732354	0.737931798251959	0.663848947794874	0.585806622951536	-0.767634620749859	-0.402883094346745	1.20532936678593	0.86893009032646	0.0719697767624834	1.2722674179532	-0.826593574868576	0.0686286344515695	0.584812446110786	0.424225027223026	0.410155904903276	0.511561501141783	0.567876888942308	1.235749985443	0.0353669630817826	1.08374518556777	-0.214531867426042	0.560166598190881	0.33706650344795	0.291040468925026	0.499726353664236	0.540099372971479	410	510	423	436	1	1	1	1
MYLPF:::AAG	1	1	1	1	3.17377452258637	1.66619963708887	3.39847540814265	1.76488768330345	3.0312756348501	1.5999250428023	3.07325064366007	1.61976543293136	3.10706653448834	1.63555313555329	3.19179686743406	1.6743688383802	8.36909757696828	3.06507206824493	7.21659631195135	2.85131855432925	6.48717144527131	2.69758956737712	7.34289867879228	2.87634969303932	6.32687300756961	2.66149263849726	0.971894585875972	-0.04112825089292	1.00042563067743	0.000613924624269788	0.926942428495409	-0.109448357658398	0.97818536540413	-0.0318202141585248	0.867546863603912	-0.204986402830082	2.61593261255197	1.38732537692572	2.68091361187071	1.42272473154214	2.7847520198946	1.47754886235994	2.87063441835499	1.52136961183764	3.07005415561136	1.61826410489279	1.4542090072764	1.54968254632532	1.25217458848708	1.25459399659236	1.40831646162027	1.50674449968395	3.23990338680567	3.18533070871763	3.01520367355207	3.20197802635646	3.01483995630988	-0.209196868237575	-0.138303712551726	-0.251771991905258	-0.133946318154241	-0.265158149965763	1.54701119213105	1.63433631944326	1.52648977749366	1.53233592130287	1.81792890535132	1.40428684999756	3.13145115034834	-0.199675408162912	1.61162042314443	193	58	652	219	1	1	1	1
MYLPF:::CCT	0	1	1	1	2.13315949395276	1.0929918384081	1.9652973515302	0.974747610256527	1.92432174208013	0.944350034501274	1.88998765964592	0.918376814644359	1.85415073490832	0.89075853396614	2.06219075876607	1.04417779245224	3.66729881825373	1.87471782428485	4.27877853875965	2.09719900980939	4.45749632204649	2.15623360745936	6.34769445329786	2.66623268562095	3.32073126033336	1.73150097334584	0.660465807659746	-0.598444219859746	0.67664665293238	-0.56352544445683	0.62312602655749	-0.682404118633209	0.583801326370807	-0.776450606304098	0.502951690641692	-0.991508261494226	2.11110314400626	1.07799706741606	1.87117537418574	0.903944780177343	1.55258898123452	0.634675953860951	1.96674161338033	0.975807431647526	2.23044991286412	1.15733475121667	0.881001208595634	0.759542473278393	0.59659958018606	0.553205378305357	0.663521860033114	0.876553453755985	2.0495491428456	2.43121116419778	2.47384771363431	2.99186101893809	2.08484829115845	-0.766512837204401	-0.702443081632825	-0.82472775288007	-0.878576710299814	-1.05168000862991	1.23768288262139	1.11555636807847	0.683616868994665	0.98677374111276	1.3569995516752	0.721737325692424	2.40626346615485	-0.844788078129403	1.0761258824965	323	131	851	325	1	1	0	1
MYOM1:::AAG	0	0	0	0	0.481900118442594	-1.05319393922029	0.594702083717953	-0.749760964247585	0.573770468776259	-0.80145437851732	0.543307773118014	-0.880158407056131	0.480044637943989	-1.05875953083232	0.538743008559053	-0.892330852880765	0.388160877944479	-1.36527337621677	0.396049233303833	-1.33624831047066	0.641814981350715	-0.639770629249992	0.490624689273439	-1.02730825969522	0.560638558493657	-0.834857124269012	0.740421987328487	-0.433580357244005	0.742569864468715	-0.429401327046882	0.761973961396358	-0.392186396914432	0.768420119797093	-0.380032800829941	0.758231500804566	-0.399289700222002	0.5512357321147	-0.859258685666199	0.353399620022939	-1.50062760619001	0.622011581060536	-0.684986653143924	0.626057893138954	-0.675632021942568	0.446035235586481	-1.16477041120379	-1.26518456903276	-0.964966101225719	-1.14920483283253	-1.24532984339513	-1.28599620476534	-1.05995519157702	-1.19044205765602	-1.00223615608227	-0.322156523075041	-0.701679926378081	-0.481509806456395	-0.601648974588659	-0.568318964222878	-0.534510031161293	-0.482158904825657	-0.459461447357683	-0.699572870460869	-1.28901601828889	-0.636045738010211	-0.664665712477335	-0.965105610745266	-1.16177279047142	-0.739604893929562	-0.529219664431234	-0.850881189996514	828	729	760	734	0	1	1	1
MYOM1:::CCT	0	0	0	0	0.420736067802753	-1.24901259574964	0.348534894618838	-1.52062499181122	0.440697986934999	-1.18213778834582	0.408107146165161	-1.29298012174106	0.457324541993543	-1.1287097524704	0.418761340706385	-1.25579983348197	0.419109601445747	-1.25460052211963	0.380409360008333	-1.39437535060404	0.465714943936982	-1.1024809185529	0.341588443159685	-1.54966892929153	0.35751341945609	-1.48393069965535	0.570654053640489	-0.809311686163313	0.562367615789672	-0.830414576374549	0.54537687767692	-0.874674559225275	0.548830161173809	-0.865568327333977	0.543881212682139	-0.878636503315498	0.497196731794192	-1.00811128168242	0.447577344701696	-1.15979108250896	0.531981863021786	-0.910551034451432	0.501570554408202	-0.995475440240633	0.451171671321153	-1.14825160988014	-1.46100322556211	-1.73583012878935	-1.52988824266104	-1.65815155808006	-1.35594642640342	-1.42342417217822	-1.07976920355888	-1.06036319621566	-0.784866812377946	-1.22404059597439	-1.13058338184274	-0.977380303507967	-0.969332213550545	-1.01699819347214	-0.967694431329693	-0.938808250451179	-0.848425466477089	-0.948179494607832	-0.861610119317718	-0.9845091307754	-0.948586809421618	-1.5273739589457	-1.05592463799392	-0.974042678462304	-0.918262204119932	957	804	891	746	0	0	0	1
MYOM2:::AAG	1	1	1	1	2.22868082771698	1.15619002115556	2.1867408925586	1.12878228523901	2.00203910384794	1.00147015318318	2.05715185361399	1.04064829379952	1.60274766235591	0.680547304516733	2.19710034427686	1.13560076092402	4.72690111953022	2.24089468575528	4.25504845131827	2.0891755596618	5.07414802480925	2.34316560681676	4.21653413322009	2.07605763323178	5.82972267419525	2.54342725459566	0.887603820963005	-0.172012216815582	0.923161590272501	-0.115344895466528	0.978558550286461	-0.0312699203962351	0.977457694060739	-0.0328938332751378	1.02299751958756	0.0328026470548321	2.28111583252817	1.18973970696177	2.19596712060408	1.13485645357054	2.2428976432828	1.16536378319825	2.11994778152005	1.08402872881211	1.95612985645615	0.968002145876471	0.94419939134309	0.913577148260874	0.653719698867962	0.67547685746052	0.453310630583707	0.967976422227766	2.41572600431603	2.42318771405018	2.66077971299171	2.40168596654893	2.89677457240827	-0.340080834160236	-0.254262532642524	-0.173593554643096	-0.135019937270854	-0.0273691000808485	1.3494255221671	1.34646804147167	1.21430469833196	1.09499503827735	1.167666946335	0.768043358123986	2.55963079406302	-0.186065191759512	1.23457204931662	317	115	646	293	1	1	1	1
MYOM2:::CCT	0	1	1	1	1.56207502860562	0.643463749765217	1.44417853598448	0.530249105838374	1.84122036254184	0.880662302907808	1.65075910966052	0.723129607438314	1.63638771503757	0.710514611538732	1.55442098847208	0.636377286066881	4.7096759098329	2.23562778608777	3.19004064072704	1.67357480386534	4.67239196518834	2.22416130643401	4.67560997957142	2.22515459111727	3.86417622688703	1.95016089020332	0.547497647279977	-0.869075329743967	0.52474999793386	-0.93029783905037	0.526733332115223	-0.924855337586919	0.520800571905781	-0.941197062118873	0.550844001031636	-0.860284289345683	1.84633962339338	0.884667952723016	1.56914927379954	0.649982602992138	1.72749559612601	0.788682032781251	1.7339273192266	0.794043426593808	1.76837348261282	0.822423005843307	0.431473119952748	0.31504396886024	0.532911848592594	0.357958171099312	0.483277937605707	0.468752947370627	2.41045910464851	2.00758695825373	2.54177541260896	2.55078292443441	2.30350820801594	-1.03714394708862	-1.06921547622637	-1.06717897183378	-1.04332316611459	-0.920456036481364	1.04435376792835	0.861594190893262	0.837622947914965	0.805009736059041	1.02208780630183	0.431569665580205	2.36282252159231	-1.02746351954894	0.91413368981949	391	133	917	358	1	1	0	1
MYOM3:::AAG	1	1	1	1	2.53695407247219	1.34309740193383	1.77422488485435	0.827188884329906	2.16921214582748	1.11717115340971	2.56228974224491	1.35743362402649	2.47109766544723	1.30515203157804	2.78083490630521	1.47551809674329	1.50821797054076	0.592844944716377	0.950025185659882	-0.0739623343438025	1.69012210125288	0.757127476394317	1.1996494443822	0.262612890219391	0.884198395944269	-0.177557977837351	1.34356619012645	0.42606739676229	1.38462814031119	0.469498573991558	1.35701530313576	0.440436990199354	1.43244777455786	0.518482540895015	1.40442211384272	0.489976617993259	2.12714074475803	1.08891549406338	2.13405100673737	1.09359465895879	2.89466641850531	1.53339710154886	3.04642854260858	1.60711890072506	2.6270988355429	1.39347047792315	1.13110677212136	0.611983747351771	0.769420699094497	0.992262187687484	1.07791535764501	1.30789375804703	0.767676263277126	0.260049820044584	1.07474158256927	0.588241223536533	0.175789339975267	0.257998779417636	0.330580936815562	0.298113355952493	0.416356436899299	0.429804870857578	1.24860130926871	1.30520624685992	1.58233801668258	1.61808521019029	1.59313527838167	0.98176375365786	0.573299645880555	0.346570875988514	1.46947321227663	265	457	459	243	1	1	1	1
MYOM3:::CCT	0	1	1	1	2.19426853465688	1.13374009361302	2.43435390581082	1.28353892197216	1.90541763715329	0.930107248119329	2.1166231726051	1.08176444581957	2.34573211072867	1.23003826290133	2.0537915170529	1.03828973930971	1.49351387552791	0.578710641105224	0.675388502102122	-0.566210475952761	1.15838773677516	0.212118234582006	0.999116253430717	-0.00127554050323262	0.971537949092624	-0.0416577450896594	0.849005325339522	-0.236154491854839	0.776207845144249	-0.365485080350052	0.732587293986496	-0.448927415765046	0.775212652417485	-0.367335977396753	0.750954541764967	-0.413202516515578	0.84609548868186	-0.241107602613334	1.93404293345093	0.95161982128282	1.65872290353683	0.730072898299407	1.68830220820869	0.755573171379161	2.05200091421605	1.03703137370065	0.921749463800548	1.06833378499403	0.582356793804115	0.716593009480567	1.0028015889683	0.870665400613453	0.753541959665973	-0.232198321564375	0.529732340756956	0.324352792813909	0.311689572722958	-0.404223109199494	-0.504402717526048	-0.591251050011907	-0.469462081392469	-0.473374263651258	-0.0814217874080033	1.16323140918394	0.779013813433121	0.766539480844394	1.23669617415918	0.860416673610168	0.337423668879084	-0.488542644356235	0.772811818042527	294	505	747	386	1	1	1	1
MYOT:::AAG	0	0	1	0	0.397376688016949	-1.33142085508496	0.153239475524524	-2.70614010175415	0.31931436487637	-1.64695063853513	0.266464362591314	-1.9079854975529	0.385037632614027	-1.37692863678802	0.519600621796635	-0.94452493765356	0.625160982341084	-0.677700355480682	0.670196535285883	-0.577343866624291	1.2311447803674	0.300000430088807	0.589796843366435	-0.761709993870854	0.4533930797597	-1.14116572381871	0.514546705711099	-0.958626057535786	0.502753534383985	-0.992076776098507	0.542256541462956	-0.88295254306313	0.577377912844519	-0.792412175465802	0.554463581938558	-0.850835389923397	0.391602368367163	-1.35253860466172	0.0533193655606939	-4.22919657566228	0.112343704532713	-3.15400881321698	0.0685754087436928	-3.86616487349241	0.124213557746385	-3.00910544446924	-1.54341148489743	-2.92134523873228	-1.99470109285035	-2.2731569338919	-1.60416531072104	-1.11214927634981	-0.502869036919933	-0.243331712235905	0.617614536263758	-0.436081660553712	-0.787818406006091	-1.12669467488044	-1.1309944132745	-1.02527617730999	-0.894538279461518	-0.911007137059078	-1.19285278945639	-4.01758498776116	-3.10506789808326	-3.85519856402717	-2.80944064401071	-1.9081548895738	-0.270497255890377	-1.01770213639711	-2.99602897666774	1132	624	913	1531	0	1	0	0
MYOT:::CCT	0	0	0	0	0.444596630779463	-1.16943107944234	0.179146865867575	-2.4807852907295	0.315984477065174	-1.66207440803931	0.190697752371336	-2.39064025523165	0.236679517990209	-2.07899323280511	0.322636621822253	-1.63201788973946	0.71990885677187	-0.474113827508206	0.969749587420547	-0.0443158379243937	0.414811756473469	-1.26947131171593	0.20754451958865	-2.26850725818393	0.411175387367986	-1.28217418634994	0.228620351891937	-2.12897425622281	0.237396130034273	-2.0746316781294	0.261545706353686	-1.93486500857663	0.235698620558134	-2.08498477974334	0.243588003565802	-2.03748501099574	0.193437552720364	-2.37006019736163	0.0740391414722829	-3.75556802337311	0.186925063352665	-2.41946807288636	0.188574481809756	-2.40679363338832	0.0992469121592547	-3.33283397297838	-1.38142170925481	-2.69599042770763	-2.00982486235452	-2.75581169157065	-2.30622990673814	-1.79964222843571	-0.299282508947457	0.289696316463993	-0.95185720554098	-1.94287892486679	-0.928826868537322	-2.29704287356746	-2.2135493153054	-2.07718864282349	-2.18711088373905	-2.09765675813142	-2.2103743821563	-3.54395643547199	-2.37052715775264	-2.39582732392308	-3.13316917251985	-2.15815347101024	-0.766629838285711	-2.17450969471336	-2.73077089436477	1248	739	1338	1472	0	1	0	0
MYOZ1:::AAG	0	1	1	1	1.10177797281319	0.139833525366486	1.21014230725475	0.275176711878966	1.22214332890043	0.289413489549576	1.16833101078698	0.224449075558014	1.2356037818737	0.305216191813126	1.07770271198474	0.107959260561559	1.94869142528382	0.962505658344434	2.10375483723804	1.07296658879887	1.90326782794388	0.928478592015757	2.2623641193495	1.17783114458145	2.11140341614872	1.07820225413414	0.603816740027761	-0.727817340652158	0.587188650178766	-0.768104012416487	0.613663550204406	-0.704480200675486	0.613277190888807	-0.705388799874079	0.604763891296801	-0.725556091906078	0.844637500418315	-0.243595793205752	0.859898419570863	-0.217761851627314	0.741536434410793	-0.431410515555505	0.991497306019403	-0.0123192423502617	1.0213016885765	0.0304090957182528	-0.0721571044459834	0.0599715749008314	-0.0583369647656381	-0.140722360780987	0.0779795178801003	-0.0596650781346943	1.13733697690518	1.40697874318725	1.24609269819071	1.50345947789859	1.43154957194676	-0.895885957996813	-0.907021649592483	-0.846803834922347	-0.807514903869796	-0.785727839041759	-0.0839099780004217	-0.00615026372618956	-0.382469600421791	-0.00135293288502864	0.23007389617678	-0.0321550692243952	1.3450834936257	-0.848590837084639	-0.0487617757713303	509	294	854	565	1	1	0	1
MYOZ1:::CCT	0	1	1	1	0.752323062983268	-0.410575777030899	0.725965955508064	-0.462026200896808	0.711054433337634	-0.491968088206797	0.637568775916878	-0.649347117900435	0.639091878971564	-0.645904739915527	0.75860275155927	-0.398583490387148	1.32691640471237	0.408077484268173	1.59182165656957	0.67067870925125	1.56206873347719	0.643457935723828	1.17889992618507	0.237441256804357	1.36590044245967	0.449852332526925	0.35272471898291	-1.50338541137034	0.336614277269287	-1.57083172597716	0.313015587532548	-1.67569359269443	0.31430362107759	-1.66976920143161	0.332086314377743	-1.59036982578415	0.632465268551725	-0.660941837632128	0.859940773170746	-0.217690794601999	0.694808933650888	-0.525311790967189	0.691141054827882	-0.532947914905925	0.499667975786571	-1.00095833759885	-0.622566406843368	-0.677231337874942	-0.839718542522011	-1.01451855423944	-0.873141413848552	-0.566207829083401	0.582908802828922	1.00469086363964	0.961072041898778	0.563069590121499	0.803199650339543	-1.67145402871499	-1.70974936315315	-1.81801722694129	-1.77189530542733	-1.65054157291984	-0.501256022426797	-0.0060792067008751	-0.476370875833475	-0.521981605440691	-0.801293537140325	-0.765564014068619	0.782988189765676	-1.72433149943132	-0.461396249508433	686	413	1166	653	1	1	0	1
MYOZ2:::AAG	0	1	1	1	1.61988057249308	0.695887452725188	1.76558646497327	0.820147475038961	2.06914102084926	1.04903197441336	1.90471002128198	0.929571374252812	1.33911577579132	0.421280696987375	1.75490409117204	0.81139218667148	0.487160479122255	-1.03753099548344	0.637427524380254	-0.649666778266808	0.561341727673798	-0.833048788000679	0.566115130259285	-0.820832612566236	0.726593812038059	-0.460779015646516	0.301597974990877	-1.72930135288698	0.261057689205223	-1.93755944236941	0.266507353336241	-1.9077527552411	0.282552505741177	-1.8234091114876	0.320748451494342	-1.640485794582	1.58639569748628	0.665752669906057	1.329436559074	0.410814933199253	1.07470315774478	0.103938230058779	1.67339494480358	0.74277798193671	1.1018292671339	0.139900689841889	0.483896822912719	0.604942338060827	0.701281520098141	0.564399937913811	0.19404402305435	0.643767847975226	-0.86269967692269	-0.315654623878422	-0.515434681825728	-0.495204279249094	-0.107431697833898	-1.89736997023163	-2.07647707954541	-2.05007638948796	-1.92553521548332	-1.70065754171768	0.825438485111388	0.622426521100378	0.152879145192493	0.753744291401943	0.339565490300416	0.532055415002512	-0.459284991941967	-1.9300232392932	0.538810786621324	368	672	1245	437	1	1	0	1
MYOZ2:::CCT	0	1	0	1	1.12958547169632	0.175793438439804	1.43744213186133	0.523503877617258	1.61353818357477	0.690227718885996	1.38627690092549	0.471215456387157	1.7271799898797	0.788418434329613	1.63749299617482	0.711488736020799	0.308925964433167	-1.69466696401644	0.385377463744226	-1.37565588727833	0.5979982242867	-0.741786894438187	0.686311788279487	-0.543063959867387	0.31278866440228	-1.67673986519269	0.149082061122511	-2.74582142470132	0.125374541009303	-2.99568367568352	0.158255401127376	-2.65967335639198	0.157069035923209	-2.67052929441414	0.129675945314458	-2.94701720815876	1.2464639799723	0.317841192764285	1.40375385716822	0.489289986800274	0.900571408109106	-0.151087420043492	1.17728212023656	0.23546008477279	1.16302425816524	0.217881188616554	-0.0361971913726646	0.308298740639124	0.342477264570782	0.106044020048155	0.561181760396588	0.543864397324545	-1.51983564545569	-1.04164373288994	-0.424172788263237	-0.217435626550245	-1.32339254738008	-2.91389004204597	-3.13460131285952	-2.80199699063884	-2.77265539840985	-3.00718895529444	0.477527007969615	0.700901574701399	-0.102146504909779	0.246426394238023	0.417545989075081	0.304278165267755	-0.905296068107838	-2.92606653984972	0.348050892214868	417	770	1514	478	1	0	0	1
